Dec
1
2
3
4
5
6
7
8
9
10
11
12
13
14
15
16
17
18
19
20
21
22
23
24
25
26
27
28
29
30
31
Max Avg Min
33 27 21
35 28 21
38 29 20
22 17 12
23 15 7
32 23 13
20 12 4
38 27 16
38 32 25
29 24 18
32 25 17
21 16 11
39 29 19
50 41 31
31 18 5
22 14 6
20 13 6
23 13 3
32 27 22
31 24 17
16 5 -6
7 2 -4
34 21 7
34 20 6
24 12 0
52 38 24
61 47 32
32 28 24
43 36 29
40 32 24
24 18 11
Max Avg Min
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
Max Avg Min
92 - 68
78 - 68
92 - 69
80 - 57
79 - 58
92 - 56
83 - 53
80 - 67
92 - 70
81 - 68
80 - 56
76 - 53
82 - 64
93 - 64
80 - 63
92 - 69
84 - 67
87 - 62
92 - 72
88 - 69
83 - 64
83 - 62
92 - 73
96 - 73
79 - 58
100 - 74
100 - 87
78 - 58
85 - 53
81 - 46
71 - 45
Max Avg Min
30 - 0
25 - 0
23 - 0
18 - 0
23 - 0
28 - 0
15 - 0
16 - 0
23 - 0
20 - 0
17 - 0
17 - 0
31 - 0
33 - 0
30 - 0
16 - 0
14 - 0
12 - 0
21 - 0
23 - 0
31 - 0
17 - 0
25 - 0
28 - 0
16 - 0
30 - 0
31 - 0
35 - 0
28 - 0
21 - 0
31 - 0
Max Avg Min
0 - 0
0 - 0
0 - 0
0 - 0
0 - 0
0 - 0
0 - 0
0 - 0
0 - 0
0 - 0
0 - 0
0 - 0
0 - 0
0 - 0
0 - 0
0 - 0
0 - 0
0 - 0
0 - 0
0 - 0
0 - 0
0 - 0
0 - 0
0 - 0
0 - 0
0 - 0
0 - 0
0 - 0
0 - 0
0 - 0
0 - 0
Max Avg Min
- 0.42 -
- 0.00 -
- 0.09 -
- 0.00 -
- 0.00 -
- 0.02 -
- 0.00 -
- 0.02 -
- 1.47 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.19 -
- 0.18 -
- 0.07 -
- 0.31 -
- 0.00 -
- 0.06 -
- 0.59 -
- 0.05 -
- 0.00 -
- 0.00 -
- 0.27 -
- 0.18 -
- 0.00 -
- 0.09 -
- 1.74 -
- 0.00 -
- 0.00 -
- 0.02 -
- 0.00 -
