Apr
1
2
3
4
5
6
7
8
9
10
11
12
13
14
15
16
17
18
19
20
21
22
23
24
25
26
27
28
29
30
Max Avg Min
48 40 33
54 44 34
57 42 28
44 38 30
52 40 28
72 56 39
63 52 42
57 50 37
57 46 35
55 44 34
43 36 30
42 36 30
46 38 30
68 49 30
75 60 48
82 70 59
77 63 51
86 69 54
73 60 46
63 54 45
64 56 48
54 48 42
64 51 39
50 46 41
63 54 45
60 52 44
52 44 36
79 63 48
78 68 59
59 50 42
Max Avg Min
33 28 24
26 24 20
33 24 18
28 24 21
27 24 19
44 37 28
40 33 25
42 36 29
35 30 23
36 30 24
31 27 24
25 22 17
29 25 22
31 27 24
42 34 30
54 45 35
57 52 47
58 51 42
57 48 41
61 48 39
57 51 38
42 38 30
42 37 31
48 39 35
57 50 41
42 35 26
29 21 16
53 41 26
58 51 48
58 46 42
Max Avg Min
87 - 41
65 - 31
89 - 26
82 - 42
85 - 35
66 - 30
76 - 26
86 - 49
85 - 32
79 - 32
92 - 53
76 - 40
85 - 40
85 - 22
50 - 22
55 - 24
93 - 46
90 - 27
80 - 37
100 - 64
100 - 61
93 - 59
82 - 37
97 - 61
100 - 62
93 - 30
65 - 27
47 - 37
93 - 41
100 - 86
Max Avg Min
17 - 6
18 - 5
31 - 0
14 - 0
14 - 0
16 - 4
12 - 0
26 - 0
14 - 0
17 - 0
15 - 5
21 - 6
23 - 0
13 - 0
21 - 4
17 - 6
20 - 0
28 - 0
28 - 7
18 - 6
23 - 6
18 - 0
9 - 0
18 - 0
22 - 5
25 - 6
16 - 5
29 - 9
26 - 9
16 - 0
Max Avg Min
30.12 - 30.05
30.12 - 30
30.08 - 29.86
30.19 - 30.08
30.25 - 30.06
30.04 - 29.76
29.91 - 29.67
29.95 - 29.54
30.09 - 29.96
30.15 - 30.04
30.25 - 30.13
30.26 - 30.14
30.12 - 29.97
30.12 - 30.03
30.11 - 29.96
29.98 - 29.9
30.12 - 29.86
30.05 - 29.74
30.18 - 29.75
30.17 - 29.52
29.94 - 29.45
30.18 - 29.96
30.22 - 30.14
30.31 - 29.93
30.01 - 29.73
29.99 - 29.93
30.09 - 29.97
29.97 - 29.71
30.01 - 29.85
30.02 - 29.95
Max Avg Min
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.13 -
- 0.00 -
- 0.00 -
- 0.29 -
- 0.02 -
- 0.00 -
- 0.00 -
- 0.27 -
- 0.01 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.02 -
