Oct
1
2
3
4
5
6
7
8
9
10
11
12
13
14
15
16
17
18
19
20
21
22
23
24
25
26
27
28
29
30
31
Max Avg Min
79 65 51
84 69 54
85 78 70
87 79 71
84 77 69
69 58 47
54 49 43
53 48 43
59 53 46
63 54 44
60 58 55
63 59 55
72 61 49
76 62 48
67 58 48
63 52 41
75 58 41
73 58 43
64 56 47
56 51 45
58 53 47
54 46 38
48 40 32
51 46 40
51 45 38
52 44 35
54 44 34
57 44 31
61 45 28
65 54 43
57 54 50
Max Avg Min
53 48 43
68 62 49
70 67 66
69 66 65
65 63 61
63 41 34
40 38 35
41 39 35
44 43 41
50 47 44
55 52 49
56 54 53
56 53 48
52 48 42
44 35 26
43 39 33
54 45 39
45 42 40
46 41 37
42 40 36
45 41 38
43 40 34
43 37 29
40 38 36
40 38 34
36 33 32
39 36 34
40 35 30
36 34 29
44 36 33
51 49 47
Max Avg Min
77 - 39
93 - 58
84 - 55
84 - 48
84 - 51
78 - 50
76 - 56
82 - 56
86 - 53
93 - 56
93 - 67
93 - 72
100 - 49
96 - 31
71 - 22
92 - 39
92 - 46
82 - 33
80 - 48
86 - 50
86 - 47
89 - 59
89 - 71
92 - 61
89 - 56
89 - 48
92 - 54
92 - 40
96 - 36
70 - 37
93 - 72
Max Avg Min
13 - 5
32 - 4
17 - 7
15 - 5
21 - 6
22 - 9
24 - 9
18 - 6
17 - 4
18 - 0
16 - 0
10 - 0
12 - 0
15 - 0
22 - 5
13 - 0
18 - 4
14 - 0
25 - 5
16 - 4
17 - 6
16 - 0
18 - 0
21 - 8
18 - 4
15 - 4
12 - 0
12 - 0
16 - 0
21 - 7
13 - 5
Max Avg Min
30.15 - 30
30.18 - 30.09
30.18 - 30.11
30.17 - 30.03
30.07 - 29.94
30.16 - 29.98
30.16 - 30.09
30.14 - 30.07
30.12 - 30.05
30.14 - 30.07
30.17 - 30.12
30.12 - 30.06
30.1 - 30.01
30.1 - 29.95
30.09 - 29.97
30.19 - 30.06
30.06 - 29.69
29.94 - 29.78
30.07 - 29.75
30.08 - 30.01
30.05 - 29.97
29.96 - 29.81
29.99 - 29.85
30.09 - 29.99
30.12 - 30.04
30.24 - 30.09
30.34 - 30.24
30.42 - 30.34
30.42 - 30.29
30.28 - 30.06
30.09 - 29.96
Max Avg Min
- 0.00 -
- 0.94 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.05 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.08 -
- 0.18 -
- 0.01 -
- 0.04 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.09 -
