Oct
1
2
3
4
5
6
7
8
9
10
11
12
13
14
15
16
17
18
19
20
21
22
23
24
25
26
27
28
29
30
31
Max Avg Min
72 65 57
67 63 58
88 74 59
77 65 52
65 60 54
70 64 57
63 60 57
85 74 63
85 78 70
75 63 51
51 46 40
42 39 36
53 43 32
54 46 38
48 43 37
59 47 34
51 45 38
58 46 34
54 50 46
51 41 31
51 40 28
64 51 38
54 46 38
52 45 37
53 45 37
53 50 46
54 49 43
51 48 44
56 48 40
64 55 45
61 54 47
Max Avg Min
64 58 54
65 57 54
68 62 56
69 51 41
63 57 45
66 59 50
61 56 51
69 64 61
68 66 63
69 62 42
40 34 31
34 32 29
37 34 30
43 40 36
43 32 25
36 31 27
36 29 23
31 27 21
49 41 30
46 30 18
26 22 20
36 31 26
36 32 27
37 35 34
36 34 32
41 39 36
42 40 38
47 43 40
42 39 36
56 49 39
52 43 35
Max Avg Min
93 - 68
93 - 72
93 - 45
93 - 61
93 - 62
93 - 77
100 - 80
100 - 48
90 - 51
90 - 64
70 - 50
85 - 64
100 - 50
92 - 63
92 - 42
82 - 35
65 - 33
82 - 30
89 - 50
86 - 44
75 - 30
64 - 30
85 - 45
92 - 54
92 - 50
77 - 63
96 - 54
93 - 71
92 - 50
93 - 57
93 - 43
Max Avg Min
18 - 0
15 - 0
28 - 6
24 - 9
16 - 0
17 - 0
17 - 0
21 - 0
21 - 5
28 - 7
24 - 6
14 - 4
15 - 4
16 - 0
20 - 4
25 - 6
21 - 0
15 - 0
21 - 7
35 - 6
17 - 4
15 - 4
16 - 0
9 - 0
10 - 0
16 - 4
10 - 0
25 - 5
12 - 0
25 - 0
15 - 4
Max Avg Min
30.23 - 29.97
30.11 - 29.97
30.05 - 29.68
30.22 - 29.75
30.12 - 29.91
30.15 - 29.87
30.22 - 30.09
30.12 - 29.99
30.01 - 29.83
29.81 - 29.58
30.04 - 29.75
30.05 - 29.91
30.06 - 29.97
30.06 - 29.98
30.25 - 29.99
30.24 - 30
30.47 - 30.07
30.53 - 30.29
30.27 - 29.82
30.34 - 29.83
30.38 - 30.09
30.08 - 30.01
30.38 - 30.09
30.46 - 30.3
30.3 - 29.99
29.96 - 29.8
29.91 - 29.8
29.96 - 29.58
30.08 - 29.95
30.04 - 29.73
29.96 - 29.77
Max Avg Min
- 1.56 -
- 0.01 -
- 0.00 -
- 0.04 -
- 1.24 -
- 0.12 -
- 0.52 -
- 0.15 -
- 0.01 -
- 0.35 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.07 -
- 0.10 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.03 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.12 -
- 0.00 -
- 0.30 -
- 0.17 -
