Mar
1
2
3
4
5
6
7
8
9
10
11
12
13
14
15
16
17
18
19
20
21
22
23
24
25
26
27
28
29
30
31
Max Avg Min
32 26 21
34 28 21
19 10 0
19 6 -6
32 22 12
41 32 24
37 35 33
64 50 37
62 42 21
28 21 14
44 32 21
52 40 28
57 46 36
62 50 37
57 46 35
39 36 32
39 36 34
46 40 35
46 40 35
45 39 33
39 28 17
37 26 14
51 39 27
41 34 26
30 27 24
37 31 25
46 35 24
48 39 30
45 41 37
50 43 36
46 37 28
Max Avg Min
30 20 10
32 28 18
18 5 -11
14 0 -11
27 18 10
31 28 23
34 31 28
51 45 31
52 35 9
14 7 0
31 21 15
36 31 27
42 38 32
49 40 32
48 32 24
30 26 24
37 31 26
36 32 30
41 35 31
39 35 31
34 16 -1
10 8 4
27 16 9
27 23 16
25 20 16
27 24 20
27 22 19
40 33 24
43 39 30
37 29 23
34 28 22
Max Avg Min
100 - 51
100 - 75
93 - 55
88 - 51
92 - 66
96 - 60
89 - 79
94 - 60
94 - 60
63 - 43
85 - 38
96 - 43
100 - 51
96 - 50
86 - 55
85 - 55
100 - 70
93 - 53
89 - 66
97 - 58
93 - 37
74 - 30
70 - 25
70 - 45
93 - 56
93 - 53
88 - 36
96 - 56
97 - 57
97 - 36
85 - 44
Max Avg Min
14 - 4
18 - 0
23 - 9
17 - 6
10 - 0
13 - 0
14 - 6
25 - 8
37 - 14
34 - 0
21 - 4
12 - 0
14 - 5
20 - 8
23 - 10
20 - 9
16 - 4
13 - 0
12 - 0
14 - 5
26 - 7
22 - 10
25 - 6
26 - 6
28 - 12
20 - 0
14 - 0
16 - 5
13 - 0
18 - 6
20 - 0
Max Avg Min
30.39 - 30.14
30.13 - 29.65
30.21 - 29.73
30.27 - 30.09
30.27 - 30.02
30.18 - 30
30.22 - 30.01
29.98 - 29.75
30.27 - 29.47
30.53 - 30.29
30.4 - 30.03
30.07 - 29.91
29.94 - 29.77
29.96 - 29.51
30.14 - 29.55
30.38 - 30.17
30.28 - 30
30.34 - 30.08
30.29 - 30.01
30.19 - 29.98
30.47 - 30.06
30.44 - 30.1
30.09 - 29.93
30.26 - 30
30.35 - 30.21
30.25 - 30.14
30.29 - 30.14
30.1 - 29.83
29.86 - 29.74
30.09 - 29.86
30.1 - 29.97
Max Avg Min
- 0.20 -
- 0.82 -
- 0.01 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.23 -
- 0.52 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.01 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.01 -
- 0.03 -
- 0.02 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.01 -
- 0.03 -
- 0.00 -
- 0.00 -
- 0.61 -
- 0.00 -
- 0.01 -
