Jun
1
2
3
4
5
6
7
8
9
10
11
12
13
14
15
16
17
18
19
20
21
22
23
24
25
26
27
28
29
30
Max Avg Min
76 65 53
70 61 52
78 69 60
80 68 55
72 63 54
79 64 48
81 71 60
73 66 59
82 70 57
71 66 60
70 66 61
80 71 62
81 73 64
81 73 64
89 77 64
92 81 69
93 86 78
95 81 66
81 72 63
77 71 65
67 65 62
64 62 59
81 72 62
80 72 64
78 70 61
84 75 66
80 75 69
88 78 68
96 85 73
94 87 80
Max Avg Min
65 55 45
59 53 45
58 53 48
50 48 45
53 46 38
58 50 39
58 55 48
58 54 47
65 60 50
66 62 58
63 60 57
69 65 59
68 58 46
54 50 46
68 59 49
71 68 64
72 70 69
72 70 68
69 63 60
64 61 57
64 62 58
60 58 57
64 57 53
63 59 54
61 59 56
69 65 57
68 65 62
67 65 63
0 0 0
0 0 0
Max Avg Min
84 - 60
84 - 66
90 - 36
77 - 32
64 - 44
80 - 45
73 - 45
72 - 57
93 - 58
100 - 84
93 - 76
93 - 67
97 - 30
67 - 32
68 - 43
97 - 47
74 - 46
87 - 46
93 - 67
87 - 64
93 - 78
90 - 84
90 - 42
84 - 54
90 - 54
90 - 58
90 - 67
87 - 48
84 - 46
79 - 49
Max Avg Min
24 - 0
15 - 0
26 - 0
21 - 5
23 - 7
16 - 0
17 - 0
15 - 4
21 - 0
20 - 0
16 - 6
12 - 0
20 - 0
14 - 0
16 - 0
31 - 0
22 - 7
28 - 8
18 - 0
17 - 0
20 - 5
22 - 7
13 - 0
21 - 0
21 - 6
17 - 0
18 - 0
14 - 0
17 - 0
21 - 0
Max Avg Min
29.99 - 29.74
30.01 - 29.83
29.96 - 29.82
30.04 - 29.81
29.94 - 29.81
30 - 29.85
30.11 - 29.88
30.21 - 30.09
30.09 - 29.92
29.92 - 29.82
29.95 - 29.86
29.95 - 29.83
30.02 - 29.83
30.07 - 29.96
30.02 - 29.86
30.02 - 29.91
29.99 - 29.91
29.99 - 29.86
30.01 - 29.86
29.88 - 29.81
29.85 - 29.75
29.78 - 29.72
29.8 - 29.7
30.08 - 29.81
30.14 - 30.05
30.05 - 29.73
29.88 - 29.72
29.94 - 29.88
0 - 0
0 - 0
Max Avg Min
- 0.00 -
- 0.31 -
- 0.00 -
- 0.00 -
- 0.01 -
- 0.10 -
- 0.00 -
- 0.00 -
- 1.31 -
- 1.34 -
- 0.10 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.65 -
- 0.00 -
- 0.36 -
- 0.02 -
- 0.00 -
- 1.41 -
- 1.23 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.76 -
- 0.03 -
- 0.00 -
- 0.00 -
- 0.00 -
