Nov
1
2
3
4
5
6
7
8
9
10
11
12
13
14
15
16
17
18
19
20
21
22
23
24
25
26
27
28
29
30
Max Avg Min
54 43 32
52 42 32
54 43 31
51 45 38
40 34 28
46 36 25
59 47 35
67 53 38
69 55 40
68 56 43
67 57 46
56 52 48
57 48 39
48 43 37
51 42 32
50 41 32
47 42 37
39 33 26
51 38 25
43 37 30
60 51 41
67 53 39
39 33 26
40 33 25
39 30 21
32 25 18
34 28 21
46 34 22
49 41 33
49 37 25
Max Avg Min
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
36 32 27
41 37 31
30 25 21
34 30 22
37 30 26
54 46 37
61 55 33
31 19 14
38 28 18
39 30 8
20 13 8
19 16 14
30 25 18
46 36 28
48 33 17
Max Avg Min
92 - 38
89 - 30
82 - 50
79 - 46
69 - 37
69 - 26
67 - 30
70 - 29
76 - 40
82 - 32
83 - 46
93 - 66
86 - 54
85 - 49
96 - 52
92 - 46
92 - 71
85 - 50
88 - 52
89 - 57
100 - 77
93 - 73
79 - 47
92 - 64
100 - 54
69 - 43
81 - 47
88 - 58
93 - 62
100 - 75
Max Avg Min
14 - 0
13 - 0
15 - 0
22 - 0
24 - 0
16 - 0
17 - 0
14 - 0
13 - 0
16 - 0
14 - 0
15 - 0
25 - 0
24 - 0
20 - 0
12 - 0
15 - 0
13 - 0
28 - 4
17 - 0
26 - 7
26 - 7
24 - 4
29 - 5
22 - 0
24 - 9
17 - 0
17 - 4
25 - 7
25 - 9
Max Avg Min
0 - 0
0 - 0
0 - 0
0 - 0
0 - 0
0 - 0
0 - 0
0 - 0
0 - 0
0 - 0
0 - 0
0 - 0
0 - 0
0 - 0
0 - 0
29.85 - 29.63
30.21 - 29.73
30.34 - 30.2
30.27 - 29.97
30.3 - 30.13
30.13 - 29.83
29.87 - 29.63
30.34 - 29.91
30.33 - 29.72
29.89 - 29.68
29.93 - 29.81
30.19 - 29.89
30.24 - 30.06
30.06 - 29.6
29.82 - 29.55
Max Avg Min
- 0.00 -
- 0.00 -
- 0.01 -
- 0.01 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.34 -
- 0.00 -
- 0.03 -
- 0.08 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 1.37 -
- 0.00 -
- 0.13 -
- 0.01 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.51 -
- 0.02 -
