Apr
1
2
3
4
5
6
7
8
9
10
11
12
13
14
15
16
17
18
19
20
21
22
23
24
25
26
27
28
29
30
Max Avg Min
46 42 39
60 50 39
54 46 39
55 46 36
57 46 34
57 49 41
55 44 33
43 36 30
55 42 28
71 52 35
75 62 50
75 68 60
80 67 55
81 72 64
66 58 48
62 53 46
55 50 43
66 54 45
73 62 52
75 65 55
71 58 46
68 57 48
72 58 45
73 56 39
46 42 37
64 47 30
71 57 39
68 52 37
61 56 51
59 55 53
Max Avg Min
40 36 32
54 46 33
52 39 22
28 24 19
24 21 17
52 37 23
52 41 24
28 25 23
29 27 24
35 32 29
53 40 34
54 49 41
55 44 41
63 58 42
42 36 30
52 47 36
45 36 32
40 38 37
52 43 37
54 40 29
41 37 34
47 42 37
45 41 38
44 42 38
37 29 20
31 26 21
37 31 27
38 32 27
51 39 29
54 52 50
Max Avg Min
82 - 66
94 - 72
100 - 35
70 - 25
59 - 23
100 - 37
100 - 67
85 - 55
89 - 31
79 - 25
67 - 28
72 - 34
67 - 29
80 - 40
66 - 28
93 - 56
89 - 42
76 - 37
62 - 37
90 - 21
77 - 27
80 - 38
86 - 32
96 - 31
87 - 41
85 - 22
63 - 22
79 - 27
86 - 36
94 - 80
Max Avg Min
20 - 5
22 - 0
29 - 0
22 - 8
14 - 0
17 - 6
28 - 0
23 - 0
14 - 0
18 - 0
26 - 6
21 - 6
23 - 0
14 - 0
14 - 4
21 - 0
20 - 5
17 - 6
17 - 0
10 - 0
13 - 0
18 - 0
23 - 4
25 - 0
30 - 0
12 - 0
16 - 0
17 - 0
21 - 10
30 - 12
Max Avg Min
30.17 - 29.84
30.11 - 29.47
30.08 - 29.36
30.08 - 29.96
30.08 - 29.93
29.93 - 29.58
30.01 - 29.44
30.29 - 30.04
30.32 - 30.15
30.2 - 30.03
30.06 - 29.84
30.09 - 29.76
30.1 - 29.73
29.69 - 29.55
29.8 - 29.64
29.77 - 29.56
30.01 - 29.73
30.04 - 29.88
29.94 - 29.85
29.94 - 29.85
29.96 - 29.86
29.89 - 29.83
29.99 - 29.83
30.02 - 29.86
30.12 - 29.93
30.12 - 29.93
30.13 - 29.94
30.24 - 30.13
30.19 - 30.06
30.04 - 29.91
Max Avg Min
- 0.00 -
- 0.69 -
- 0.46 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.01 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.01 -
- 0.02 -
- 0.05 -
- 0.01 -
- 0.00 -
- 0.82 -
- 0.07 -
- 0.00 -
- 0.00 -
- 0.09 -
- 0.00 -
- 0.04 -
- 0.00 -
- 0.00 -
- 0.08 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.31 -
- 0.81 -
