Dec
1
2
3
4
5
6
7
8
9
10
11
12
13
14
15
16
17
18
19
20
21
22
23
24
25
26
27
28
29
30
31
Max Avg Min
41 34 28
35 30 24
39 34 30
39 36 34
42 38 33
37 34 30
41 34 27
44 40 35
46 44 41
53 40 28
27 21 14
23 16 10
30 21 12
30 27 24
37 30 24
42 34 24
25 22 19
28 24 19
30 24 18
30 20 10
46 37 28
46 42 36
36 31 26
26 22 18
36 26 17
43 30 17
48 38 28
48 44 41
46 38 30
42 34 26
42 34 25
Max Avg Min
20 14 10
24 13 3
27 22 20
36 30 23
36 31 24
30 27 23
32 28 23
39 34 30
47 42 39
50 42 23
21 15 7
11 6 3
25 19 9
26 24 22
31 27 22
36 27 18
20 18 17
23 19 17
24 16 8
14 8 6
34 26 15
34 33 32
34 27 22
20 15 10
19 15 12
28 22 15
27 24 21
43 34 24
36 26 20
30 22 17
28 20 14
Max Avg Min
59 - 31
70 - 26
82 - 46
93 - 64
97 - 58
82 - 64
92 - 64
93 - 68
100 - 87
100 - 78
86 - 65
81 - 46
93 - 45
100 - 75
100 - 76
87 - 67
92 - 75
92 - 74
82 - 47
81 - 36
73 - 46
93 - 56
93 - 75
81 - 59
81 - 41
92 - 45
76 - 41
88 - 39
96 - 43
78 - 51
75 - 38
Max Avg Min
23 - 8
12 - 0
16 - 7
14 - 7
23 - 5
9 - 0
13 - 0
13 - 5
13 - 0
22 - 6
18 - 10
10 - 0
17 - 0
13 - 0
20 - 9
25 - 9
15 - 0
14 - 0
20 - 8
15 - 5
22 - 9
14 - 0
16 - 0
16 - 7
14 - 4
9 - 0
22 - 5
18 - 8
20 - 0
21 - 8
22 - 0
Max Avg Min
30.51 - 30.13
30.59 - 30.48
30.48 - 30.3
30.26 - 30.02
30.3 - 29.95
30.36 - 30.26
30.27 - 30.03
30.03 - 29.86
29.94 - 29.61
29.74 - 29.31
30.2 - 29.77
30.4 - 30.22
30.39 - 30.05
30.03 - 29.94
29.96 - 29.65
29.86 - 29.52
29.96 - 29.84
29.94 - 29.82
30.19 - 29.87
30.3 - 30.09
30.06 - 29.82
29.95 - 29.83
29.99 - 29.81
30.12 - 29.98
30.27 - 30.09
30.36 - 30.27
30.28 - 29.9
29.93 - 29.84
29.91 - 29.79
30.17 - 29.91
30.34 - 29.99
Max Avg Min
- 0.00 -
- 0.00 -
- 0.00 -
- 0.18 -
- 0.29 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.60 -
- 0.56 -
- 0.00 -
- 0.00 -
- 0.01 -
- 0.00 -
- 0.00 -
- 0.01 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.01 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.15 -
- 0.00 -
- 0.00 -
- 0.00 -
