Jun
1
2
3
4
5
6
7
8
9
10
11
12
13
14
15
16
17
18
19
20
21
22
23
24
25
26
27
28
29
30
Max Avg Min
85 74 62
81 73 65
78 70 62
71 65 58
64 56 47
71 58 44
91 81 71
81 69 57
79 66 52
81 68 55
86 72 58
83 73 62
87 74 60
89 77 64
91 77 63
93 80 66
91 81 70
89 79 69
80 73 65
84 73 61
77 69 61
76 69 61
67 65 62
77 70 63
89 77 65
92 81 70
91 81 71
74 66 58
70 63 56
79 67 54
Max Avg Min
64 63 61
67 63 58
64 60 54
62 58 51
52 47 41
55 47 39
66 63 57
67 55 44
51 47 41
53 51 48
55 52 49
55 50 45
57 53 50
58 55 52
58 56 52
63 59 55
66 64 62
70 65 61
70 59 47
55 51 46
61 52 40
56 49 40
61 58 53
64 62 59
68 66 64
72 69 68
72 70 64
69 55 50
58 55 49
56 47 36
Max Avg Min
93 - 44
100 - 54
93 - 53
87 - 67
93 - 60
100 - 37
68 - 41
69 - 35
89 - 27
80 - 33
84 - 30
73 - 30
72 - 30
73 - 31
84 - 28
73 - 30
79 - 41
82 - 43
97 - 35
67 - 31
64 - 35
73 - 33
90 - 67
87 - 64
93 - 46
97 - 47
93 - 52
87 - 53
84 - 59
93 - 22
Max Avg Min
25 - 0
18 - 0
23 - 0
23 - 5
17 - 0
21 - 0
35 - 17
25 - 0
13 - 0
15 - 0
15 - 0
17 - 4
17 - 4
15 - 0
15 - 0
20 - 0
16 - 0
36 - 7
21 - 4
17 - 5
18 - 7
20 - 5
16 - 0
12 - 6
8 - 0
32 - 0
26 - 5
18 - 6
14 - 0
15 - 0
Max Avg Min
30 - 29.83
29.87 - 29.68
29.67 - 29.48
29.65 - 29.45
29.91 - 29.65
29.93 - 29.66
29.63 - 29.48
30.09 - 29.55
30.15 - 30.02
30.08 - 30.02
30.15 - 30.06
30.21 - 30.13
30.15 - 30.03
30.05 - 29.98
30.03 - 29.95
30 - 29.94
30.01 - 29.89
29.91 - 29.76
30.09 - 29.79
30.18 - 30.07
30.12 - 30.05
30.13 - 29.98
30 - 29.92
30.04 - 29.91
30.12 - 30.02
30.15 - 30.08
30.07 - 29.97
30.15 - 29.99
30.18 - 30.12
30.16 - 30.1
Max Avg Min
- 0.19 -
- 0.04 -
- 0.01 -
- 0.39 -
- 0.42 -
- 0.01 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.28 -
- 0.58 -
- 0.00 -
- 0.01 -
- 0.00 -
- 0.05 -
- 0.00 -
- 0.00 -
- 0.16 -
- 0.15 -
- 0.00 -
- 0.00 -
- 0.00 -
