Nov
1
2
3
4
5
6
7
8
9
10
11
12
13
14
15
16
17
18
19
20
21
22
23
24
25
26
27
28
29
30
Max Avg Min
44 40 36
51 48 44
48 43 38
50 46 42
52 47 42
43 38 32
45 39 32
46 38 29
46 34 21
30 24 18
38 32 26
40 38 36
40 36 31
49 40 30
52 44 35
38 36 33
48 42 35
48 42 35
37 34 30
52 41 30
44 36 27
35 29 22
46 39 32
63 48 32
55 44 32
49 38 27
57 44 31
61 52 43
47 41 34
54 47 39
Max Avg Min
42 33 26
47 45 42
43 36 30
49 43 37
48 45 37
32 28 24
32 28 26
28 26 24
30 19 3
20 14 2
26 19 13
36 33 26
33 31 28
37 34 28
46 39 25
30 26 24
45 35 29
45 36 26
25 20 16
34 28 21
32 23 14
18 15 13
26 23 18
41 34 26
42 31 23
33 27 20
38 34 28
40 33 21
35 27 18
29 27 25
Max Avg Min
100 - 64
100 - 80
86 - 65
100 - 71
100 - 61
76 - 53
75 - 57
85 - 42
75 - 37
75 - 45
64 - 52
92 - 64
100 - 79
92 - 61
93 - 61
76 - 64
93 - 58
93 - 64
69 - 44
69 - 46
67 - 40
74 - 43
75 - 38
75 - 39
79 - 42
81 - 48
92 - 46
59 - 37
76 - 40
59 - 32
Max Avg Min
20 - 5
15 - 0
15 - 7
20 - 0
22 - 0
17 - 6
20 - 0
12 - 0
23 - 6
18 - 0
16 - 0
12 - 0
13 - 0
20 - 0
30 - 9
21 - 4
22 - 8
29 - 4
22 - 7
29 - 8
25 - 7
15 - 4
16 - 4
26 - 5
23 - 6
16 - 0
23 - 0
28 - 7
14 - 4
21 - 5
Max Avg Min
30.09 - 29.81
30.1 - 29.82
30.38 - 30.1
30.24 - 29.83
29.99 - 29.71
30.3 - 30.06
30.36 - 30.28
30.39 - 30.17
30.47 - 30.07
30.63 - 30.48
30.5 - 30.26
30.44 - 30.26
30.52 - 30.38
30.36 - 30.02
30.01 - 29.74
30.28 - 30.01
30.21 - 29.56
29.86 - 29.45
30.09 - 29.87
30.04 - 29.68
30.24 - 29.66
30.4 - 30.19
30.17 - 29.89
29.86 - 29.45
30.19 - 29.64
30.24 - 30.05
30.07 - 29.85
30.2 - 29.86
30.37 - 30.08
30.19 - 29.98
Max Avg Min
- 0.23 -
- 0.02 -
- 0.00 -
- 0.48 -
- 0.02 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.13 -
- 0.00 -
- 0.00 -
- 0.17 -
- 0.00 -
- 0.14 -
- 0.54 -
- 0.00 -
- 0.00 -
- 0.02 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
