Dec
1
2
3
4
5
6
7
8
9
10
11
12
13
14
15
16
17
18
19
20
21
22
23
24
25
26
27
28
29
30
31
Max Avg Min
26 24 22
33 28 22
31 25 18
32 28 23
26 19 12
20 14 8
20 16 11
25 16 7
29 17 5
37 30 23
36 30 24
31 22 12
16 12 7
21 14 6
25 14 2
27 24 20
22 18 13
19 15 10
21 15 8
27 17 6
31 29 26
35 27 18
29 24 19
32 30 27
31 26 20
33 26 19
22 17 11
27 20 12
36 23 9
46 40 34
53 47 41
Max Avg Min
18 16 14
18 17 15
23 18 13
31 27 18
21 15 6
11 8 4
10 6 4
10 7 4
25 17 4
26 25 22
36 31 21
28 18 6
7 2 0
6 3 0
10 5 1
19 15 4
15 8 3
9 8 7
10 9 6
25 18 5
31 29 25
27 21 14
22 21 17
29 26 21
27 25 19
27 22 16
16 13 9
19 15 10
34 26 10
45 39 34
53 48 35
Max Avg Min
81 - 63
81 - 53
81 - 58
100 - 72
88 - 71
83 - 62
74 - 56
84 - 55
92 - 62
92 - 59
100 - 82
92 - 61
76 - 61
88 - 47
91 - 42
84 - 45
92 - 45
84 - 56
83 - 62
100 - 68
100 - 92
92 - 64
92 - 75
100 - 75
92 - 72
100 - 75
92 - 77
96 - 74
100 - 75
100 - 89
100 - 93
Max Avg Min
22 - 8
15 - 7
9 - 0
17 - 4
21 - 10
20 - 9
16 - 6
13 - 0
23 - 0
16 - 0
22 - 4
33 - 4
30 - 9
13 - 4
9 - 0
14 - 0
16 - 5
18 - 6
13 - 0
16 - 0
17 - 0
21 - 7
12 - 0
10 - 0
16 - 7
22 - 8
14 - 5
16 - 0
22 - 4
25 - 13
25 - 8
Max Avg Min
30.05 - 29.79
30.22 - 30.05
30.27 - 30.12
30.25 - 30.03
30.32 - 30.25
30.28 - 30.12
30.25 - 30.09
30.31 - 30.2
30.31 - 29.91
30.02 - 29.88
30 - 29.47
29.91 - 29.5
30.26 - 29.96
30.26 - 30.17
30.18 - 29.9
29.99 - 29.79
30.13 - 30
30.11 - 30.02
30.17 - 30.03
30.2 - 30.04
30.05 - 29.99
30.48 - 29.99
30.53 - 30.44
30.44 - 30.22
30.26 - 30.19
30.31 - 30.22
30.34 - 30.21
30.22 - 30.03
30.05 - 29.78
29.8 - 29.66
29.75 - 29.66
Max Avg Min
- 0.00 -
- 0.00 -
- 0.00 -
- 0.49 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.03 -
- 0.00 -
- 0.45 -
- 0.13 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.01 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.20 -
- 0.02 -
- 0.00 -
- 0.00 -
- 0.20 -
- 0.15 -
- 0.17 -
- 0.00 -
- 0.00 -
- 0.01 -
- 0.00 -
- 0.67 -
