Dec
1
2
3
4
5
6
7
8
9
10
11
12
13
14
15
16
17
18
19
20
21
22
23
24
25
26
27
28
29
30
31
Max Avg Min
48 37 25
43 37 31
50 44 37
52 44 36
40 38 35
37 32 27
34 30 25
36 30 24
32 25 18
27 20 12
45 36 27
47 35 23
45 42 38
55 48 41
57 45 33
34 30 26
32 30 28
44 35 25
50 44 38
39 38 36
43 40 37
40 36 31
34 29 23
39 30 21
45 37 29
45 34 23
41 34 26
31 26 20
48 40 31
44 38 32
40 35 29
Max Avg Min
32 26 21
32 30 27
43 39 32
48 39 29
36 32 28
30 24 18
22 19 14
25 22 19
27 16 6
17 7 2
28 23 17
26 24 19
40 33 26
53 45 39
54 37 19
22 19 17
27 26 22
35 27 22
38 34 28
37 32 25
39 37 32
36 31 22
22 19 16
27 24 19
27 25 23
34 27 22
35 29 17
27 16 10
33 30 28
43 38 29
36 32 27
Max Avg Min
89 - 39
96 - 57
89 - 61
89 - 70
85 - 70
75 - 58
81 - 43
81 - 59
85 - 42
70 - 38
75 - 53
88 - 45
93 - 58
96 - 89
93 - 59
75 - 56
92 - 69
92 - 57
76 - 65
92 - 59
100 - 79
92 - 69
81 - 51
92 - 54
78 - 49
89 - 53
92 - 59
85 - 50
89 - 58
93 - 76
92 - 82
Max Avg Min
17 - 4
16 - 0
30 - 5
28 - 5
16 - 5
18 - 4
20 - 4
15 - 4
16 - 6
14 - 6
21 - 8
13 - 0
9 - 0
25 - 0
30 - 12
15 - 0
12 - 0
22 - 0
18 - 0
16 - 4
16 - 0
21 - 4
16 - 0
20 - 5
24 - 4
23 - 0
29 - 5
15 - 0
23 - 0
22 - 4
22 - 0
Max Avg Min
30.31 - 30.19
30.48 - 30.3
30.32 - 29.92
30.27 - 29.86
30.31 - 30.22
30.3 - 30.15
30.13 - 29.99
30.24 - 30.13
30.46 - 30.18
30.56 - 30.42
30.45 - 30.35
30.42 - 30.35
30.41 - 30.24
30.22 - 29.67
30.26 - 29.62
30.41 - 30.26
30.34 - 30.17
30.24 - 29.9
30.21 - 29.86
30.19 - 29.75
29.96 - 29.66
30.27 - 29.94
30.37 - 30.21
30.34 - 30.16
30.33 - 30.05
30.33 - 29.84
29.99 - 29.57
30.1 - 29.83
29.79 - 29.5
29.8 - 29.42
30.03 - 29.72
Max Avg Min
- 0.00 -
- 0.02 -
- 0.33 -
- 0.02 -
- 0.08 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.03 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.09 -
- 1.43 -
- 0.02 -
- 0.00 -
- 0.06 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.01 -
- 0.02 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.06 -
- 0.06 -
- 0.00 -
- 0.01 -
- 0.41 -
- 0.00 -
