Mar
1
2
3
4
5
6
7
8
9
10
11
12
13
14
15
16
17
18
19
20
21
22
23
24
25
26
27
28
29
30
31
Max Avg Min
26 22 19
26 20 13
34 25 16
44 32 21
41 38 35
64 50 36
55 42 27
30 24 18
30 24 19
37 29 21
34 30 25
33 26 18
33 24 15
36 30 24
39 30 21
48 36 24
34 31 28
44 38 33
50 42 33
39 34 28
37 32 27
42 36 30
39 34 28
48 36 23
39 36 33
44 37 30
48 37 26
60 44 28
69 52 35
75 64 53
57 49 41
Max Avg Min
21 13 6
9 6 3
18 13 7
37 27 17
34 30 25
39 34 28
46 30 14
14 7 1
9 4 -4
34 24 9
31 24 18
30 14 2
16 8 1
24 19 14
21 17 14
29 21 17
31 27 16
39 31 28
40 35 28
28 25 22
30 26 23
30 27 24
31 27 22
35 27 21
36 32 27
33 31 27
37 28 23
30 27 23
38 31 25
52 45 37
45 38 35
Max Avg Min
81 - 51
67 - 43
85 - 44
97 - 50
96 - 65
73 - 38
83 - 45
68 - 38
62 - 27
93 - 59
93 - 52
87 - 47
72 - 38
76 - 52
78 - 39
77 - 34
100 - 48
89 - 60
93 - 61
85 - 52
92 - 62
89 - 49
93 - 50
96 - 33
96 - 73
96 - 63
100 - 42
89 - 31
79 - 21
88 - 38
86 - 44
Max Avg Min
22 - 8
18 - 5
9 - 0
12 - 0
13 - 6
22 - 9
25 - 7
16 - 0
16 - 4
18 - 5
23 - 6
25 - 7
9 - 0
10 - 0
16 - 5
17 - 4
17 - 0
16 - 0
15 - 8
15 - 0
13 - 4
22 - 5
21 - 5
9 - 0
20 - 0
10 - 0
13 - 0
9 - 0
22 - 0
24 - 5
25 - 0
Max Avg Min
30.02 - 29.63
30.22 - 30.04
30.22 - 30
29.98 - 29.79
30.16 - 29.83
29.97 - 29.48
29.74 - 29.27
30.01 - 29.75
30.09 - 29.91
29.89 - 29.4
29.67 - 29.28
29.87 - 29.26
30.07 - 29.87
30.2 - 30.04
30.31 - 30.2
30.21 - 30
30.05 - 29.94
29.99 - 29.83
30.03 - 29.74
30.22 - 30.02
30.25 - 30.21
30.22 - 29.95
30.03 - 29.89
30.09 - 29.99
30.13 - 30.01
30.16 - 30.08
30.1 - 29.78
29.78 - 29.69
29.84 - 29.69
29.68 - 29.4
30.09 - 29.5
Max Avg Min
- 0.00 -
- 0.00 -
- 0.00 -
- 0.04 -
- 0.00 -
- 0.00 -
- 0.02 -
- 0.00 -
- 0.00 -
- 0.06 -
- 0.01 -
- 0.01 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.06 -
- 0.02 -
- 0.11 -
- 0.00 -
- 0.00 -
- 0.02 -
- 0.03 -
- 0.06 -
- 0.15 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.62 -
- 0.00 -
