Aug
1
2
3
4
5
6
7
8
9
10
11
12
13
14
15
16
17
18
19
20
21
22
23
24
25
26
27
28
29
30
31
Max Avg Min
86 77 67
87 77 66
84 73 61
68 62 56
80 70 60
77 70 63
76 69 61
84 71 58
83 72 61
84 73 62
78 72 65
77 69 60
80 69 57
83 73 62
84 76 68
88 78 67
82 77 72
82 75 67
86 75 63
90 77 63
87 79 71
82 73 64
79 70 60
75 66 56
74 63 52
78 67 56
78 70 62
80 72 64
76 69 61
82 71 60
73 69 64
Max Avg Min
65 62 60
69 65 58
69 66 55
54 51 48
57 54 52
60 57 54
61 55 42
56 52 48
58 56 53
67 61 55
62 60 57
58 56 54
57 53 47
65 59 56
66 64 61
73 68 62
72 67 62
63 61 57
61 57 51
70 63 56
71 68 65
70 61 48
55 51 48
56 52 48
50 47 46
59 52 48
63 56 51
64 61 58
64 62 59
60 58 56
62 56 51
Max Avg Min
78 - 47
90 - 36
90 - 54
78 - 52
78 - 40
84 - 43
93 - 33
69 - 34
78 - 39
87 - 45
87 - 50
84 - 50
86 - 36
84 - 45
87 - 54
88 - 51
87 - 54
87 - 43
90 - 32
78 - 43
90 - 51
84 - 35
73 - 35
84 - 41
77 - 38
80 - 36
87 - 50
87 - 52
93 - 68
90 - 42
84 - 49
Max Avg Min
33 - 0
21 - 0
32 - 0
24 - 4
16 - 0
13 - 0
17 - 0
14 - 0
14 - 0
20 - 0
18 - 5
15 - 0
13 - 0
14 - 0
16 - 4
16 - 5
28 - 9
20 - 6
13 - 0
14 - 0
18 - 0
22 - 8
20 - 4
22 - 0
15 - 0
17 - 0
14 - 5
15 - 0
21 - 0
20 - 0
22 - 7
Max Avg Min
30.11 - 29.99
30.04 - 29.96
30.03 - 29.78
29.99 - 29.82
30.06 - 29.99
30.04 - 29.98
30.13 - 30
30.18 - 30.12
30.19 - 30.1
30.1 - 29.95
30.01 - 29.94
30.08 - 30.01
30.08 - 29.96
29.95 - 29.8
29.99 - 29.81
30.01 - 29.8
29.78 - 29.7
29.88 - 29.75
29.98 - 29.88
30.04 - 29.99
30.06 - 29.88
30 - 29.82
30.04 - 29.99
30.17 - 30.02
30.26 - 30.17
30.29 - 30.18
30.17 - 30.02
30.04 - 29.97
30.06 - 30.01
30.09 - 30.02
30.17 - 30.07
Max Avg Min
- 0.92 -
- 0.00 -
- 0.88 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.03 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.17 -
- 0.02 -
- 0.00 -
- 0.00 -
- 0.03 -
- 0.03 -
- 0.02 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.01 -
- 0.36 -
- 0.07 -
- 0.00 -
- 0.00 -
