Apr
1
2
3
4
5
6
7
8
9
10
11
12
13
14
15
16
17
18
19
20
21
22
23
24
25
26
27
28
29
30
Max Avg Min
35 30 24
44 33 21
40 37 34
35 31 26
42 33 23
38 32 25
39 30 20
39 30 21
39 35 30
46 37 28
66 53 39
73 58 42
47 43 39
39 38 36
37 33 28
35 31 27
43 36 29
37 34 30
55 43 31
61 46 31
55 47 39
62 52 42
63 53 43
65 57 48
53 46 38
66 51 36
58 49 39
50 42 33
58 45 31
80 60 40
Max Avg Min
19 13 7
29 19 12
37 35 30
31 21 15
34 23 10
34 21 8
18 9 3
26 14 1
31 29 26
28 23 21
38 33 28
46 42 35
39 37 35
36 35 32
34 31 24
24 23 22
24 21 18
32 29 24
33 27 22
25 19 10
26 20 16
29 24 19
31 28 23
48 41 31
37 31 28
31 29 26
36 32 26
33 26 18
28 19 9
31 24 14
Max Avg Min
63 - 32
81 - 29
92 - 70
89 - 51
96 - 34
92 - 35
68 - 29
85 - 23
92 - 75
92 - 40
70 - 37
93 - 38
92 - 76
92 - 85
96 - 85
85 - 61
69 - 41
100 - 64
100 - 28
59 - 16
48 - 28
53 - 25
62 - 25
86 - 50
66 - 41
76 - 24
85 - 35
82 - 31
72 - 21
43 - 14
Max Avg Min
17 - 5
16 - 0
21 - 5
28 - 7
17 - 0
28 - 4
18 - 0
15 - 0
12 - 0
15 - 4
18 - 0
25 - 0
33 - 6
31 - 14
24 - 8
24 - 12
22 - 5
25 - 0
15 - 6
15 - 0
14 - 0
18 - 0
20 - 5
20 - 4
30 - 0
14 - 0
29 - 7
22 - 5
12 - 4
21 - 5
Max Avg Min
30.3 - 30.15
30.15 - 29.87
29.85 - 29.5
30.24 - 29.65
30.25 - 29.9
30.13 - 29.83
30.2 - 30.07
30.14 - 30.04
30.28 - 30.06
30.31 - 30.12
30.08 - 29.79
29.77 - 29.6
29.84 - 29.68
29.88 - 29.75
29.83 - 29.66
29.93 - 29.77
29.97 - 29.89
29.96 - 29.75
30.44 - 30
30.53 - 30.43
30.46 - 30.36
30.38 - 30.24
30.24 - 30.1
30.08 - 29.98
30.13 - 30.01
29.99 - 29.78
29.89 - 29.72
30.29 - 29.91
30.4 - 30.22
30.23 - 29.96
Max Avg Min
- 0.00 -
- 0.00 -
- 0.20 -
- 0.01 -
- 0.07 -
- 0.00 -
- 0.00 -
- 0.01 -
- 0.13 -
- 0.00 -
- 0.05 -
- 0.03 -
- 0.07 -
- 0.96 -
- 0.74 -
- 0.01 -
- 0.00 -
- 0.41 -
- 0.01 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.02 -
- 0.00 -
- 0.00 -
- 0.00 -
