Date,Max Temperature (° F),Avg Temperature (° F),Min Temperature (° F),Max Dew Point (° F),Avg Dew Point (° F),Min Dew Point (° F),Max Humidity (%),Avg Humidity (%),Min Humidity (%),Max Wind Speed (mph),Avg Wind Speed (mph),Min Wind Speed (mph),Max Pressure (Hg),Avg Pressure (Hg),Min Pressure (Hg),Max Precipation (in),Avg Precipation (in),Min Precipation (in)
2013-04-01,62,50,37,45,37,11,93,-,30,20,-,0,29.91,-,29.62,-,0.00,-
2013-04-02,43,38,33,14,10,7,43,-,22,18,-,5,30.08,-,29.93,-,0.00,-
2013-04-03,46,40,33,12,9,6,41,-,20,15,-,5,30.29,-,30.08,-,0.00,-
2013-04-04,53,43,33,29,18,13,53,-,26,13,-,0,30.38,-,30.09,-,0.00,-
2013-04-05,64,53,41,29,22,14,57,-,16,17,-,0,30.06,-,29.71,-,0.00,-
2013-04-06,52,44,35,28,15,4,57,-,14,20,-,0,30.31,-,30.01,-,0.00,-
2013-04-07,55,48,40,42,33,22,71,-,40,14,-,0,30.3,-,30,-,0.00,-
2013-04-08,73,62,51,46,41,36,77,-,27,16,-,0,30.07,-,29.98,-,0.00,-
2013-04-09,82,67,51,50,42,30,89,-,16,17,-,0,29.99,-,29.9,-,0.00,-
2013-04-10,74,65,55,57,50,44,86,-,44,16,-,0,29.95,-,29.81,-,0.49,-
2013-04-11,60,54,47,58,48,38,93,-,60,15,-,0,30.07,-,29.77,-,0.00,-
2013-04-12,47,44,41,41,39,37,93,-,71,23,-,5,30.03,-,29.72,-,0.63,-
2013-04-13,58,50,41,39,37,31,93,-,41,13,-,0,29.97,-,29.75,-,0.01,-
2013-04-14,57,52,46,36,29,24,61,-,30,16,-,0,30.22,-,29.97,-,0.00,-
2013-04-15,59,52,44,39,29,24,71,-,30,14,-,0,30.38,-,30.23,-,0.00,-
2013-04-16,63,55,47,52,46,38,80,-,60,18,-,0,30.37,-,30.12,-,0.00,-
2013-04-17,71,63,55,54,43,32,78,-,28,12,-,0,30.29,-,30.12,-,0.02,-
2013-04-18,59,55,51,53,43,34,100,-,40,17,-,0,30.34,-,30.11,-,0.01,-
2013-04-19,71,63,55,61,56,53,93,-,66,16,-,4,30.13,-,29.65,-,0.05,-
2013-04-20,60,52,43,55,35,22,83,-,25,16,-,0,30.3,-,29.7,-,0.06,-
2013-04-21,55,46,37,30,21,15,58,-,22,15,-,0,30.62,-,30.33,-,0.00,-
2013-04-22,55,48,41,34,31,27,67,-,38,21,-,4,30.65,-,30.49,-,0.00,-
2013-04-23,53,47,41,39,35,30,76,-,62,20,-,4,30.49,-,30.12,-,0.00,-
2013-04-24,69,57,44,49,43,37,83,-,45,12,-,0,30.09,-,29.84,-,0.00,-
2013-04-25,66,56,46,51,29,19,77,-,18,16,-,0,30.26,-,29.87,-,0.00,-
2013-04-26,67,59,50,32,29,20,45,-,18,13,-,0,30.41,-,30.27,-,0.00,-
2013-04-27,71,60,48,31,27,22,46,-,18,13,-,0,30.43,-,30.29,-,0.00,-
2013-04-28,69,60,51,41,33,25,59,-,22,14,-,0,30.31,-,30.21,-,0.00,-
2013-04-29,57,55,52,50,46,43,77,-,61,13,-,0,30.25,-,30.19,-,0.04,-
2013-04-30,68,60,51,48,35,20,89,-,18,10,-,0,30.34,-,30.21,-,0.00,-
