Date,Max Temperature (° F),Avg Temperature (° F),Min Temperature (° F),Max Dew Point (° F),Avg Dew Point (° F),Min Dew Point (° F),Max Humidity (%),Avg Humidity (%),Min Humidity (%),Max Wind Speed (mph),Avg Wind Speed (mph),Min Wind Speed (mph),Max Pressure (Hg),Avg Pressure (Hg),Min Pressure (Hg),Max Precipation (in),Avg Precipation (in),Min Precipation (in)
2012-05-01,68,60,51,57,52,43,100,-,63,13,-,0,30.19,-,29.97,-,0.62,-
2012-05-02,53,52,50,50,48,46,96,-,83,13,-,0,30.21,-,30.09,-,0.08,-
2012-05-03,58,54,50,54,52,48,100,-,86,8,-,0,30.23,-,30.07,-,0.47,-
2012-05-04,73,64,54,62,56,53,100,-,68,10,-,0,30.11,-,29.85,-,0.10,-
2012-05-05,63,60,56,58,55,53,100,-,78,9,-,0,30.07,-,29.88,-,0.00,-
2012-05-06,65,59,53,55,49,41,93,-,51,10,-,0,30.14,-,30.04,-,0.00,-
2012-05-07,65,59,52,51,44,40,69,-,51,10,-,0,30.16,-,30.1,-,0.01,-
2012-05-08,66,61,55,57,53,46,93,-,67,15,-,0,30.06,-,29.84,-,0.04,-
2012-05-09,69,63,57,64,62,57,100,-,78,10,-,0,29.83,-,29.6,-,0.33,-
2012-05-10,64,58,52,57,47,33,100,-,36,13,-,0,29.83,-,29.51,-,0.19,-
2012-05-11,68,59,49,38,33,27,61,-,22,16,-,0,30.12,-,29.85,-,0.00,-
2012-05-12,78,66,53,46,38,31,54,-,21,12,-,0,30.23,-,30.12,-,0.00,-
2012-05-13,81,72,63,57,50,45,66,-,32,12,-,0,30.19,-,30.07,-,0.00,-
2012-05-14,70,67,63,60,58,56,84,-,63,14,-,0,30.16,-,29.59,-,0.00,-
2012-05-15,65,63,61,64,61,57,100,-,84,10,-,0,30.12,-,29.95,-,0.54,-
2012-05-16,78,70,61,67,63,56,100,-,57,9,-,0,29.98,-,29.83,-,0.09,-
2012-05-17,72,63,53,54,42,38,67,-,31,15,-,0,30.14,-,29.92,-,0.00,-
2012-05-18,72,63,54,49,42,38,67,-,31,12,-,0,30.23,-,30.14,-,0.00,-
2012-05-19,80,67,53,50,44,39,72,-,26,10,-,0,30.19,-,30.11,-,0.00,-
2012-05-20,78,68,57,50,43,33,64,-,23,15,-,0,30.26,-,30.16,-,0.00,-
2012-05-21,62,60,57,62,58,51,100,-,67,17,-,0,30.24,-,30.01,-,1.40,-
2012-05-22,70,65,60,63,61,59,100,-,78,13,-,0,30.02,-,29.81,-,0.23,-
2012-05-23,75,70,64,66,64,61,100,-,73,12,-,0,30.08,-,29.86,-,0.03,-
2012-05-24,66,64,62,65,63,62,100,-,93,7,-,0,30.22,-,30.06,-,0.95,-
2012-05-25,75,68,60,67,64,60,100,-,79,9,-,0,30.23,-,30.12,-,0.00,-
2012-05-26,84,76,67,72,69,65,100,-,65,10,-,0,30.15,-,30.07,-,0.02,-
2012-05-27,81,73,64,70,64,58,100,-,52,7,-,0,30.2,-,30.01,-,0.06,-
2012-05-28,89,80,71,70,68,66,93,-,52,12,-,0,29.99,-,29.89,-,0.00,-
2012-05-29,89,79,68,73,70,62,90,-,55,12,-,0,29.89,-,29.69,-,0.21,-
2012-05-30,76,72,68,67,65,60,93,-,64,9,-,0,29.77,-,29.71,-,0.01,-
2012-05-31,79,73,66,64,54,46,84,-,36,12,-,0,29.94,-,29.71,-,0.00,-
