Date,Max Temperature (° F),Avg Temperature (° F),Min Temperature (° F),Max Dew Point (° F),Avg Dew Point (° F),Min Dew Point (° F),Max Humidity (%),Avg Humidity (%),Min Humidity (%),Max Wind Speed (mph),Avg Wind Speed (mph),Min Wind Speed (mph),Max Pressure (Hg),Avg Pressure (Hg),Min Pressure (Hg),Max Precipation (in),Avg Precipation (in),Min Precipation (in)
2016-02-01,59,52,44,39,33,24,61,-,39,14,-,0,30.08,-,29.73,-,0.01,-
2016-02-02,50,44,38,28,25,22,57,-,34,12,-,0,30.37,-,30.1,-,0.00,-
2016-02-03,59,51,42,54,48,29,93,-,57,18,-,0,30.31,-,29.83,-,0.73,-
2016-02-04,59,52,44,55,42,26,93,-,42,14,-,0,30.08,-,29.86,-,0.00,-
2016-02-05,44,38,31,31,26,13,92,-,40,17,-,0,30.32,-,30.04,-,0.53,-
2016-02-06,39,34,30,21,18,15,57,-,41,10,-,0,30.43,-,30.26,-,0.00,-
2016-02-07,47,40,33,27,22,19,59,-,37,18,-,0,30.23,-,29.9,-,0.00,-
2016-02-08,39,34,28,27,24,20,78,-,48,21,-,5,29.86,-,29.73,-,0.05,-
2016-02-09,36,32,27,26,22,21,81,-,56,14,-,0,29.73,-,29.56,-,0.00,-
2016-02-10,39,35,31,29,25,13,82,-,44,16,-,0,29.75,-,29.58,-,0.01,-
2016-02-11,31,25,18,17,2,-6,49,-,31,20,-,6,30.19,-,29.75,-,0.00,-
2016-02-12,27,21,15,7,0,-3,51,-,32,15,-,0,30.27,-,29.92,-,0.00,-
2016-02-13,22,14,6,12,-5,-17,68,-,25,23,-,5,30.31,-,29.86,-,0.00,-
2016-02-14,15,7,-1,-12,-16,-19,51,-,24,20,-,0,30.55,-,30.32,-,0.00,-
2016-02-15,35,24,13,32,18,-11,89,-,33,12,-,0,30.56,-,30.09,-,0.44,-
2016-02-16,54,45,35,50,44,25,96,-,62,18,-,0,30.09,-,29.43,-,1.01,-
2016-02-17,39,37,35,27,24,21,64,-,52,14,-,4,30.19,-,29.79,-,0.00,-
2016-02-18,36,32,27,21,7,0,61,-,22,15,-,4,30.54,-,30.21,-,0.00,-
2016-02-19,39,32,24,30,15,3,70,-,32,14,-,0,30.6,-,30.18,-,0.00,-
2016-02-20,61,50,39,35,30,26,70,-,33,16,-,0,30.13,-,29.8,-,0.00,-
2016-02-21,55,50,44,36,32,28,54,-,35,14,-,0,29.97,-,29.81,-,0.03,-
2016-02-22,52,45,38,31,24,14,64,-,28,16,-,0,30.27,-,29.97,-,0.00,-
2016-02-23,40,38,35,33,30,12,89,-,34,24,-,8,30.33,-,30.17,-,0.30,-
2016-02-24,60,48,36,56,43,32,93,-,85,21,-,0,30.19,-,29.32,-,1.22,-
2016-02-25,61,49,37,56,38,26,89,-,50,20,-,4,29.55,-,29.22,-,0.02,-
2016-02-26,39,33,27,19,9,0,64,-,23,22,-,5,30.1,-,29.58,-,0.00,-
2016-02-27,41,34,26,19,12,7,50,-,30,15,-,0,30.14,-,29.98,-,0.00,-
2016-02-28,60,49,38,31,24,19,52,-,27,17,-,4,29.99,-,29.74,-,0.00,-
2016-02-29,61,54,47,40,31,24,76,-,32,15,-,5,29.94,-,29.6,-,0.05,-
