Date,Max Temperature (° F),Avg Temperature (° F),Min Temperature (° F),Max Dew Point (° F),Avg Dew Point (° F),Min Dew Point (° F),Max Humidity (%),Avg Humidity (%),Min Humidity (%),Max Wind Speed (mph),Avg Wind Speed (mph),Min Wind Speed (mph),Max Pressure (Hg),Avg Pressure (Hg),Min Pressure (Hg),Max Precipation (in),Avg Precipation (in),Min Precipation (in)
2018-06-01,81,73,65,70,67,64,100,-,69,7,-,0,29.9,-,29.74,-,0.27,-
2018-06-02,87,77,66,70,68,64,97,-,53,14,-,0,29.91,-,29.71,-,0.08,-
2018-06-03,66,59,51,64,53,47,96,-,60,14,-,0,30.06,-,29.91,-,0.25,-
2018-06-04,71,61,51,57,52,49,100,-,57,12,-,0,29.94,-,29.69,-,0.16,-
2018-06-05,75,67,58,57,51,45,93,-,43,15,-,0,29.73,-,29.62,-,0.00,-
2018-06-06,71,65,58,54,50,46,78,-,47,8,-,0,30.03,-,29.73,-,0.00,-
2018-06-07,71,66,60,56,53,51,84,-,49,9,-,0,30.16,-,30.02,-,0.00,-
2018-06-08,82,71,60,63,58,54,84,-,45,9,-,0,30.17,-,30.06,-,0.00,-
2018-06-09,83,75,67,64,55,48,73,-,35,8,-,0,30.14,-,30.05,-,0.00,-
2018-06-10,73,66,58,57,53,48,78,-,44,9,-,0,30.09,-,30.01,-,0.01,-
2018-06-11,73,66,58,55,49,42,87,-,42,9,-,0,30.2,-,29.98,-,0.00,-
2018-06-12,75,66,57,53,48,44,72,-,38,10,-,0,30.25,-,30.1,-,0.00,-
2018-06-13,78,71,63,69,64,52,90,-,63,12,-,0,30.09,-,29.73,-,0.04,-
2018-06-14,84,76,67,69,53,45,82,-,26,15,-,4,29.89,-,29.74,-,0.00,-
2018-06-15,76,70,63,53,51,47,60,-,46,13,-,0,30,-,29.87,-,0.00,-
2018-06-16,85,75,64,55,50,44,68,-,26,8,-,0,30.06,-,29.97,-,0.00,-
2018-06-17,91,79,66,58,53,47,68,-,23,9,-,0,30.1,-,30.03,-,0.00,-
2018-06-18,91,82,73,74,68,59,94,-,52,14,-,4,30.06,-,29.78,-,0.08,-
2018-06-19,88,82,75,74,63,49,94,-,29,12,-,0,29.87,-,29.72,-,0.07,-
2018-06-20,83,76,69,67,57,49,79,-,37,8,-,0,29.91,-,29.77,-,0.09,-
2018-06-21,83,74,65,70,64,54,100,-,37,8,-,0,29.85,-,29.75,-,0.59,-
2018-06-22,75,69,62,64,60,54,87,-,59,10,-,0,30.06,-,29.87,-,0.10,-
2018-06-23,65,64,62,62,59,53,93,-,67,13,-,0,30.02,-,29.82,-,0.00,-
2018-06-24,83,75,66,70,66,62,93,-,63,8,-,0,29.87,-,29.75,-,0.00,-
2018-06-25,81,74,67,65,55,44,84,-,31,15,-,0,30.17,-,29.81,-,0.00,-
2018-06-26,78,70,61,61,55,46,78,-,40,9,-,0,30.28,-,30.17,-,0.00,-
2018-06-27,73,69,66,67,60,55,93,-,57,7,-,0,30.16,-,29.91,-,0.01,-
2018-06-28,83,77,70,74,71,67,100,-,65,13,-,0,29.89,-,29.73,-,1.36,-
2018-06-29,89,80,70,0,0,0,84,-,36,10,-,0,0,-,0,-,0.00,-
2018-06-30,93,83,72,0,0,0,61,-,36,9,-,0,0,-,0,-,0.00,-
