Date,Max Temperature (° F),Avg Temperature (° F),Min Temperature (° F),Max Dew Point (° F),Avg Dew Point (° F),Min Dew Point (° F),Max Humidity (%),Avg Humidity (%),Min Humidity (%),Max Wind Speed (mph),Avg Wind Speed (mph),Min Wind Speed (mph),Max Pressure (Hg),Avg Pressure (Hg),Min Pressure (Hg),Max Precipation (in),Avg Precipation (in),Min Precipation (in)
2011-06-01,90,80,69,74,68,52,90,-,34,13,-,0,30.17,-,29.83,-,0.00,-
2011-06-02,80,71,62,48,42,39,43,-,26,17,-,0,30.04,-,29.87,-,0.00,-
2011-06-03,76,67,57,41,37,33,55,-,21,18,-,0,30.1,-,29.99,-,0.00,-
2011-06-04,75,67,59,54,44,37,72,-,31,14,-,0,30.11,-,29.99,-,0.00,-
2011-06-05,70,63,56,56,52,50,84,-,53,13,-,0,30.1,-,30.01,-,0.00,-
2011-06-06,81,71,60,58,57,53,90,-,39,12,-,0,30.03,-,29.96,-,0.00,-
2011-06-07,87,77,66,63,60,55,81,-,35,14,-,0,29.99,-,29.84,-,0.00,-
2011-06-08,94,84,73,69,66,63,73,-,41,7,-,0,29.94,-,29.82,-,0.00,-
2011-06-09,95,82,69,73,69,63,97,-,44,9,-,0,29.91,-,29.74,-,0.07,-
2011-06-10,87,79,70,69,66,62,100,-,50,12,-,0,30,-,29.88,-,0.00,-
2011-06-11,72,66,60,67,63,59,100,-,79,16,-,5,30.05,-,29.94,-,0.55,-
2011-06-12,74,66,58,63,60,56,100,-,68,15,-,0,29.93,-,29.82,-,0.05,-
2011-06-13,73,67,60,63,58,51,100,-,49,13,-,0,29.94,-,29.85,-,0.05,-
2011-06-14,72,65,58,61,56,51,84,-,61,15,-,0,29.93,-,29.83,-,0.05,-
2011-06-15,83,70,56,54,52,49,80,-,33,12,-,0,29.92,-,29.84,-,0.00,-
2011-06-16,84,73,62,61,57,51,90,-,39,9,-,0,29.94,-,29.88,-,0.00,-
2011-06-17,76,70,64,68,65,61,100,-,68,8,-,0,29.95,-,29.83,-,1.82,-
2011-06-18,83,74,64,65,63,60,100,-,51,7,-,0,29.91,-,29.8,-,0.00,-
2011-06-19,83,76,69,63,57,49,78,-,31,9,-,0,29.86,-,29.8,-,0.00,-
2011-06-20,81,74,67,61,57,55,73,-,45,7,-,0,29.91,-,29.86,-,0.00,-
2011-06-21,82,76,70,69,65,60,78,-,58,12,-,0,29.93,-,29.87,-,0.00,-
2011-06-22,80,76,71,72,69,62,100,-,68,13,-,0,29.93,-,29.79,-,0.27,-
2011-06-23,71,69,66,72,69,64,100,-,87,16,-,0,29.83,-,29.73,-,0.26,-
2011-06-24,70,68,65,67,65,64,100,-,90,12,-,0,29.79,-,29.7,-,0.03,-
2011-06-25,80,72,64,67,64,58,100,-,54,10,-,0,29.89,-,29.75,-,0.00,-
2011-06-26,79,73,66,61,59,58,78,-,52,10,-,0,29.99,-,29.88,-,0.00,-
2011-06-27,82,74,66,64,62,60,87,-,56,9,-,0,30.04,-,29.96,-,0.00,-
2011-06-28,83,78,72,71,67,62,93,-,62,10,-,0,29.97,-,29.82,-,0.00,-
2011-06-29,82,76,69,73,64,55,100,-,42,14,-,0,29.94,-,29.81,-,0.10,-
2011-06-30,82,74,65,58,55,52,73,-,39,12,-,0,29.99,-,29.91,-,0.00,-
