Date,Max Temperature (° F),Avg Temperature (° F),Min Temperature (° F),Max Dew Point (° F),Avg Dew Point (° F),Min Dew Point (° F),Max Humidity (%),Avg Humidity (%),Min Humidity (%),Max Wind Speed (mph),Avg Wind Speed (mph),Min Wind Speed (mph),Max Pressure (Hg),Avg Pressure (Hg),Min Pressure (Hg),Max Precipation (in),Avg Precipation (in),Min Precipation (in)
2012-09-01,91,83,74,68,63,58,79,-,34,12,-,0,30.07,-,29.92,-,0.00,-
2012-09-02,82,77,71,69,66,65,87,-,58,8,-,0,30.12,-,30.02,-,0.00,-
2012-09-03,79,75,71,70,65,58,90,-,48,12,-,0,30.18,-,30.08,-,0.00,-
2012-09-04,80,75,70,75,71,65,100,-,79,10,-,0,30.09,-,29.84,-,0.13,-
2012-09-05,80,76,71,74,70,63,100,-,62,12,-,0,29.84,-,29.78,-,0.07,-
2012-09-06,80,75,69,67,65,64,90,-,62,9,-,0,29.91,-,29.83,-,0.00,-
2012-09-07,87,79,71,71,68,66,90,-,55,10,-,0,29.93,-,29.83,-,0.00,-
2012-09-08,81,72,63,75,70,61,100,-,64,18,-,0,29.87,-,29.57,-,0.39,-
2012-09-09,78,71,63,61,55,49,87,-,38,10,-,0,29.89,-,29.78,-,0.00,-
2012-09-10,72,65,58,57,46,40,78,-,35,14,-,0,30.14,-,29.9,-,0.00,-
2012-09-11,73,64,54,49,43,38,71,-,29,9,-,0,30.28,-,30.15,-,0.00,-
2012-09-12,80,70,59,54,51,47,75,-,33,9,-,0,30.36,-,30.28,-,0.00,-
2012-09-13,81,72,63,58,55,53,78,-,42,9,-,0,30.38,-,30.28,-,0.00,-
2012-09-14,80,72,64,61,58,53,84,-,39,10,-,0,30.29,-,30.09,-,0.00,-
2012-09-15,73,67,60,60,49,44,84,-,38,13,-,0,30.14,-,30.07,-,0.01,-
2012-09-16,75,66,56,48,46,44,72,-,35,9,-,0,30.14,-,30.03,-,0.00,-
2012-09-17,78,68,57,58,49,46,77,-,33,8,-,0,30.12,-,30.03,-,0.00,-
2012-09-18,75,71,67,69,68,66,97,-,79,22,-,0,29.91,-,29.66,-,1.54,-
2012-09-19,70,64,57,66,47,40,100,-,33,12,-,0,30.18,-,29.74,-,0.00,-
2012-09-20,69,62,54,55,51,42,78,-,57,12,-,0,30.21,-,30.12,-,0.00,-
2012-09-21,75,68,60,57,54,48,84,-,47,10,-,0,30.14,-,30.01,-,0.00,-
2012-09-22,76,68,60,66,61,56,93,-,66,14,-,0,30.01,-,29.79,-,0.22,-
2012-09-23,68,62,55,61,45,38,93,-,37,13,-,0,30.12,-,29.87,-,0.00,-
2012-09-24,67,60,53,45,40,35,71,-,34,12,-,0,30.17,-,30.1,-,0.00,-
2012-09-25,72,63,54,54,46,39,67,-,41,15,-,0,30.2,-,30.12,-,0.00,-
2012-09-26,77,70,63,62,58,54,78,-,60,12,-,0,30.15,-,30.02,-,0.01,-
2012-09-27,75,69,63,63,60,58,93,-,57,10,-,0,30.18,-,30.06,-,0.06,-
2012-09-28,69,65,60,67,64,57,100,-,78,10,-,0,30.17,-,29.94,-,1.96,-
2012-09-29,65,61,57,57,54,51,93,-,67,8,-,0,29.96,-,29.88,-,0.00,-
2012-09-30,68,62,55,54,51,45,93,-,45,13,-,0,29.89,-,29.77,-,0.00,-
