Date,Max Temperature (° F),Avg Temperature (° F),Min Temperature (° F),Max Dew Point (° F),Avg Dew Point (° F),Min Dew Point (° F),Max Humidity (%),Avg Humidity (%),Min Humidity (%),Max Wind Speed (mph),Avg Wind Speed (mph),Min Wind Speed (mph),Max Pressure (Hg),Avg Pressure (Hg),Min Pressure (Hg),Max Precipation (in),Avg Precipation (in),Min Precipation (in)
2018-04-01,60,52,43,38,28,15,51,-,28,14,-,4,30.09,-,29.95,-,0.00,-
2018-04-02,43,38,33,32,29,16,96,-,33,16,-,0,30.19,-,30.06,-,0.59,-
2018-04-03,43,41,39,40,36,31,93,-,70,12,-,0,30.21,-,29.86,-,0.26,-
2018-04-04,56,48,40,51,40,18,100,-,28,22,-,0,29.9,-,29.43,-,0.04,-
2018-04-05,45,40,34,21,13,9,48,-,22,20,-,4,30.12,-,29.86,-,0.00,-
2018-04-06,62,50,37,41,31,15,92,-,29,15,-,0,30.14,-,29.65,-,0.11,-
2018-04-07,49,43,37,36,21,10,70,-,23,16,-,4,29.92,-,29.68,-,0.00,-
2018-04-08,46,39,32,17,14,10,51,-,25,18,-,4,30.05,-,29.85,-,0.00,-
2018-04-09,49,41,32,30,17,11,65,-,24,14,-,0,30.22,-,30.06,-,0.00,-
2018-04-10,51,45,38,34,28,18,79,-,31,12,-,0,30.2,-,30.11,-,0.01,-
2018-04-11,51,44,37,32,22,12,58,-,24,13,-,0,30.21,-,30.06,-,0.00,-
2018-04-12,63,55,46,42,35,28,64,-,36,15,-,0,30.11,-,29.79,-,0.00,-
2018-04-13,82,71,60,48,43,40,49,-,22,18,-,0,29.93,-,29.79,-,0.00,-
2018-04-14,77,61,44,50,47,40,83,-,38,21,-,0,30.2,-,29.84,-,0.00,-
2018-04-15,44,41,38,37,34,30,92,-,62,22,-,7,30.34,-,30.14,-,0.47,-
2018-04-16,60,50,39,57,42,36,96,-,65,28,-,4,30.11,-,29.42,-,2.82,-
2018-04-17,47,43,39,35,30,24,70,-,45,17,-,5,29.74,-,29.6,-,0.00,-
2018-04-18,55,46,37,31,26,23,64,-,35,18,-,0,29.81,-,29.75,-,0.00,-
2018-04-19,49,44,38,39,34,22,82,-,43,18,-,0,30.01,-,29.61,-,0.15,-
2018-04-20,50,44,37,24,23,21,59,-,33,20,-,0,30.37,-,30.02,-,0.00,-
2018-04-21,63,51,39,25,22,17,54,-,19,15,-,0,30.41,-,30.26,-,0.00,-
2018-04-22,67,56,44,29,19,12,41,-,13,13,-,0,30.42,-,30.32,-,0.00,-
2018-04-23,68,57,46,39,30,20,63,-,18,15,-,0,30.49,-,30.4,-,0.00,-
2018-04-24,66,56,46,51,40,32,86,-,34,15,-,0,30.42,-,30.15,-,0.05,-
2018-04-25,60,56,52,59,55,50,100,-,86,12,-,0,30.16,-,29.64,-,0.95,-
2018-04-26,70,63,55,56,49,38,100,-,34,15,-,0,29.87,-,29.59,-,0.10,-
2018-04-27,59,55,51,50,47,40,96,-,47,10,-,0,29.88,-,29.74,-,0.05,-
2018-04-28,68,59,50,52,49,47,93,-,52,14,-,0,29.88,-,29.75,-,0.10,-
2018-04-29,59,54,49,51,40,31,96,-,40,12,-,0,30.03,-,29.85,-,0.08,-
2018-04-30,51,48,44,40,33,23,71,-,36,16,-,0,30.05,-,29.99,-,0.00,-
