Date,Max Temperature (° F),Avg Temperature (° F),Min Temperature (° F),Max Dew Point (° F),Avg Dew Point (° F),Min Dew Point (° F),Max Humidity (%),Avg Humidity (%),Min Humidity (%),Max Wind Speed (mph),Avg Wind Speed (mph),Min Wind Speed (mph),Max Pressure (Hg),Avg Pressure (Hg),Min Pressure (Hg),Max Precipation (in),Avg Precipation (in),Min Precipation (in)
2016-06-01,83,75,66,65,53,48,79,-,33,13,-,0,30.16,-,29.99,-,0.00,-
2016-06-02,78,70,62,60,57,52,78,-,54,12,-,0,30.16,-,30.07,-,0.00,-
2016-06-03,70,67,63,63,60,57,93,-,73,8,-,0,30.1,-,30.02,-,0.04,-
2016-06-04,83,75,66,67,64,60,93,-,55,9,-,0,30.05,-,29.91,-,0.40,-
2016-06-05,71,68,65,67,64,60,93,-,81,18,-,0,29.91,-,29.62,-,0.91,-
2016-06-06,83,74,65,64,60,54,93,-,39,13,-,0,29.69,-,29.63,-,0.00,-
2016-06-07,85,75,64,62,55,47,73,-,29,17,-,0,29.62,-,29.45,-,0.00,-
2016-06-08,67,60,52,53,47,40,93,-,43,17,-,6,29.8,-,29.58,-,0.45,-
2016-06-09,71,63,54,42,38,34,61,-,26,21,-,4,29.93,-,29.79,-,0.00,-
2016-06-10,77,67,57,38,37,34,47,-,23,14,-,0,30.04,-,29.93,-,0.00,-
2016-06-11,88,74,59,66,55,38,65,-,39,15,-,0,30.06,-,29.7,-,0.00,-
2016-06-12,83,73,62,65,53,39,62,-,22,21,-,4,29.81,-,29.61,-,0.00,-
2016-06-13,74,66,57,50,46,43,62,-,41,14,-,0,29.89,-,29.79,-,0.00,-
2016-06-14,79,69,58,48,45,41,62,-,28,10,-,0,29.97,-,29.85,-,0.00,-
2016-06-15,85,74,62,57,49,41,60,-,23,12,-,0,29.99,-,29.83,-,0.00,-
2016-06-16,74,70,65,65,62,56,93,-,54,8,-,0,29.84,-,29.73,-,0.22,-
2016-06-17,78,71,63,60,54,42,87,-,36,13,-,0,30.12,-,29.79,-,0.00,-
2016-06-18,87,74,61,56,50,47,60,-,29,9,-,0,30.29,-,30.12,-,0.00,-
2016-06-19,88,77,66,60,55,49,73,-,36,12,-,0,30.31,-,30.25,-,0.00,-
2016-06-20,84,74,64,64,61,58,87,-,48,12,-,0,30.24,-,29.87,-,0.00,-
2016-06-21,87,80,72,63,55,44,60,-,28,15,-,0,29.85,-,29.75,-,0.00,-
2016-06-22,86,77,68,57,49,44,61,-,27,17,-,0,29.92,-,29.8,-,0.00,-
2016-06-23,83,76,69,65,57,49,79,-,41,8,-,0,29.91,-,29.81,-,0.00,-
2016-06-24,84,76,67,64,56,49,84,-,37,15,-,0,30.11,-,29.88,-,0.00,-
2016-06-25,86,75,64,59,55,48,84,-,34,9,-,0,30.21,-,30.12,-,0.00,-
2016-06-26,87,77,67,60,55,46,68,-,37,10,-,0,30.23,-,30.12,-,0.00,-
2016-06-27,83,75,67,68,61,49,97,-,44,12,-,0,30.13,-,29.99,-,0.45,-
2016-06-28,76,72,68,70,67,65,97,-,79,12,-,0,30.03,-,29.87,-,0.12,-
2016-06-29,83,75,67,67,62,55,93,-,40,10,-,0,29.94,-,29.85,-,0.01,-
2016-06-30,85,76,67,61,57,53,68,-,34,8,-,0,30.03,-,29.95,-,0.00,-
