Date,Max Temperature (° F),Avg Temperature (° F),Min Temperature (° F),Max Dew Point (° F),Avg Dew Point (° F),Min Dew Point (° F),Max Humidity (%),Avg Humidity (%),Min Humidity (%),Max Wind Speed (mph),Avg Wind Speed (mph),Min Wind Speed (mph),Max Pressure (Hg),Avg Pressure (Hg),Min Pressure (Hg),Max Precipation (in),Avg Precipation (in),Min Precipation (in)
2018-01-01,19,13,7,3,-4,-6,63,-,37,15,-,4,30.39,-,30.31,-,0.00,-
2018-01-02,26,20,13,7,4,1,61,-,42,16,-,5,30.43,-,30.31,-,0.00,-
2018-01-03,30,23,16,11,2,-1,50,-,29,14,-,0,30.34,-,30,-,0.00,-
2018-01-04,29,24,19,21,16,4,96,-,39,24,-,5,29.94,-,29.27,-,0.76,-
2018-01-05,19,14,9,2,-6,-10,58,-,36,21,-,7,30.08,-,29.55,-,0.00,-
2018-01-06,13,10,6,-5,-10,-13,55,-,34,20,-,0,30.43,-,30.07,-,0.00,-
2018-01-07,18,12,5,3,-4,-8,60,-,39,16,-,0,30.63,-,30.36,-,0.00,-
2018-01-08,31,24,17,22,13,3,69,-,46,15,-,0,30.36,-,30.03,-,0.01,-
2018-01-09,44,37,30,25,22,18,72,-,39,15,-,0,30.38,-,30.01,-,0.00,-
2018-01-10,43,37,30,34,24,18,76,-,48,10,-,0,30.5,-,30.39,-,0.00,-
2018-01-11,53,47,41,49,40,35,93,-,66,12,-,0,30.4,-,30.19,-,0.00,-
2018-01-12,61,53,44,60,54,43,100,-,83,14,-,4,30.2,-,29.53,-,0.54,-
2018-01-13,58,39,19,56,33,2,93,-,45,18,-,4,30.39,-,29.33,-,0.05,-
2018-01-14,25,20,15,3,0,-5,59,-,29,15,-,4,30.7,-,30.41,-,0.00,-
2018-01-15,30,23,16,18,12,1,74,-,51,16,-,4,30.68,-,30.48,-,0.00,-
2018-01-16,36,31,25,30,25,17,89,-,69,8,-,0,30.52,-,30.33,-,0.00,-
2018-01-17,36,29,22,35,27,9,100,-,59,13,-,0,30.34,-,30.17,-,0.19,-
2018-01-18,32,25,18,13,9,6,62,-,39,14,-,5,30.19,-,29.92,-,0.00,-
2018-01-19,41,33,24,19,15,12,60,-,38,13,-,4,30.08,-,29.92,-,0.00,-
2018-01-20,52,45,38,27,24,19,49,-,35,20,-,0,30.04,-,29.84,-,0.00,-
2018-01-21,50,46,42,36,30,27,61,-,42,9,-,0,30.2,-,30.04,-,0.00,-
2018-01-22,49,44,38,39,38,36,100,-,56,14,-,0,30.2,-,30.06,-,0.01,-
2018-01-23,60,49,38,54,44,28,100,-,46,22,-,0,30.05,-,29.51,-,0.30,-
2018-01-24,44,36,27,29,21,10,57,-,47,16,-,5,30.16,-,29.73,-,0.00,-
2018-01-25,34,29,23,11,4,-2,59,-,22,15,-,0,30.57,-,30.15,-,0.00,-
2018-01-26,38,32,26,23,9,0,64,-,29,13,-,0,30.73,-,30.58,-,0.00,-
2018-01-27,56,46,35,40,32,24,76,-,35,15,-,0,30.58,-,30.24,-,0.00,-
2018-01-28,55,51,46,47,42,34,93,-,56,13,-,0,30.28,-,30.21,-,0.21,-
2018-01-29,47,41,35,35,27,24,71,-,49,21,-,6,30.24,-,29.99,-,0.00,-
2018-01-30,36,30,24,30,25,9,92,-,46,17,-,0,30.15,-,29.93,-,0.11,-
2018-01-31,33,26,18,17,8,3,56,-,32,15,-,0,30.32,-,30.05,-,0.00,-
