Date,Max Temperature (° F),Avg Temperature (° F),Min Temperature (° F),Max Dew Point (° F),Avg Dew Point (° F),Min Dew Point (° F),Max Humidity (%),Avg Humidity (%),Min Humidity (%),Max Wind Speed (mph),Avg Wind Speed (mph),Min Wind Speed (mph),Max Pressure (Hg),Avg Pressure (Hg),Min Pressure (Hg),Max Precipation (in),Avg Precipation (in),Min Precipation (in)
2013-06-01,90,82,73,68,65,62,73,-,45,12,-,0,30.02,-,29.9,-,0.00,-
2013-06-02,88,79,69,71,66,62,97,-,48,15,-,0,29.91,-,29.77,-,0.85,-
2013-06-03,78,72,66,69,67,46,97,-,45,12,-,0,29.89,-,29.8,-,0.87,-
2013-06-04,75,66,57,47,41,36,57,-,29,13,-,0,30.12,-,29.91,-,0.00,-
2013-06-05,74,66,58,53,44,35,78,-,36,10,-,0,30.21,-,30.12,-,0.00,-
2013-06-06,70,65,59,59,55,48,97,-,47,13,-,0,30.16,-,30.02,-,0.13,-
2013-06-07,63,61,59,61,59,57,100,-,90,20,-,4,30,-,29.64,-,4.16,-
2013-06-08,77,67,57,63,58,54,93,-,61,15,-,0,30.05,-,29.58,-,0.48,-
2013-06-09,80,72,63,60,58,54,84,-,42,10,-,0,30.17,-,30.07,-,0.00,-
2013-06-10,70,66,62,66,63,61,100,-,68,14,-,0,30.16,-,29.84,-,1.38,-
2013-06-11,80,72,64,67,64,57,100,-,58,16,-,0,29.82,-,29.62,-,0.09,-
2013-06-12,76,71,65,59,52,49,70,-,38,16,-,0,29.85,-,29.71,-,0.00,-
2013-06-13,69,62,55,61,58,51,93,-,55,20,-,0,29.84,-,29.48,-,1.26,-
2013-06-14,72,63,53,60,53,51,93,-,53,18,-,0,29.89,-,29.55,-,0.38,-
2013-06-15,80,71,61,55,51,46,78,-,32,12,-,0,30.01,-,29.9,-,0.00,-
2013-06-16,80,73,65,64,56,48,73,-,43,15,-,0,29.99,-,29.78,-,0.00,-
2013-06-17,84,77,69,66,64,60,84,-,51,10,-,0,29.91,-,29.84,-,0.01,-
2013-06-18,84,74,64,69,64,62,93,-,51,12,-,0,29.9,-,29.83,-,0.19,-
2013-06-19,77,68,59,63,53,43,93,-,31,13,-,0,30.17,-,29.88,-,0.01,-
2013-06-20,80,71,62,57,53,48,67,-,45,12,-,0,30.27,-,30.18,-,0.00,-
2013-06-21,82,73,64,57,52,43,63,-,42,10,-,0,30.31,-,30.24,-,0.00,-
2013-06-22,84,75,65,62,54,46,61,-,44,10,-,0,30.27,-,30.14,-,0.00,-
2013-06-23,88,79,70,70,65,58,82,-,51,14,-,0,30.19,-,30.06,-,0.00,-
2013-06-24,92,83,74,70,67,60,87,-,40,13,-,0,30.1,-,29.96,-,0.00,-
2013-06-25,91,82,73,70,66,62,73,-,44,14,-,0,29.99,-,29.81,-,0.00,-
2013-06-26,85,80,74,70,66,63,82,-,51,12,-,0,29.85,-,29.78,-,0.05,-
2013-06-27,86,80,73,73,70,66,93,-,57,13,-,0,29.81,-,29.57,-,0.24,-
2013-06-28,85,79,73,71,69,63,93,-,55,12,-,0,29.59,-,29.48,-,0.00,-
2013-06-29,83,77,71,71,67,63,84,-,58,12,-,0,29.7,-,29.5,-,0.00,-
2013-06-30,86,80,73,73,71,68,94,-,65,10,-,0,29.94,-,29.71,-,0.00,-
