Date,Max Temperature (° F),Avg Temperature (° F),Min Temperature (° F),Max Dew Point (° F),Avg Dew Point (° F),Min Dew Point (° F),Max Humidity (%),Avg Humidity (%),Min Humidity (%),Max Wind Speed (mph),Avg Wind Speed (mph),Min Wind Speed (mph),Max Pressure (Hg),Avg Pressure (Hg),Min Pressure (Hg),Max Precipation (in),Avg Precipation (in),Min Precipation (in)
2013-05-01,69,58,47,43,36,24,71,-,27,16,-,0,30.48,-,30.35,-,0.00,-
2013-05-02,72,61,49,44,40,36,80,-,27,9,-,0,30.46,-,30.33,-,0.00,-
2013-05-03,66,58,49,43,39,33,80,-,34,17,-,0,30.46,-,30.38,-,0.00,-
2013-05-04,69,59,48,44,41,37,86,-,35,16,-,0,30.37,-,30.26,-,0.00,-
2013-05-05,64,55,46,43,39,35,76,-,36,14,-,0,30.32,-,30.23,-,0.00,-
2013-05-06,69,58,46,51,46,42,86,-,52,12,-,0,30.3,-,30.16,-,0.00,-
2013-05-07,74,63,52,57,52,46,83,-,53,10,-,0,30.19,-,30.09,-,0.00,-
2013-05-08,63,59,55,60,57,51,97,-,78,12,-,0,30.12,-,29.98,-,3.02,-
2013-05-09,68,61,54,58,55,52,93,-,67,9,-,0,30.01,-,29.89,-,0.50,-
2013-05-10,79,69,59,55,54,53,80,-,42,10,-,0,30,-,29.89,-,0.01,-
2013-05-11,70,66,61,63,61,56,100,-,78,10,-,0,29.92,-,29.7,-,1.09,-
2013-05-12,70,61,51,61,39,24,93,-,24,16,-,0,29.94,-,29.66,-,0.00,-
2013-05-13,58,52,45,32,27,23,58,-,29,15,-,0,30.11,-,29.95,-,0.00,-
2013-05-14,61,52,42,33,26,18,70,-,19,10,-,0,30.13,-,30.03,-,0.00,-
2013-05-15,69,62,54,57,45,28,73,-,38,22,-,0,30.06,-,29.71,-,0.00,-
2013-05-16,79,71,62,56,50,41,78,-,32,13,-,0,29.83,-,29.72,-,0.00,-
2013-05-17,72,65,58,41,39,34,51,-,29,17,-,0,30.2,-,29.85,-,0.00,-
2013-05-18,65,61,56,54,48,39,80,-,43,9,-,0,30.31,-,30.2,-,0.01,-
2013-05-19,59,57,55,57,55,48,100,-,67,12,-,0,30.35,-,30.18,-,0.60,-
2013-05-20,79,69,58,65,60,57,100,-,64,10,-,0,30.19,-,29.97,-,0.00,-
2013-05-21,86,77,68,68,65,64,84,-,55,13,-,0,29.97,-,29.84,-,0.00,-
2013-05-22,78,69,59,68,63,56,90,-,68,16,-,0,29.96,-,29.85,-,0.00,-
2013-05-23,80,72,64,70,66,63,100,-,67,12,-,0,29.91,-,29.77,-,1.81,-
2013-05-24,65,55,45,63,54,40,100,-,76,15,-,0,29.96,-,29.69,-,0.30,-
2013-05-25,54,50,45,44,41,37,92,-,59,17,-,5,30,-,29.9,-,0.14,-
2013-05-26,66,57,48,38,35,31,66,-,30,20,-,0,30.2,-,29.96,-,0.00,-
2013-05-27,73,62,51,39,36,32,54,-,23,12,-,0,30.25,-,30.12,-,0.00,-
2013-05-28,68,62,56,57,52,40,100,-,43,10,-,0,30.23,-,30.14,-,0.52,-
2013-05-29,82,70,58,66,61,57,100,-,58,10,-,0,30.16,-,30,-,0.00,-
2013-05-30,90,81,72,66,63,59,73,-,38,10,-,0,30.13,-,30.06,-,0.00,-
2013-05-31,90,83,75,68,63,56,69,-,35,10,-,0,30.12,-,29.99,-,0.00,-
