Date,Max Temperature (° F),Avg Temperature (° F),Min Temperature (° F),Max Dew Point (° F),Avg Dew Point (° F),Min Dew Point (° F),Max Humidity (%),Avg Humidity (%),Min Humidity (%),Max Wind Speed (mph),Avg Wind Speed (mph),Min Wind Speed (mph),Max Pressure (Hg),Avg Pressure (Hg),Min Pressure (Hg),Max Precipation (in),Avg Precipation (in),Min Precipation (in)
2013-02-01,31,28,24,13,9,4,60,-,31,15,-,0,30.23,-,29.8,-,0.00,-
2013-02-02,29,24,19,20,10,3,81,-,34,16,-,0,30.3,-,30.06,-,0.02,-
2013-02-03,30,27,24,21,18,14,81,-,53,10,-,0,30.04,-,29.79,-,0.02,-
2013-02-04,30,27,23,19,9,6,69,-,39,17,-,0,29.97,-,29.81,-,0.00,-
2013-02-05,32,30,28,28,24,15,85,-,50,13,-,0,29.98,-,29.9,-,0.02,-
2013-02-06,39,34,29,28,19,0,92,-,31,15,-,0,30.35,-,29.92,-,0.00,-
2013-02-07,32,29,26,22,10,1,59,-,29,10,-,0,30.51,-,30.33,-,0.00,-
2013-02-08,34,31,27,31,29,23,92,-,63,25,-,5,30.31,-,29.64,-,1.15,-
2013-02-09,32,27,21,26,18,5,92,-,36,18,-,5,30.34,-,29.76,-,0.38,-
2013-02-10,36,27,18,21,11,6,67,-,35,13,-,0,30.48,-,30.33,-,0.00,-
2013-02-11,45,40,34,43,39,15,100,-,47,10,-,0,30.31,-,29.67,-,0.49,-
2013-02-12,44,40,36,38,25,22,83,-,45,17,-,4,29.96,-,29.72,-,0.00,-
2013-02-13,44,39,33,31,25,20,82,-,40,12,-,0,29.95,-,29.7,-,0.03,-
2013-02-14,46,40,33,31,28,22,89,-,37,13,-,0,30,-,29.72,-,0.00,-
2013-02-15,55,46,37,36,31,27,76,-,41,16,-,0,30.01,-,29.91,-,0.00,-
2013-02-16,41,36,31,33,25,13,92,-,45,15,-,4,29.98,-,29.73,-,0.02,-
2013-02-17,32,25,18,13,3,-2,47,-,27,25,-,6,30,-,29.66,-,0.00,-
2013-02-18,35,26,17,10,4,0,49,-,28,17,-,4,30.23,-,30.02,-,0.00,-
2013-02-19,49,41,33,43,29,10,89,-,38,18,-,4,30.19,-,29.67,-,0.15,-
2013-02-20,38,32,25,20,12,7,54,-,36,22,-,6,29.98,-,29.72,-,0.00,-
2013-02-21,34,29,24,12,10,9,60,-,38,21,-,6,30.27,-,29.97,-,0.00,-
2013-02-22,38,32,25,30,21,13,70,-,48,16,-,4,30.39,-,30.27,-,0.00,-
2013-02-23,42,39,36,40,36,31,93,-,76,21,-,4,30.27,-,29.81,-,0.26,-
2013-02-24,47,41,34,36,32,20,92,-,52,17,-,0,29.96,-,29.74,-,0.01,-
2013-02-25,45,39,32,26,24,21,69,-,45,12,-,0,30.23,-,29.99,-,0.00,-
2013-02-26,44,40,35,34,30,27,92,-,57,20,-,4,30.29,-,29.9,-,0.14,-
2013-02-27,47,42,36,43,38,34,100,-,65,24,-,0,29.91,-,29.5,-,1.56,-
2013-02-28,51,45,39,36,32,26,70,-,46,12,-,0,29.64,-,29.55,-,0.00,-
