Date,Max Temperature (° F),Avg Temperature (° F),Min Temperature (° F),Max Dew Point (° F),Avg Dew Point (° F),Min Dew Point (° F),Max Humidity (%),Avg Humidity (%),Min Humidity (%),Max Wind Speed (mph),Avg Wind Speed (mph),Min Wind Speed (mph),Max Pressure (Hg),Avg Pressure (Hg),Min Pressure (Hg),Max Precipation (in),Avg Precipation (in),Min Precipation (in)
2014-06-01,77,66,55,46,39,33,66,-,21,10,-,0,30.37,-,30.26,-,0.00,-
2014-06-02,80,70,59,56,48,39,55,-,35,10,-,0,30.27,-,30.02,-,0.00,-
2014-06-03,87,76,65,70,62,53,93,-,45,13,-,0,30.03,-,29.82,-,0.12,-
2014-06-04,82,73,63,63,61,60,93,-,51,10,-,0,29.88,-,29.74,-,0.00,-
2014-06-05,76,69,61,63,60,47,93,-,41,13,-,0,29.81,-,29.65,-,0.87,-
2014-06-06,76,69,61,50,48,46,64,-,38,10,-,0,29.95,-,29.8,-,0.00,-
2014-06-07,82,71,60,55,52,50,72,-,35,9,-,0,30.01,-,29.92,-,0.00,-
2014-06-08,86,76,66,59,54,51,73,-,32,13,-,0,29.96,-,29.88,-,0.00,-
2014-06-09,73,68,63,65,62,50,100,-,44,9,-,0,29.98,-,29.9,-,1.60,-
2014-06-10,77,71,65,68,65,62,93,-,74,8,-,0,30,-,29.93,-,0.00,-
2014-06-11,70,66,61,66,59,56,90,-,66,16,-,4,30.15,-,30,-,0.02,-
2014-06-12,73,67,60,67,62,56,97,-,78,10,-,0,30.12,-,29.93,-,0.07,-
2014-06-13,79,72,65,68,65,63,100,-,71,9,-,0,29.95,-,29.75,-,1.28,-
2014-06-14,74,67,60,67,60,45,93,-,44,14,-,0,30.04,-,29.78,-,0.00,-
2014-06-15,80,70,59,54,51,49,72,-,39,12,-,0,30.1,-,30.04,-,0.00,-
2014-06-16,81,72,63,58,56,54,78,-,39,12,-,0,30.18,-,30.06,-,0.00,-
2014-06-17,89,80,71,69,63,58,68,-,46,9,-,0,30.06,-,29.88,-,0.00,-
2014-06-18,89,83,76,68,62,55,67,-,35,14,-,4,29.97,-,29.81,-,0.00,-
2014-06-19,77,73,68,68,63,60,93,-,60,10,-,0,30.04,-,29.94,-,0.15,-
2014-06-20,79,72,64,64,47,39,84,-,26,12,-,0,30.02,-,29.9,-,0.00,-
2014-06-21,78,70,62,52,48,42,60,-,32,13,-,0,29.99,-,29.89,-,0.00,-
2014-06-22,79,72,64,58,53,48,78,-,38,9,-,0,30.04,-,29.92,-,0.00,-
2014-06-23,81,73,65,58,56,53,73,-,46,12,-,0,30.15,-,30.05,-,0.00,-
2014-06-24,81,75,68,61,58,53,70,-,45,12,-,0,30.18,-,30.03,-,0.00,-
2014-06-25,85,78,70,70,68,60,90,-,61,12,-,0,30.04,-,29.84,-,0.08,-
2014-06-26,85,78,70,69,67,62,93,-,54,13,-,0,29.97,-,29.81,-,0.07,-
2014-06-27,83,75,67,65,60,55,79,-,43,13,-,0,30.23,-,29.99,-,0.00,-
2014-06-28,87,77,66,59,55,48,68,-,27,12,-,0,30.28,-,30.23,-,0.00,-
2014-06-29,83,76,68,63,55,50,68,-,42,12,-,0,30.27,-,30.13,-,0.00,-
2014-06-30,84,77,69,66,62,51,84,-,47,10,-,0,30.12,-,29.95,-,0.00,-
