Date,Max Temperature (° F),Avg Temperature (° F),Min Temperature (° F),Max Dew Point (° F),Avg Dew Point (° F),Min Dew Point (° F),Max Humidity (%),Avg Humidity (%),Min Humidity (%),Max Wind Speed (mph),Avg Wind Speed (mph),Min Wind Speed (mph),Max Pressure (Hg),Avg Pressure (Hg),Min Pressure (Hg),Max Precipation (in),Avg Precipation (in),Min Precipation (in)
2011-02-01,30,28,25,27,24,13,92,-,68,16,-,4,30.44,-,30.16,-,0.17,-
2011-02-02,38,33,27,34,29,19,96,-,52,22,-,0,30.22,-,29.64,-,0.70,-
2011-02-03,34,29,24,20,11,6,59,-,36,20,-,4,30.35,-,30,-,0.00,-
2011-02-04,34,29,23,19,13,7,59,-,38,16,-,4,30.33,-,30.09,-,0.00,-
2011-02-05,43,37,31,41,32,19,100,-,56,20,-,0,30.08,-,29.36,-,0.21,-
2011-02-06,45,41,37,30,26,24,76,-,45,22,-,0,30.03,-,29.47,-,0.00,-
2011-02-07,45,41,36,37,30,24,92,-,49,13,-,0,30.06,-,29.7,-,0.13,-
2011-02-08,41,30,18,38,25,-1,92,-,36,23,-,0,30.15,-,29.53,-,0.11,-
2011-02-09,29,22,15,10,4,0,54,-,35,16,-,0,30.26,-,30.03,-,0.00,-
2011-02-10,29,26,22,12,3,-5,50,-,27,16,-,4,30.15,-,29.95,-,0.00,-
2011-02-11,37,28,19,11,5,1,45,-,32,15,-,0,30.22,-,30.03,-,0.00,-
2011-02-12,40,35,30,22,16,9,61,-,32,20,-,4,30.09,-,29.81,-,0.00,-
2011-02-13,46,37,28,24,17,9,47,-,37,17,-,0,30.13,-,29.78,-,0.00,-
2011-02-14,58,48,37,29,26,20,57,-,30,31,-,7,29.83,-,29.41,-,0.00,-
2011-02-15,37,31,25,20,4,-4,52,-,20,28,-,0,30.41,-,29.88,-,0.00,-
2011-02-16,48,37,26,24,11,-5,42,-,17,16,-,0,30.41,-,30.16,-,0.00,-
2011-02-17,63,55,46,41,31,24,59,-,32,13,-,0,30.16,-,29.99,-,0.00,-
2011-02-18,67,57,46,46,40,7,77,-,18,23,-,0,29.94,-,29.6,-,0.00,-
2011-02-19,54,39,23,17,11,4,46,-,15,31,-,9,30.03,-,29.64,-,0.00,-
2011-02-20,40,31,21,10,7,5,52,-,27,22,-,0,30.17,-,30.01,-,0.00,-
2011-02-21,37,31,24,29,24,9,100,-,32,18,-,0,29.99,-,29.73,-,0.34,-
2011-02-22,36,26,16,12,6,1,52,-,35,18,-,5,30.26,-,29.91,-,0.00,-
2011-02-23,40,31,21,9,6,4,52,-,22,10,-,0,30.35,-,30.27,-,0.00,-
2011-02-24,44,37,30,38,22,5,79,-,29,12,-,0,30.29,-,29.98,-,0.05,-
2011-02-25,57,46,34,54,41,18,100,-,51,21,-,0,30,-,29.21,-,1.32,-
2011-02-26,43,37,31,28,18,12,70,-,30,13,-,0,30.21,-,29.97,-,0.00,-
2011-02-27,50,44,38,35,29,23,85,-,33,16,-,4,30.12,-,29.87,-,0.00,-
2011-02-28,60,50,40,51,43,25,93,-,57,20,-,4,30.1,-,29.51,-,0.44,-
