Aug
1
2
3
4
5
6
7
8
9
10
11
12
13
14
15
16
17
18
19
20
21
22
23
24
25
26
27
28
29
30
31
Max Avg Min
84 75 66
84 72 62
79 71 64
81 69 63
80 70 62
82 73 64
80 72 66
73 70 64
77 70 63
84 72 62
73 68 64
75 70 66
81 72 63
86 76 69
88 78 69
91 82 73
84 76 71
84 72 63
82 72 61
89 76 64
95 85 77
80 71 63
80 69 59
86 72 59
95 84 73
91 81 72
81 75 66
91 76 60
82 76 69
73 68 63
70 66 61
Max Avg Min
68 64 61
65 62 61
67 64 60
65 63 62
65 63 61
68 65 63
66 65 63
67 65 60
65 61 57
61 59 57
66 64 61
66 64 63
68 66 63
75 71 68
74 72 70
72 69 66
71 64 55
66 60 55
63 60 53
72 67 62
76 71 62
66 57 45
60 56 49
67 62 58
72 67 62
72 68 64
72 64 53
71 65 55
70 65 49
62 52 45
61 57 52
Max Avg Min
93 - 55
100 - 49
96 - 62
100 - 66
100 - 58
97 - 54
90 - 58
100 - 76
94 - 56
93 - 41
93 - 78
93 - 69
100 - 60
97 - 65
100 - 59
90 - 44
94 - 39
93 - 39
97 - 38
90 - 55
81 - 48
84 - 30
90 - 40
96 - 46
81 - 33
84 - 46
100 - 47
93 - 45
88 - 31
78 - 37
93 - 60
Max Avg Min
28 - 0
14 - 0
17 - 0
13 - 0
9 - 0
20 - 0
17 - 0
17 - 0
16 - 0
9 - 0
16 - 0
16 - 0
12 - 0
9 - 0
9 - 0
17 - 0
16 - 0
14 - 0
9 - 0
14 - 0
16 - 6
18 - 0
13 - 0
15 - 0
15 - 0
20 - 0
16 - 0
15 - 0
14 - 0
14 - 0
13 - 0
Max Avg Min
29.92 - 29.82
29.91 - 29.83
29.9 - 29.83
29.93 - 29.87
29.93 - 29.88
29.94 - 29.9
30.01 - 29.93
30.05 - 29.98
30.1 - 30.03
30.11 - 29.98
30.11 - 30.01
30.26 - 30.09
30.37 - 30.26
30.38 - 30.27
30.29 - 30.08
30.06 - 29.89
30.06 - 29.94
30.14 - 30.06
30.19 - 30.07
30.09 - 29.95
29.96 - 29.82
30.09 - 29.95
30.22 - 30.09
30.18 - 29.96
30.03 - 29.93
29.93 - 29.82
30.08 - 29.88
30.06 - 29.83
30.13 - 29.86
30.3 - 30.14
30.29 - 30.14
Max Avg Min
- 2.24 -
- 0.55 -
- 0.68 -
- 0.00 -
- 0.00 -
- 0.05 -
- 0.00 -
- 0.17 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.10 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.18 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.15 -
