Feb
1
2
3
4
5
6
7
8
9
10
11
12
13
14
15
16
17
18
19
20
21
22
23
24
25
26
27
28
Max Avg Min
31 26 20
21 10 -1
21 8 -6
24 16 7
25 17 9
14 6 -2
11 4 -4
16 11 5
19 12 4
12 5 -3
14 3 -8
24 10 -5
31 21 10
22 17 12
24 14 3
29 23 17
28 26 23
46 31 16
44 37 30
49 42 34
37 32 26
35 28 21
28 22 15
25 19 12
22 14 6
18 10 1
18 11 4
30 17 3
Max Avg Min
26 20 14
12 3 -3
5 -3 -11
19 12 -3
20 14 2
5 -6 -11
-3 -7 -11
10 6 -4
10 3 -6
-6 -9 -13
-4 -9 -17
10 4 -8
23 12 3
12 5 2
10 5 -3
15 12 10
20 17 14
27 23 15
28 25 23
45 33 27
27 18 7
15 10 8
9 5 2
7 4 2
8 1 -7
4 -6 -10
3 -9 -16
16 3 -12
Max Avg Min
88 - 71
76 - 49
82 - 43
81 - 53
81 - 61
79 - 56
71 - 50
83 - 63
80 - 49
66 - 46
69 - 44
79 - 45
74 - 42
68 - 52
80 - 46
80 - 50
88 - 62
92 - 42
75 - 41
100 - 67
75 - 38
58 - 35
57 - 38
64 - 42
64 - 45
62 - 42
55 - 29
62 - 36
Max Avg Min
14 - 0
14 - 0
9 - 0
18 - 0
25 - 5
20 - 8
21 - 6
10 - 0
20 - 6
15 - 6
10 - 0
12 - 4
22 - 4
17 - 6
15 - 0
16 - 6
26 - 0
30 - 0
15 - 4
39 - 4
38 - 10
17 - 8
21 - 6
22 - 7
18 - 6
26 - 9
29 - 0
21 - 0
Max Avg Min
30.1 - 29.83
30.33 - 30.11
30.41 - 30.32
30.43 - 30.07
30.45 - 30.01
30.47 - 30.39
30.42 - 30.36
30.35 - 30.12
30.3 - 30.09
30.5 - 30.32
30.55 - 30.4
30.39 - 30.03
30.02 - 29.49
29.96 - 29.62
30.11 - 29.94
30.29 - 29.93
30.26 - 29.66
29.95 - 29.63
29.98 - 29.65
29.92 - 29.2
29.84 - 29.33
30.06 - 29.84
30.24 - 30.07
30.29 - 30.22
30.25 - 30.15
30.26 - 29.65
30.22 - 29.66
30.22 - 30
Max Avg Min
- 0.43 -
- 0.00 -
- 0.00 -
- 0.08 -
- 0.35 -
- 0.00 -
- 0.00 -
- 0.07 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.04 -
- 0.00 -
- 0.35 -
- 0.00 -
- 0.00 -
- 1.16 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
