Mar
1
2
3
4
5
6
7
8
9
10
11
12
13
14
15
16
17
18
19
20
21
22
23
24
25
26
27
28
29
30
31
Max Avg Min
31 21 11
14 8 1
19 9 -2
27 20 12
23 21 19
33 25 16
47 30 13
38 30 21
42 31 19
53 47 40
50 42 34
34 24 14
39 26 12
53 45 37
40 34 27
27 23 19
40 30 20
52 40 27
46 40 34
47 39 30
58 44 30
41 34 26
32 26 19
36 28 20
31 26 20
39 27 15
55 45 34
55 45 34
41 35 28
57 41 25
68 55 41
Max Avg Min
23 11 3
3 -3 -16
7 -4 -17
11 5 -1
14 12 10
15 11 7
30 21 9
27 20 15
30 21 14
36 32 29
35 31 28
29 19 5
30 16 4
34 29 27
28 23 19
18 10 7
23 11 4
36 28 22
40 34 22
28 24 20
39 31 24
29 22 10
11 7 5
15 9 4
25 13 3
17 9 3
46 33 16
47 32 25
27 24 12
32 23 16
37 30 27
Max Avg Min
80 - 52
73 - 40
69 - 44
64 - 42
73 - 59
73 - 47
80 - 37
77 - 63
84 - 44
76 - 46
76 - 50
85 - 42
78 - 45
70 - 44
75 - 48
65 - 50
69 - 29
78 - 44
89 - 56
85 - 34
85 - 43
64 - 43
67 - 35
67 - 29
68 - 34
67 - 32
82 - 40
82 - 60
75 - 35
69 - 28
62 - 24
Max Avg Min
16 - 0
17 - 7
14 - 0
12 - 4
18 - 6
14 - 0
17 - 0
23 - 0
24 - 4
21 - 4
23 - 0
29 - 4
21 - 0
33 - 10
22 - 4
29 - 8
15 - 5
23 - 5
25 - 5
21 - 4
23 - 4
24 - 8
17 - 4
15 - 4
23 - 6
26 - 0
29 - 13
32 - 5
21 - 0
17 - 0
31 - 7
Max Avg Min
30.35 - 29.99
30.46 - 30.3
30.52 - 30.38
30.39 - 30.19
30.45 - 30.26
30.44 - 30.1
30.08 - 29.87
30.27 - 29.97
30.25 - 29.76
29.76 - 29.64
29.77 - 29.64
30.13 - 29.68
30.15 - 29.83
29.84 - 29.57
30.27 - 29.85
30.4 - 30.19
30.15 - 29.81
29.89 - 29.68
29.99 - 29.56
30.05 - 29.99
30.02 - 29.65
30.32 - 29.85
30.45 - 30.34
30.37 - 30.07
30.25 - 29.98
30.34 - 30
29.97 - 29.42
30.19 - 29.41
30.26 - 30.14
30.26 - 30.04
30.04 - 29.71
Max Avg Min
- 0.41 -
- 0.09 -
- 0.00 -
- 0.00 -
- 0.15 -
- 0.00 -
- 0.00 -
- 0.02 -
- 0.00 -
- 0.00 -
- 0.14 -
- 0.48 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.19 -
- 0.04 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.05 -
- 0.00 -
- 0.20 -
- 0.06 -
- 0.00 -
- 0.00 -
- 0.00 -
