Feb
1
2
3
4
5
6
7
8
9
10
11
12
13
14
15
16
17
18
19
20
21
22
23
24
25
26
27
28
Max Avg Min
35 22 8
22 14 5
41 32 22
35 20 4
12 5 -3
21 12 3
20 14 8
21 14 7
28 23 18
22 18 14
22 17 11
27 16 4
35 21 7
44 34 24
48 43 38
37 29 20
35 26 17
41 27 12
60 49 37
66 50 34
34 31 27
40 35 29
44 39 33
50 42 33
50 42 34
53 41 28
62 51 39
59 48 37
Max Avg Min
25 4 -8
3 -4 -8
28 18 5
28 13 -7
7 1 -10
12 7 0
12 8 2
18 10 2
24 20 10
15 10 4
17 13 2
6 2 -1
23 13 3
40 34 22
43 38 31
32 20 8
31 22 9
32 23 11
56 46 32
60 51 30
30 21 18
35 29 22
41 36 28
47 35 27
47 28 23
32 28 23
38 34 28
46 37 34
Max Avg Min
78 - 39
66 - 34
92 - 33
85 - 60
83 - 50
88 - 49
88 - 61
91 - 61
92 - 68
80 - 54
84 - 61
83 - 33
83 - 38
100 - 65
100 - 70
82 - 39
92 - 57
92 - 64
100 - 76
100 - 78
89 - 54
85 - 59
93 - 70
93 - 70
82 - 41
85 - 35
82 - 37
85 - 54
Max Avg Min
26 - 8
17 - 7
28 - 8
24 - 5
14 - 5
12 - 0
17 - 5
13 - 4
21 - 6
17 - 6
16 - 5
13 - 0
14 - 0
16 - 6
15 - 0
20 - 5
17 - 0
21 - 0
24 - 0
25 - 6
18 - 6
22 - 8
20 - 0
25 - 7
32 - 6
21 - 0
23 - 9
20 - 5
Max Avg Min
30.45 - 29.8
30.59 - 30.32
30.3 - 29.74
30.27 - 29.73
30.33 - 30.16
30.5 - 30.27
30.46 - 30.25
30.49 - 30.28
30.28 - 30.12
30.27 - 30.04
30.4 - 29.93
30.8 - 30.44
30.76 - 30.24
30.23 - 29.8
29.87 - 29.64
30.31 - 29.88
30.26 - 29.92
30.29 - 29.89
29.9 - 29.74
30.19 - 29.79
30.66 - 30.2
30.6 - 30.29
30.28 - 30.08
30.25 - 29.39
30.13 - 29.45
30.24 - 30.14
30.25 - 29.86
29.87 - 29.8
Max Avg Min
- 0.00 -
- 0.00 -
- 0.03 -
- 0.08 -
- 0.22 -
- 0.02 -
- 0.11 -
- 0.15 -
- 0.57 -
- 0.05 -
- 0.39 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.11 -
- 0.02 -
- 0.52 -
- 2.10 -
- 0.04 -
- 0.00 -
- 0.06 -
- 0.16 -
- 0.01 -
- 0.00 -
- 0.00 -
- 0.00 -
