Aug
1
2
3
4
5
6
7
8
9
10
11
12
13
14
15
16
17
18
19
20
21
22
23
24
25
26
27
28
29
30
31
Max Avg Min
99 90 80
97 87 77
83 75 67
89 77 65
86 75 63
84 77 69
86 79 71
78 74 69
86 77 68
79 77 74
77 73 68
80 70 59
84 71 58
85 75 64
86 74 61
85 72 59
86 73 59
84 78 72
81 74 66
78 69 59
84 70 55
87 76 64
89 75 61
84 76 67
84 75 66
79 74 69
79 75 71
73 69 64
71 67 63
76 70 64
75 69 62
Max Avg Min
75 72 68
74 72 70
75 68 58
64 57 48
65 62 60
70 66 63
71 63 54
62 58 54
70 66 62
72 71 68
70 61 54
61 54 42
61 54 46
70 61 49
57 53 48
58 54 50
67 60 56
73 69 65
72 68 61
61 56 50
60 56 53
68 62 59
66 63 61
67 65 62
71 67 63
72 69 68
70 64 57
68 64 56
62 59 53
64 62 59
60 56 50
Max Avg Min
74 - 39
87 - 42
94 - 43
87 - 29
87 - 44
87 - 51
93 - 37
78 - 50
82 - 55
93 - 74
87 - 46
87 - 28
96 - 28
84 - 33
78 - 29
87 - 32
93 - 40
94 - 55
93 - 67
90 - 40
93 - 40
84 - 44
93 - 43
84 - 58
87 - 58
97 - 74
90 - 54
97 - 68
90 - 57
93 - 64
84 - 44
Max Avg Min
17 - 6
29 - 5
20 - 0
16 - 0
12 - 0
18 - 0
15 - 0
14 - 0
12 - 0
18 - 0
18 - 4
15 - 0
12 - 0
17 - 4
13 - 0
16 - 0
13 - 0
10 - 0
22 - 0
17 - 0
10 - 0
15 - 0
21 - 0
25 - 0
17 - 0
15 - 0
16 - 4
24 - 5
16 - 0
20 - 4
21 - 6
Max Avg Min
29.89 - 29.85
29.88 - 29.75
30.02 - 29.79
30.12 - 30.02
30.13 - 30.03
30.1 - 29.95
30.19 - 30.01
30.25 - 30.14
30.14 - 29.91
29.94 - 29.86
30.05 - 29.94
30.12 - 30.04
30.1 - 29.88
29.95 - 29.83
30.11 - 29.96
30.23 - 30.12
30.15 - 30.03
30.06 - 29.96
30.04 - 29.9
30.14 - 30.03
30.17 - 30.09
30.16 - 30.06
30.1 - 29.91
30.05 - 29.82
29.9 - 29.81
29.95 - 29.86
30.02 - 29.91
29.97 - 29.83
29.98 - 29.86
30.08 - 29.97
30.15 - 30.08
Max Avg Min
- 0.00 -
- 0.26 -
- 0.45 -
- 0.00 -
- 0.00 -
- 0.01 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.85 -
- 0.01 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.62 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.60 -
- 0.15 -
- 0.00 -
- 0.00 -
