Mar
1
2
3
4
5
6
7
8
9
10
11
12
13
14
15
16
17
18
19
20
21
22
23
24
25
26
27
28
29
30
31
Max Avg Min
39 30 21
32 22 12
30 20 10
34 26 17
24 22 19
27 20 12
35 30 24
41 26 12
12 9 6
19 10 1
43 30 17
41 36 30
35 31 27
54 39 24
57 46 34
66 54 42
72 56 39
44 40 37
48 42 36
64 53 42
46 42 39
46 42 39
62 52 42
73 58 43
57 50 41
59 46 34
66 54 41
61 49 36
37 32 27
42 33 24
54 40 25
Max Avg Min
28 23 15
29 17 3
28 16 2
28 23 17
18 16 11
19 16 10
30 25 17
34 24 6
4 -6 -9
6 -1 -9
30 18 6
33 30 28
32 25 19
29 24 19
43 37 27
52 46 41
52 45 39
43 39 32
45 37 30
52 47 43
46 37 29
38 35 32
38 35 32
51 41 30
42 33 26
33 29 25
44 34 25
55 44 26
27 23 18
26 21 15
42 27 21
Max Avg Min
87 - 39
93 - 57
93 - 55
100 - 59
93 - 65
95 - 65
85 - 75
96 - 73
70 - 42
67 - 47
73 - 43
94 - 62
100 - 56
81 - 29
100 - 53
100 - 53
100 - 38
100 - 76
100 - 76
100 - 56
100 - 53
80 - 68
82 - 32
74 - 38
97 - 31
75 - 29
79 - 23
94 - 66
86 - 46
92 - 35
88 - 28
Max Avg Min
9 - 0
21 - 0
17 - 0
16 - 0
18 - 8
14 - 0
13 - 4
21 - 0
21 - 9
14 - 6
20 - 6
18 - 0
22 - 0
15 - 5
10 - 0
15 - 5
12 - 0
20 - 8
21 - 0
10 - 0
21 - 0
15 - 0
12 - 4
18 - 5
13 - 0
18 - 0
22 - 5
20 - 8
17 - 0
10 - 0
18 - 0
Max Avg Min
30.11 - 29.85
30.16 - 29.82
30.17 - 29.83
29.91 - 29.77
30.03 - 29.75
30.11 - 29.97
30.07 - 29.97
30.17 - 29.67
30.32 - 30.19
30.4 - 30.15
30.14 - 29.86
30.07 - 29.86
30.36 - 30.02
30.35 - 30.01
30.03 - 29.88
29.88 - 29.73
29.8 - 29.68
29.92 - 29.79
29.9 - 29.68
29.71 - 29.54
29.8 - 29.55
29.98 - 29.76
29.97 - 29.87
29.87 - 29.71
29.98 - 29.86
30.01 - 29.9
29.92 - 29.58
29.86 - 29.48
30.31 - 29.88
30.3 - 30.15
30.17 - 29.67
Max Avg Min
- 0.00 -
- 0.00 -
- 0.03 -
- 0.45 -
- 0.06 -
- 0.04 -
- 0.00 -
- 0.10 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.15 -
- 0.16 -
- 0.03 -
- 0.00 -
- 0.00 -
- 0.07 -
- 0.10 -
- 0.01 -
- 0.05 -
- 0.36 -
- 0.00 -
- 0.00 -
- 0.06 -
