Mar
1
2
3
4
5
6
7
8
9
10
11
12
13
14
15
16
17
18
19
20
21
22
23
24
25
26
27
28
29
30
31
Max Avg Min
41 30 19
41 36 28
48 34 21
33 28 24
28 23 18
34 28 21
44 34 23
34 31 27
37 31 23
48 34 19
37 32 28
48 40 31
41 36 31
50 39 28
44 38 33
33 32 30
37 32 27
44 34 23
46 36 25
48 38 28
51 40 30
55 42 30
50 42 33
33 28 21
24 22 19
32 24 16
37 31 25
48 34 21
46 40 35
50 42 34
55 46 36
Max Avg Min
28 16 6
31 29 27
29 25 21
30 21 15
25 13 4
21 17 11
24 19 16
27 22 18
19 18 15
38 26 16
32 24 20
46 35 24
34 30 27
40 33 26
39 36 31
32 30 28
29 25 21
27 21 17
26 23 20
29 25 21
34 26 21
37 33 28
33 31 28
16 13 8
16 9 1
18 11 5
22 19 16
31 22 17
34 32 30
35 32 29
45 36 29
Max Avg Min
85 - 37
93 - 67
100 - 42
89 - 59
93 - 46
72 - 56
74 - 37
86 - 52
85 - 47
96 - 39
96 - 52
100 - 65
88 - 60
92 - 54
100 - 82
100 - 87
96 - 57
92 - 35
92 - 35
89 - 39
89 - 31
100 - 40
87 - 43
69 - 42
86 - 38
74 - 40
81 - 44
85 - 30
93 - 54
93 - 44
93 - 49
Max Avg Min
16 - 5
21 - 4
9 - 0
25 - 0
23 - 8
18 - 6
18 - 6
21 - 8
14 - 0
21 - 0
18 - 6
23 - 7
20 - 12
14 - 4
24 - 5
23 - 6
12 - 4
8 - 0
10 - 0
12 - 0
14 - 0
15 - 0
21 - 4
22 - 12
22 - 9
13 - 6
12 - 0
13 - 0
13 - 4
14 - 4
23 - 4
Max Avg Min
30.04 - 29.74
29.79 - 29.7
29.87 - 29.78
30.08 - 29.86
30.17 - 30.02
30.23 - 30.17
30.17 - 30.01
30.03 - 29.88
30.14 - 30.05
30.09 - 29.78
30.17 - 29.86
30.02 - 29.48
29.8 - 29.45
29.88 - 29.8
29.85 - 29.8
30.08 - 29.82
30.4 - 30.07
30.49 - 30.41
30.45 - 30.35
30.35 - 30.19
30.17 - 30.11
30.14 - 30.01
30.13 - 29.99
30.26 - 30.05
30.26 - 30.17
30.29 - 30.23
30.34 - 30.24
30.27 - 30.01
30.06 - 29.99
30 - 29.91
29.91 - 29.68
Max Avg Min
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.01 -
- 0.00 -
- 0.00 -
- 0.03 -
- 0.21 -
- 0.00 -
- 0.01 -
- 0.44 -
- 0.42 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.01 -
- 0.01 -
- 0.00 -
- 0.07 -
