Apr
1
2
3
4
5
6
7
8
9
10
11
12
13
14
15
16
17
18
19
20
21
22
23
24
25
26
27
28
29
30
Max Avg Min
72 54 35
65 58 50
53 42 30
58 43 28
66 51 36
62 48 34
46 42 38
50 45 40
71 56 41
62 51 39
62 50 38
68 55 41
65 57 49
66 53 39
64 54 43
66 56 45
78 62 45
65 56 47
68 58 48
52 47 41
54 46 38
46 40 34
55 44 32
57 43 29
48 44 39
56 46 35
55 47 38
58 47 35
61 50 38
51 45 38
Max Avg Min
38 36 32
54 44 32
33 29 27
27 22 18
33 26 19
39 35 31
44 38 34
45 41 37
64 52 40
42 37 30
36 32 27
39 35 31
54 41 26
31 22 14
32 28 22
44 39 24
49 45 41
47 40 32
51 41 25
50 42 30
33 27 22
27 24 20
27 22 15
36 25 14
42 37 30
30 27 23
35 32 30
36 34 32
37 35 33
38 34 31
Max Avg Min
89 - 26
93 - 40
92 - 38
85 - 23
85 - 18
89 - 44
96 - 79
100 - 80
93 - 66
82 - 37
82 - 29
70 - 29
93 - 24
60 - 13
53 - 26
92 - 30
93 - 31
77 - 46
100 - 30
100 - 53
73 - 32
70 - 41
69 - 22
79 - 19
89 - 62
76 - 32
76 - 43
85 - 46
79 - 39
85 - 56
Max Avg Min
28 - 0
23 - 5
22 - 4
29 - 4
21 - 4
17 - 0
21 - 9
17 - 0
33 - 0
35 - 5
16 - 5
23 - 7
25 - 6
12 - 0
18 - 5
16 - 0
14 - 0
26 - 0
16 - 6
29 - 4
38 - 9
26 - 5
22 - 0
20 - 0
22 - 9
23 - 6
20 - 0
16 - 0
17 - 0
21 - 4
Max Avg Min
30.06 - 29.79
29.86 - 29.64
30.19 - 29.81
30.29 - 30.09
30.11 - 29.96
30.09 - 29.97
30.12 - 30
30 - 29.87
29.86 - 29.44
30.16 - 29.54
30.27 - 30.15
30.16 - 29.93
30.18 - 29.83
30.28 - 30.19
30.28 - 30.17
30.15 - 30.04
30.11 - 29.98
30.1 - 29.97
29.96 - 29.26
29.62 - 29.23
29.7 - 29.58
29.9 - 29.69
30.07 - 29.91
30.1 - 29.89
29.9 - 29.72
30.06 - 29.88
30.14 - 30.05
30.18 - 29.99
29.98 - 29.9
30.11 - 29.9
Max Avg Min
- 0.00 -
- 0.36 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.04 -
- 0.00 -
- 0.05 -
- 1.41 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.22 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.46 -
- 0.01 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.16 -
- 0.16 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
