Feb
1
2
3
4
5
6
7
8
9
10
11
12
13
14
15
16
17
18
19
20
21
22
23
24
25
26
27
28
29
Max Avg Min
45 38 30
38 35 32
37 33 28
32 26 19
34 30 25
41 32 24
43 38 32
32 26 20
21 17 13
18 14 9
21 14 7
23 15 7
17 10 2
18 14 9
27 23 18
33 29 24
34 28 21
42 33 23
62 52 41
57 48 38
41 35 29
44 35 26
45 36 26
36 34 32
37 34 31
33 29 24
54 41 28
62 49 36
52 40 28
Max Avg Min
32 30 28
37 34 30
36 31 22
21 17 13
25 21 16
29 25 21
33 29 27
29 22 15
15 10 5
5 2 0
7 2 -3
11 3 -8
-3 -7 -11
14 9 -2
24 20 15
28 25 18
25 18 8
31 26 18
45 37 32
35 32 27
33 30 26
30 27 25
29 26 21
30 28 24
26 21 16
23 18 14
37 27 22
45 37 28
33 26 21
Max Avg Min
92 - 58
100 - 82
100 - 75
81 - 47
85 - 47
85 - 60
82 - 60
92 - 74
84 - 61
69 - 49
69 - 41
67 - 39
62 - 37
84 - 49
100 - 81
92 - 63
88 - 35
81 - 60
67 - 47
79 - 43
89 - 64
92 - 53
100 - 40
92 - 64
75 - 49
72 - 45
78 - 35
82 - 50
82 - 50
Max Avg Min
10 - 0
33 - 0
23 - 4
16 - 6
17 - 0
17 - 5
22 - 6
20 - 4
20 - 10
21 - 5
15 - 0
30 - 7
21 - 0
22 - 0
12 - 5
14 - 0
13 - 0
26 - 6
45 - 14
22 - 7
17 - 0
13 - 0
17 - 0
32 - 14
28 - 8
15 - 5
24 - 10
31 - 15
24 - 6
Max Avg Min
30.13 - 29.87
30.15 - 29.46
30.08 - 29.46
30.28 - 30.06
30.39 - 30.27
30.32 - 30.06
30.04 - 29.7
29.77 - 29.6
29.98 - 29.72
30.21 - 29.98
30.36 - 30.21
30.51 - 30.15
30.63 - 30.49
30.48 - 30
30.01 - 29.81
30.01 - 29.79
30.39 - 30.03
30.41 - 29.9
29.86 - 29.46
30.02 - 29.78
30.22 - 30.02
30.21 - 30.12
30.17 - 29.95
29.91 - 29.57
30.18 - 29.72
30.29 - 30.12
30.09 - 29.74
29.78 - 29.43
30.06 - 29.79
Max Avg Min
- 0.00 -
- 0.79 -
- 0.02 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.02 -
- 0.02 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.10 -
- 0.01 -
- 0.04 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.15 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.08 -
- 0.00 -
