Sep
1
2
3
4
5
6
7
8
9
10
11
12
13
14
15
16
17
18
19
20
21
22
23
24
25
26
27
28
29
30
Max Avg Min
69 60 50
75 63 50
84 71 57
82 72 62
70 62 54
67 58 49
71 62 52
69 64 58
72 63 54
70 60 50
75 64 52
77 66 54
77 68 58
81 70 59
87 75 62
88 77 65
86 75 63
77 68 58
79 72 64
92 77 62
94 83 72
94 83 71
95 84 72
93 82 70
92 80 67
92 81 70
72 64 56
74 64 53
70 63 56
68 61 53
Max Avg Min
52 47 43
58 49 44
58 54 49
68 57 51
52 46 42
46 45 41
48 45 36
56 50 46
53 48 42
51 46 42
52 48 43
58 53 47
62 59 56
62 61 57
62 59 55
63 61 59
65 62 55
59 54 51
66 63 61
67 65 61
70 66 61
68 65 62
67 65 61
65 62 56
62 57 51
66 61 57
62 50 45
46 43 40
49 46 40
47 43 38
Max Avg Min
69 - 42
90 - 35
93 - 31
79 - 49
77 - 40
86 - 40
83 - 30
75 - 56
78 - 35
83 - 37
83 - 33
93 - 36
90 - 50
97 - 45
90 - 35
87 - 40
78 - 44
80 - 43
93 - 56
93 - 44
79 - 33
79 - 36
74 - 36
79 - 30
68 - 30
69 - 34
73 - 40
71 - 31
67 - 35
71 - 34
Max Avg Min
22 - 5
20 - 0
17 - 4
24 - 6
26 - 7
21 - 5
21 - 0
16 - 0
17 - 0
15 - 0
13 - 0
16 - 0
13 - 4
12 - 0
16 - 5
18 - 4
17 - 4
14 - 4
15 - 0
24 - 4
14 - 0
15 - 0
15 - 0
15 - 0
18 - 0
20 - 0
18 - 9
13 - 4
20 - 6
14 - 0
Max Avg Min
30.2 - 30.11
30.1 - 29.93
30.01 - 29.9
29.88 - 29.68
29.95 - 29.79
30.03 - 29.95
30.06 - 30.01
30.31 - 30.07
30.43 - 30.31
30.47 - 30.34
30.33 - 30.1
30.09 - 29.83
29.83 - 29.73
29.94 - 29.79
30.03 - 29.94
30.1 - 30
30.11 - 29.99
30.11 - 29.97
29.96 - 29.9
29.91 - 29.83
30.01 - 29.92
30.06 - 29.99
30.08 - 30.01
30.08 - 29.98
30 - 29.9
29.96 - 29.87
30.16 - 29.97
30.22 - 30.11
30.33 - 30.08
30.45 - 30.32
Max Avg Min
- 0.00 -
- 0.25 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.07 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
