Mar
1
2
3
4
5
6
7
8
9
10
11
12
13
14
15
16
17
18
19
20
21
22
23
24
25
26
27
28
29
30
31
Max Avg Min
45 39 32
32 29 25
27 24 20
31 23 14
33 26 19
24 20 16
28 25 21
40 27 13
56 42 28
51 41 30
54 41 28
63 50 36
73 61 48
61 48 35
38 33 28
39 32 25
39 32 24
47 34 21
61 49 36
43 37 30
67 52 37
64 54 44
52 48 44
64 58 52
79 64 48
79 71 63
73 59 45
50 47 44
60 53 46
55 51 46
63 54 45
Max Avg Min
43 33 25
26 22 16
19 16 12
20 14 7
21 14 2
19 11 1
21 19 17
25 20 11
45 36 22
36 30 23
29 27 23
48 37 25
55 49 43
56 41 29
34 27 21
24 22 20
21 18 16
22 18 11
40 30 19
28 23 21
59 47 29
56 44 33
51 45 35
58 53 48
59 53 46
60 57 54
59 49 39
49 44 36
37 31 27
36 33 28
57 47 33
Max Avg Min
93 - 69
85 - 69
88 - 60
74 - 49
81 - 32
92 - 45
96 - 74
100 - 48
96 - 47
96 - 36
85 - 32
77 - 45
80 - 46
93 - 51
89 - 54
88 - 48
75 - 40
84 - 25
82 - 29
69 - 46
93 - 63
84 - 36
100 - 70
100 - 77
100 - 45
73 - 48
90 - 66
100 - 65
71 - 36
65 - 38
90 - 52
Max Avg Min
29 - 9
33 - 15
23 - 8
23 - 7
17 - 8
15 - 4
18 - 0
14 - 0
16 - 4
16 - 0
14 - 0
21 - 5
24 - 8
32 - 7
24 - 7
20 - 5
15 - 4
25 - 0
28 - 8
22 - 8
29 - 4
28 - 6
16 - 0
13 - 0
25 - 4
22 - 8
20 - 4
20 - 4
15 - 5
15 - 5
35 - 5
Max Avg Min
29.73 - 29.08
29.5 - 29.08
30.06 - 29.48
30.16 - 30.06
30.57 - 30.09
30.61 - 30.24
30.38 - 30.18
30.33 - 30.12
30.12 - 29.86
30.37 - 29.94
30.49 - 30.27
30.27 - 29.98
29.96 - 29.8
30.12 - 29.76
30.33 - 30.11
30.3 - 30.25
30.29 - 30.22
30.31 - 30.05
30.25 - 29.87
30.56 - 30.28
30.32 - 29.86
30.11 - 29.79
30.11 - 30.05
30.27 - 30.05
30.22 - 29.95
30 - 29.94
30.17 - 29.99
30.32 - 30.12
30.39 - 30.3
30.33 - 30.12
30.1 - 29.66
Max Avg Min
- 1.09 -
- 0.06 -
- 0.02 -
- 0.00 -
- 0.00 -
- 0.05 -
- 0.03 -
- 0.00 -
- 0.28 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.16 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.06 -
- 0.00 -
- 1.07 -
- 0.09 -
- 0.04 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.20 -
- 0.00 -
- 0.00 -
- 0.51 -
