Dec
1
2
3
4
5
6
7
8
9
10
11
12
13
14
15
16
17
18
19
20
21
22
23
24
25
26
27
28
29
30
31
Max Avg Min
41 38 35
40 37 34
34 32 29
33 30 27
34 33 31
41 33 25
27 25 22
24 21 17
25 22 18
23 21 18
33 28 23
32 20 7
22 12 2
19 11 3
9 4 -2
20 14 7
22 20 18
18 6 -7
15 1 -13
28 21 14
36 28 19
37 31 24
35 31 27
38 36 33
39 36 32
54 41 28
28 24 19
45 32 19
35 33 30
38 31 24
40 32 23
Max Avg Min
34 32 30
32 28 23
26 23 21
32 29 25
32 30 29
34 28 19
18 16 13
16 13 8
17 14 12
20 16 11
32 27 19
27 14 5
18 5 -5
8 -1 -8
-2 -6 -10
18 11 -2
19 16 13
13 -1 -15
4 -5 -16
17 12 3
27 21 15
29 25 20
32 29 23
33 31 30
38 32 30
53 38 17
21 19 16
31 25 18
27 23 17
22 18 15
24 21 19
Max Avg Min
85 - 73
82 - 59
85 - 63
100 - 72
96 - 85
100 - 69
75 - 68
77 - 62
84 - 60
92 - 65
100 - 81
92 - 73
92 - 51
76 - 54
79 - 62
92 - 56
92 - 73
88 - 56
83 - 42
74 - 52
84 - 63
81 - 59
96 - 75
100 - 76
100 - 89
100 - 42
88 - 63
100 - 41
78 - 59
74 - 49
81 - 48
Max Avg Min
23 - 8
17 - 7
14 - 0
15 - 0
21 - 5
22 - 0
29 - 12
26 - 10
14 - 6
14 - 0
18 - 4
23 - 0
17 - 5
26 - 7
21 - 4
17 - 4
28 - 0
28 - 6
20 - 6
29 - 9
17 - 0
15 - 4
14 - 5
14 - 0
22 - 6
33 - 10
22 - 4
30 - 4
26 - 13
29 - 7
25 - 5
Max Avg Min
30.01 - 29.66
30.34 - 30.02
30.37 - 30.3
30.27 - 29.88
30.05 - 29.93
29.99 - 29.73
30.17 - 30.01
30.44 - 30.17
30.56 - 30.45
30.56 - 30.26
30.27 - 29.74
30.13 - 29.82
30.29 - 30.06
30.31 - 30.12
30.49 - 30.32
30.38 - 29.68
29.94 - 29.65
30.75 - 29.89
30.77 - 30.47
30.44 - 30.15
30.18 - 29.94
30.37 - 29.99
30.34 - 29.92
30.4 - 29.94
30.43 - 29.97
30.06 - 29.83
30.19 - 30.06
30.18 - 29.77
29.97 - 29.75
30.1 - 29.63
29.99 - 29.55
Max Avg Min
- 0.00 -
- 0.00 -
- 0.00 -
- 0.50 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.01 -
- 0.00 -
- 0.12 -
- 0.44 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.13 -
- 0.12 -
- 0.03 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.10 -
- 0.00 -
- 0.09 -
- 0.23 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
