Aug
1
2
3
4
5
6
7
8
9
10
11
12
13
14
15
16
17
18
19
20
21
22
23
24
25
26
27
28
29
30
31
Max Avg Min
84 75 65
87 77 67
90 80 69
91 81 70
86 79 72
84 75 66
83 73 62
84 78 72
88 78 67
89 79 69
92 83 73
83 79 74
84 78 72
87 76 65
78 73 67
88 80 71
88 79 70
85 78 70
84 75 66
80 72 63
76 67 58
78 67 56
81 71 60
84 77 70
85 76 67
81 74 66
84 76 67
83 77 71
86 78 70
84 77 70
76 70 63
Max Avg Min
67 65 63
68 66 64
68 66 64
70 66 63
70 67 60
62 59 56
63 60 55
64 61 58
64 61 56
68 66 65
74 70 66
75 73 70
74 70 65
66 64 60
69 67 64
70 67 59
69 66 64
72 70 67
70 66 64
72 67 57
56 54 49
58 53 50
62 60 57
73 69 62
72 68 63
65 61 58
71 69 64
71 69 68
73 70 68
72 70 66
67 60 51
Max Avg Min
93 - 54
90 - 46
84 - 46
90 - 41
87 - 44
81 - 40
90 - 36
73 - 43
79 - 39
84 - 48
87 - 51
100 - 70
100 - 55
93 - 42
93 - 67
93 - 39
90 - 46
93 - 61
87 - 55
93 - 62
93 - 41
86 - 40
90 - 51
93 - 65
93 - 51
87 - 48
100 - 65
93 - 63
97 - 57
100 - 59
90 - 43
Max Avg Min
15 - 0
14 - 0
14 - 0
26 - 0
16 - 0
14 - 0
15 - 0
16 - 6
12 - 0
15 - 0
26 - 0
17 - 0
20 - 4
13 - 0
20 - 0
13 - 0
17 - 0
22 - 0
29 - 0
29 - 5
20 - 5
14 - 0
20 - 6
25 - 4
13 - 0
14 - 0
15 - 0
15 - 0
17 - 0
25 - 0
22 - 4
Max Avg Min
30.09 - 30.02
30.09 - 30.02
30.06 - 29.98
29.99 - 29.85
29.93 - 29.78
30 - 29.94
30.07 - 30
30.06 - 29.98
30.02 - 29.95
30.09 - 29.99
30.02 - 29.84
29.86 - 29.77
29.93 - 29.72
30.07 - 29.94
30.09 - 29.93
30.08 - 29.91
30.09 - 30
30.08 - 29.91
29.99 - 29.8
29.81 - 29.59
30.08 - 29.75
30.19 - 30.09
30.21 - 30.06
30.06 - 29.89
30.07 - 29.94
30.18 - 30.08
30.1 - 29.99
30.21 - 30.08
30.24 - 30.15
30.17 - 30.01
30.1 - 30.02
Max Avg Min
- 0.00 -
- 0.00 -
- 0.00 -
- 0.02 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.96 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.02 -
- 0.05 -
- 0.75 -
- 0.07 -
- 0.47 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.23 -
- 0.09 -
- 0.14 -
- 0.84 -
- 0.00 -
- 0.43 -
- 0.19 -
- 0.00 -
