Jun
1
2
3
4
5
6
7
8
9
10
11
12
13
14
15
16
17
18
19
20
21
22
23
24
25
26
27
28
29
30
Max Avg Min
81 70 59
69 63 56
87 71 55
92 78 64
85 73 60
93 77 60
96 86 75
95 81 66
69 60 50
69 60 51
62 57 52
64 57 50
72 63 54
77 65 53
71 64 57
81 71 61
82 71 60
84 73 61
81 72 63
79 72 65
89 78 66
73 69 64
71 67 62
68 64 60
79 69 58
81 69 57
81 73 65
81 72 63
81 70 59
88 74 60
Max Avg Min
54 49 47
53 45 41
67 61 46
71 64 52
61 54 48
71 62 49
71 66 58
68 63 56
65 56 43
61 54 46
58 55 50
54 47 40
46 43 39
54 48 40
65 60 49
62 60 56
64 60 56
68 62 55
69 65 59
70 67 65
74 69 64
67 63 60
63 59 56
57 55 53
57 53 47
57 52 48
67 64 58
56 53 51
58 56 54
69 61 55
Max Avg Min
64 - 33
67 - 37
84 - 50
87 - 40
90 - 36
79 - 39
82 - 24
67 - 32
100 - 71
100 - 81
100 - 72
100 - 44
71 - 37
71 - 38
100 - 47
100 - 42
97 - 51
90 - 58
90 - 62
97 - 69
93 - 53
93 - 68
87 - 61
90 - 67
87 - 37
78 - 33
93 - 57
73 - 36
90 - 39
90 - 46
Max Avg Min
25 - 4
18 - 4
22 - 0
23 - 0
13 - 0
23 - 0
22 - 7
36 - 8
26 - 4
17 - 0
15 - 0
20 - 0
15 - 0
18 - 0
32 - 4
17 - 0
16 - 0
14 - 0
13 - 0
20 - 0
55 - 0
25 - 6
22 - 8
17 - 5
12 - 0
15 - 0
21 - 4
20 - 0
13 - 0
31 - 0
Max Avg Min
30.22 - 30.11
30.28 - 30.14
30.12 - 29.94
30.09 - 29.97
30.14 - 30.05
30.04 - 29.78
29.86 - 29.77
29.98 - 29.75
30.09 - 29.82
30.02 - 29.91
30.03 - 29.85
30.14 - 30.01
30.17 - 30.06
30.09 - 29.88
29.91 - 29.67
29.78 - 29.7
29.88 - 29.81
29.88 - 29.8
29.81 - 29.72
29.8 - 29.68
29.7 - 29.55
29.61 - 29.57
29.67 - 29.55
29.86 - 29.67
29.97 - 29.86
29.99 - 29.9
29.92 - 29.75
30.04 - 29.88
30.13 - 30.03
30.07 - 29.92
Max Avg Min
- 0.00 -
- 0.02 -
- 0.01 -
- 0.18 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.17 -
- 0.93 -
- 0.52 -
- 0.03 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.80 -
- 0.04 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.18 -
- 0.45 -
- 0.02 -
- 0.01 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.03 -
- 0.00 -
- 0.00 -
- 0.00 -
