Nov
1
2
3
4
5
6
7
8
9
10
11
12
13
14
15
16
17
18
19
20
21
22
23
24
25
26
27
28
29
30
Max Avg Min
43 36 29
51 38 25
62 53 43
60 52 44
60 47 34
51 45 38
43 36 29
47 42 36
52 44 35
62 52 41
58 45 31
31 28 24
29 27 24
27 24 21
31 24 17
31 25 18
21 16 11
19 14 9
32 25 17
27 21 14
35 21 7
52 43 33
52 50 48
49 37 24
26 22 18
29 23 17
27 21 15
34 26 18
51 40 29
50 37 24
Max Avg Min
29 25 21
31 24 19
43 33 23
51 41 35
39 35 32
41 32 24
31 26 23
37 29 23
36 29 25
41 39 36
44 33 20
21 15 12
17 15 13
16 13 11
22 16 10
25 22 12
9 6 3
8 4 3
16 12 6
12 6 0
11 5 0
46 38 15
49 46 41
48 31 18
18 16 14
23 19 15
21 15 9
29 19 10
46 38 26
48 35 13
Max Avg Min
85 - 49
100 - 29
51 - 36
86 - 36
85 - 36
77 - 54
78 - 49
76 - 45
65 - 41
83 - 46
85 - 55
69 - 47
74 - 57
68 - 50
88 - 43
96 - 68
83 - 59
80 - 54
67 - 49
74 - 32
80 - 25
92 - 35
100 - 77
100 - 75
84 - 68
84 - 69
81 - 62
82 - 63
93 - 70
100 - 63
Max Avg Min
18 - 0
22 - 0
26 - 10
24 - 10
20 - 4
31 - 9
16 - 4
25 - 5
24 - 0
28 - 4
24 - 7
21 - 9
18 - 6
14 - 4
14 - 0
20 - 0
30 - 9
25 - 9
28 - 8
25 - 9
21 - 0
21 - 8
21 - 0
33 - 6
22 - 5
14 - 0
21 - 0
20 - 0
24 - 7
22 - 6
Max Avg Min
30.47 - 30.36
30.44 - 30.18
30.17 - 29.92
30.08 - 29.87
30.15 - 29.84
30.22 - 29.77
30.22 - 29.81
29.97 - 29.72
29.95 - 29.76
29.82 - 29.52
30.16 - 29.56
30.31 - 30.16
30.33 - 30.28
30.39 - 30.29
30.4 - 30.22
30.2 - 29.9
30 - 29.82
30.15 - 29.96
30.06 - 29.78
30.35 - 30.02
30.49 - 30.17
30.14 - 29.84
29.83 - 29.09
29.84 - 29.06
30.23 - 29.86
30.21 - 30.12
30.43 - 30.21
30.4 - 29.9
29.87 - 29.59
30.32 - 29.63
Max Avg Min
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.01 -
- 0.00 -
- 0.00 -
- 0.21 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.04 -
- 0.01 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.07 -
- 0.63 -
- 0.43 -
- 0.01 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
