Dec
1
2
3
4
5
6
7
8
9
10
11
12
13
14
15
16
17
18
19
20
21
22
23
24
25
26
27
28
29
30
31
Max Avg Min
33 26 18
30 21 12
15 12 8
26 16 6
34 21 7
35 26 17
17 13 9
21 13 4
35 28 20
41 37 32
45 41 37
50 44 38
45 39 33
50 43 35
44 37 30
55 44 32
54 48 41
41 35 29
43 34 24
40 32 24
50 44 38
54 47 40
40 37 33
44 37 29
37 34 30
34 31 28
38 33 28
48 42 36
50 45 40
50 45 40
56 50 43
Max Avg Min
31 25 12
20 12 5
7 5 3
16 9 2
26 10 1
28 21 5
2 1 -1
11 4 -1
25 17 10
27 23 19
43 37 27
49 45 34
36 32 27
40 36 31
31 29 26
52 40 29
52 32 25
24 23 21
22 19 14
36 29 21
49 42 36
51 45 35
34 32 28
33 29 26
34 31 27
27 24 22
31 26 23
36 32 30
40 38 36
44 40 37
54 44 36
Max Avg Min
100 - 74
84 - 61
80 - 67
80 - 56
79 - 56
78 - 58
69 - 53
87 - 51
69 - 53
69 - 48
100 - 59
100 - 86
89 - 65
92 - 56
85 - 53
96 - 70
93 - 39
69 - 48
88 - 33
92 - 59
100 - 89
100 - 76
89 - 75
100 - 53
100 - 75
85 - 63
85 - 64
82 - 58
86 - 65
92 - 74
100 - 76
Max Avg Min
28 - 8
22 - 5
18 - 6
26 - 7
26 - 5
24 - 6
24 - 9
22 - 6
24 - 13
21 - 12
17 - 5
21 - 6
23 - 5
25 - 0
20 - 0
20 - 7
16 - 0
16 - 4
10 - 4
10 - 0
15 - 6
28 - 0
24 - 4
15 - 0
22 - 0
21 - 5
14 - 4
10 - 5
8 - 0
17 - 0
25 - 9
Max Avg Min
30.22 - 29.46
30.5 - 30.25
30.53 - 30.44
30.5 - 30.13
30.37 - 29.94
30.25 - 29.86
30.64 - 30.27
30.63 - 30.33
30.32 - 30.12
30.21 - 30.13
30.3 - 30.16
30.13 - 29.83
30.03 - 29.88
29.85 - 29.57
30.01 - 29.62
30 - 29.79
30.17 - 29.88
30.44 - 30.19
30.52 - 30.39
30.37 - 30.21
30.24 - 29.94
29.92 - 29.59
30.12 - 29.81
30.25 - 30.12
30.09 - 29.79
29.97 - 29.81
30.07 - 29.97
30.35 - 30.08
30.47 - 30.35
30.46 - 30.21
30.17 - 29.57
Max Avg Min
- 1.23 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.05 -
- 0.10 -
- 0.00 -
- 0.01 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.21 -
- 0.47 -
- 0.90 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.21 -
