Jul
1
2
3
4
5
6
7
8
9
10
11
12
13
14
15
16
17
18
19
20
21
22
23
24
25
26
27
28
29
30
31
Max Avg Min
91 80 68
98 85 71
96 87 77
102 91 79
103 91 79
103 93 82
98 86 73
85 77 68
91 79 66
83 75 67
87 76 64
91 79 66
93 82 70
90 80 70
95 83 71
97 85 72
99 89 79
94 83 72
83 77 71
81 75 68
87 76 65
89 79 68
97 89 81
84 77 69
99 85 70
89 79 69
86 76 66
82 75 67
85 74 63
92 81 69
85 77 68
Max Avg Min
71 66 59
73 69 62
71 67 63
71 69 62
75 68 62
75 72 67
72 67 57
64 56 49
62 56 51
64 56 45
63 57 48
63 54 50
69 63 56
69 66 59
68 65 61
70 66 60
72 67 64
72 71 68
72 70 66
66 60 51
67 63 60
68 66 63
75 67 63
75 67 56
73 66 62
73 69 65
66 64 60
64 60 57
63 59 54
67 62 56
69 66 63
Max Avg Min
93 - 38
93 - 33
65 - 39
79 - 29
69 - 27
74 - 31
69 - 40
73 - 29
68 - 32
79 - 28
84 - 29
73 - 26
87 - 36
87 - 39
84 - 33
84 - 30
74 - 33
87 - 52
93 - 65
84 - 36
81 - 42
90 - 46
70 - 42
87 - 42
79 - 35
87 - 44
90 - 44
87 - 45
84 - 37
66 - 41
90 - 51
Max Avg Min
43 - 0
16 - 0
17 - 6
20 - 4
38 - 0
16 - 4
20 - 5
20 - 0
20 - 0
16 - 0
16 - 4
21 - 0
36 - 0
20 - 0
15 - 5
18 - 0
18 - 0
32 - 0
21 - 0
17 - 0
12 - 0
14 - 0
18 - 4
41 - 4
25 - 6
43 - 4
21 - 4
14 - 4
14 - 0
13 - 5
26 - 0
Max Avg Min
30.07 - 29.86
29.99 - 29.88
29.91 - 29.81
29.88 - 29.82
29.99 - 29.86
29.95 - 29.88
30.03 - 29.91
30.1 - 30.01
30.06 - 30.02
30.12 - 30.06
30.15 - 30.07
30.11 - 30.03
30.08 - 30.01
30.08 - 29.98
30.05 - 29.97
30.01 - 29.83
29.85 - 29.77
30.01 - 29.84
29.96 - 29.84
30.09 - 29.96
30.11 - 30.01
30.1 - 29.99
29.97 - 29.88
30.07 - 29.88
29.93 - 29.56
29.78 - 29.57
29.98 - 29.76
30.13 - 30
30.12 - 29.98
29.97 - 29.86
29.95 - 29.85
Max Avg Min
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.28 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.28 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.85 -
- 0.80 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.54 -
- 0.01 -
- 0.71 -
- 0.03 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.16 -
