Aug
1
2
3
4
5
6
7
8
9
10
11
12
13
14
15
16
17
18
19
20
21
22
23
24
25
26
27
28
29
30
31
Max Avg Min
81 71 61
84 73 62
81 73 64
75 68 60
75 67 58
83 75 67
89 78 67
78 72 65
82 71 59
81 73 64
81 71 60
82 75 67
70 64 58
72 64 56
75 65 55
82 69 55
81 69 57
81 70 59
85 71 57
88 77 66
90 79 68
78 73 68
82 72 62
86 73 60
89 77 65
92 81 70
96 87 77
83 77 71
89 78 66
96 82 67
78 75 71
Max Avg Min
63 57 51
69 62 57
61 55 47
61 57 53
63 58 51
70 67 63
72 69 63
64 56 48
68 60 53
65 58 53
69 60 53
70 66 63
63 52 46
52 50 46
57 52 49
57 53 47
61 56 49
63 58 54
63 59 56
64 62 58
69 65 64
70 67 64
65 56 43
62 59 55
67 62 54
72 68 62
72 71 68
71 69 66
69 65 59
73 68 63
70 67 64
Max Avg Min
100 - 39
84 - 50
84 - 32
84 - 50
86 - 58
93 - 65
93 - 50
93 - 39
90 - 47
93 - 39
90 - 43
90 - 58
84 - 44
80 - 44
86 - 41
84 - 30
93 - 35
97 - 39
100 - 43
87 - 39
84 - 44
97 - 74
93 - 26
90 - 43
68 - 47
74 - 52
82 - 42
93 - 58
97 - 40
90 - 42
87 - 73
Max Avg Min
16 - 4
18 - 0
17 - 0
15 - 0
18 - 4
16 - 0
20 - 4
17 - 4
15 - 0
13 - 4
13 - 0
18 - 4
20 - 5
13 - 4
13 - 0
15 - 0
15 - 0
14 - 0
14 - 0
15 - 4
17 - 4
20 - 4
15 - 0
12 - 0
18 - 4
20 - 5
22 - 7
17 - 0
13 - 0
35 - 0
13 - 4
Max Avg Min
29.97 - 29.94
29.94 - 29.83
30.1 - 29.94
30.2 - 30.12
30.12 - 29.88
29.9 - 29.82
29.94 - 29.78
30.02 - 29.95
30.01 - 29.97
30.12 - 30.03
30.12 - 30.02
30.02 - 29.86
30.14 - 29.93
30.21 - 30.15
30.17 - 30.1
30.19 - 30.12
30.23 - 30.16
30.2 - 30.1
30.12 - 30.02
30.11 - 30.02
30.08 - 29.95
30.14 - 30
30.17 - 30.09
30.25 - 30.17
30.24 - 30.12
30.14 - 29.99
29.98 - 29.82
30.04 - 29.82
30.07 - 29.97
29.97 - 29.75
29.89 - 29.78
Max Avg Min
- 0.00 -
- 0.63 -
- 0.00 -
- 0.00 -
- 0.07 -
- 0.04 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.01 -
- 0.27 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.01 -
- 0.23 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.36 -
- 0.07 -
