Sep
1
2
3
4
5
6
7
8
9
10
11
12
13
14
15
16
17
18
19
20
21
22
23
24
25
26
27
28
29
30
Max Avg Min
85 75 65
79 70 60
77 67 57
84 72 59
74 67 59
86 72 57
88 77 65
77 74 71
94 81 68
95 86 77
91 83 75
82 72 62
67 60 52
72 60 47
62 59 56
64 58 51
71 60 49
81 71 60
84 77 69
76 67 58
67 60 52
67 58 49
67 57 46
70 60 49
70 61 51
75 63 50
81 67 52
84 70 55
68 60 51
74 61 47
Max Avg Min
72 67 64
66 61 53
55 53 52
60 57 55
67 56 45
64 57 48
66 63 56
70 66 64
73 69 65
69 64 62
68 66 62
67 59 50
54 45 41
48 43 38
58 53 40
56 49 45
56 50 45
68 61 51
72 69 64
66 61 51
53 47 43
50 46 44
53 47 43
54 48 45
55 52 49
56 52 44
55 51 45
66 55 49
64 52 42
54 48 43
Max Avg Min
93 - 55
90 - 56
80 - 43
87 - 40
90 - 38
86 - 43
87 - 34
90 - 69
87 - 49
67 - 36
79 - 46
87 - 33
72 - 42
86 - 29
93 - 46
89 - 56
89 - 52
84 - 54
93 - 65
93 - 60
93 - 52
80 - 52
86 - 48
86 - 44
93 - 52
93 - 35
93 - 35
86 - 37
100 - 39
93 - 33
Max Avg Min
26 - 0
15 - 5
13 - 0
14 - 0
18 - 0
14 - 0
20 - 0
18 - 4
16 - 5
24 - 7
17 - 0
25 - 0
20 - 5
13 - 0
14 - 0
18 - 4
14 - 4
22 - 4
23 - 0
21 - 5
18 - 6
14 - 4
13 - 0
16 - 4
13 - 0
13 - 0
16 - 0
25 - 6
20 - 0
13 - 0
Max Avg Min
29.8 - 29.72
29.98 - 29.79
30.08 - 29.98
30.12 - 30.04
30.25 - 30.1
30.22 - 30
30 - 29.88
30.02 - 29.94
29.95 - 29.8
29.98 - 29.86
30.04 - 29.96
30.08 - 29.93
30.17 - 30.08
30.18 - 30.03
30.15 - 29.99
30.36 - 30.17
30.34 - 30.11
30.11 - 29.91
29.96 - 29.77
29.82 - 29.74
29.94 - 29.8
30.06 - 29.95
30.12 - 30.04
30.06 - 29.94
29.98 - 29.93
30.08 - 29.96
30.16 - 30.06
30.08 - 29.89
30.05 - 29.92
30 - 29.87
Max Avg Min
- 0.14 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.01 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.65 -
- 0.00 -
- 0.00 -
- 0.55 -
- 0.84 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.20 -
- 0.18 -
- 0.00 -
