Jun
1
2
3
4
5
6
7
8
9
10
11
12
13
14
15
16
17
18
19
20
21
22
23
24
25
26
27
28
29
30
Max Avg Min
81 66 51
86 70 53
84 71 57
92 79 66
75 67 59
76 65 54
77 67 56
83 68 53
87 76 65
90 77 64
93 83 73
95 84 73
88 78 68
92 80 68
91 80 68
86 77 67
87 78 69
79 74 69
80 71 62
80 69 58
80 68 55
88 78 68
83 75 66
75 67 59
72 63 54
75 65 54
78 64 50
80 69 58
81 74 66
84 74 64
Max Avg Min
45 40 31
44 42 39
60 52 44
63 58 50
59 53 38
46 43 37
49 44 37
52 44 39
58 55 51
57 52 45
63 58 54
65 61 57
66 63 61
70 66 60
68 63 54
67 61 56
72 68 64
70 62 54
57 54 51
56 53 49
58 53 48
70 67 60
71 61 45
55 50 40
51 48 45
49 45 39
47 45 42
65 57 46
68 64 61
67 66 63
Max Avg Min
71 - 18
61 - 20
55 - 34
73 - 25
84 - 42
77 - 29
77 - 25
72 - 22
68 - 35
78 - 22
58 - 28
60 - 31
78 - 45
90 - 49
90 - 29
81 - 44
93 - 59
87 - 45
78 - 39
86 - 35
86 - 35
74 - 50
82 - 26
78 - 31
83 - 40
83 - 31
83 - 31
87 - 49
93 - 58
93 - 55
Max Avg Min
14 - 0
16 - 0
22 - 0
21 - 4
25 - 0
22 - 8
18 - 0
13 - 0
17 - 5
31 - 5
24 - 7
26 - 7
20 - 0
25 - 0
30 - 0
31 - 5
20 - 0
28 - 7
29 - 5
28 - 0
20 - 0
25 - 5
25 - 4
28 - 7
22 - 6
25 - 0
15 - 0
30 - 5
22 - 5
13 - 0
Max Avg Min
30.09 - 30.01
30.1 - 29.99
30.04 - 29.88
29.87 - 29.71
29.97 - 29.73
30.07 - 29.98
30.14 - 30.06
30.06 - 29.82
29.84 - 29.75
29.87 - 29.75
29.94 - 29.83
29.96 - 29.83
29.98 - 29.89
29.92 - 29.78
29.86 - 29.78
29.86 - 29.66
29.68 - 29.56
29.74 - 29.52
29.92 - 29.75
29.96 - 29.9
29.98 - 29.87
29.86 - 29.68
29.83 - 29.62
30.05 - 29.85
30.1 - 30.04
30.11 - 30.02
30.13 - 30
30.03 - 29.74
29.85 - 29.7
29.87 - 29.77
Max Avg Min
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.06 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.59 -
- 0.07 -
- 0.22 -
- 0.42 -
- 0.00 -
- 0.03 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.71 -
- 0.02 -
- 0.00 -
- 0.00 -
- 0.00 -
- 1.30 -
- 0.02 -
- 0.00 -
