Feb
1
2
3
4
5
6
7
8
9
10
11
12
13
14
15
16
17
18
19
20
21
22
23
24
25
26
27
28
Max Avg Min
38 30 21
24 19 14
28 21 14
33 22 10
38 31 24
55 38 21
50 41 32
32 26 19
25 19 13
41 30 18
49 42 34
47 39 31
44 35 25
50 41 31
35 31 26
41 36 30
67 47 27
70 55 40
69 52 35
70 56 41
66 58 49
68 59 50
59 49 38
40 37 33
33 28 23
49 35 21
54 41 27
60 54 47
Max Avg Min
29 22 8
6 5 2
6 3 -2
14 8 4
23 20 14
43 36 19
50 41 26
23 17 8
10 3 -2
33 21 6
35 34 32
35 25 11
25 21 17
30 27 20
16 13 10
24 16 8
40 33 24
37 35 33
36 32 27
48 44 32
55 52 46
54 53 49
50 39 34
38 36 28
28 17 13
29 21 16
40 31 22
56 51 41
Max Avg Min
92 - 38
67 - 44
67 - 31
80 - 33
81 - 45
100 - 55
100 - 82
78 - 58
67 - 39
76 - 56
96 - 61
89 - 27
81 - 38
78 - 42
61 - 39
69 - 34
85 - 34
70 - 26
85 - 24
92 - 44
93 - 60
96 - 58
92 - 66
92 - 82
82 - 55
81 - 31
81 - 45
93 - 71
Max Avg Min
23 - 6
22 - 7
20 - 5
23 - 5
18 - 0
15 - 0
25 - 0
20 - 7
21 - 6
26 - 6
16 - 0
36 - 7
20 - 6
25 - 5
21 - 4
16 - 4
20 - 0
15 - 0
13 - 0
23 - 0
18 - 0
22 - 5
23 - 5
24 - 4
24 - 8
30 - 5
16 - 0
25 - 0
Max Avg Min
30.27 - 29.94
30.43 - 30.3
30.5 - 30.39
30.47 - 29.9
30.14 - 29.86
30.08 - 29.64
29.73 - 29.29
30.12 - 29.75
30.35 - 30.14
30.28 - 29.71
29.96 - 29.77
30.35 - 29.94
30.35 - 29.93
29.9 - 29.71
29.94 - 29.81
29.97 - 29.7
29.71 - 29.62
29.85 - 29.63
30.11 - 29.87
30.14 - 29.91
29.94 - 29.85
29.84 - 29.6
29.85 - 29.63
29.64 - 29.44
30.07 - 29.6
30.07 - 29.94
30.17 - 30.01
29.99 - 29.45
Max Avg Min
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.47 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.04 -
- 0.00 -
- 0.21 -
- 0.15 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.65 -
