Oct
1
2
3
4
5
6
7
8
9
10
11
12
13
14
15
16
17
18
19
20
21
22
23
24
25
26
27
28
29
30
31
Max Avg Min
74 59 44
77 69 61
82 69 55
76 66 55
60 53 46
58 50 42
67 54 40
72 58 43
66 57 47
58 55 52
54 45 35
39 35 30
50 41 32
50 41 32
52 42 31
56 52 48
58 54 50
63 53 42
44 42 39
53 43 32
58 53 47
49 42 34
41 37 33
47 39 30
51 39 27
46 44 41
45 42 38
52 45 37
54 44 33
70 54 38
62 49 35
Max Avg Min
54 48 45
64 59 52
68 63 56
63 55 45
44 41 38
42 40 33
48 43 38
47 43 40
54 47 44
49 46 43
53 43 22
29 25 17
25 22 18
27 23 18
34 28 23
48 43 36
52 49 48
55 51 40
38 33 29
40 34 29
48 44 40
48 32 19
32 26 21
29 26 23
34 28 25
43 38 28
42 41 37
36 27 19
31 26 20
50 45 33
50 25 18
Max Avg Min
100 - 38
100 - 53
100 - 58
84 - 64
76 - 51
93 - 40
96 - 42
83 - 34
86 - 56
89 - 67
100 - 52
78 - 44
69 - 29
69 - 36
78 - 33
93 - 54
93 - 72
93 - 67
86 - 57
89 - 54
93 - 61
93 - 52
89 - 55
85 - 41
92 - 36
93 - 52
93 - 76
85 - 28
75 - 26
89 - 42
70 - 33
Max Avg Min
37 - 0
22 - 0
14 - 0
24 - 7
18 - 0
16 - 0
12 - 0
17 - 0
22 - 0
15 - 0
24 - 0
26 - 8
30 - 7
21 - 4
15 - 4
20 - 7
17 - 0
21 - 0
18 - 5
17 - 5
14 - 0
21 - 4
18 - 8
12 - 0
13 - 0
17 - 6
17 - 7
31 - 7
14 - 5
29 - 7
25 - 6
Max Avg Min
30.09 - 29.92
30.07 - 29.89
30.07 - 29.88
30.27 - 29.84
30.4 - 30.27
30.53 - 30.39
30.4 - 30.23
30.25 - 30.13
30.23 - 30.14
30.19 - 29.71
29.66 - 29.42
29.74 - 29.66
29.73 - 29.63
30.04 - 29.74
30.11 - 30.01
30 - 29.59
29.77 - 29.42
29.88 - 29.76
29.96 - 29.87
29.88 - 29.81
29.93 - 29.73
30.06 - 29.7
30.1 - 30.02
30.23 - 30.1
30.25 - 30.16
30.16 - 29.98
29.96 - 29.7
29.74 - 29.62
29.92 - 29.74
29.83 - 29.58
30.15 - 29.64
Max Avg Min
- 0.01 -
- 1.39 -
- 0.00 -
- 0.01 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.07 -
- 0.45 -
- 0.03 -
- 0.00 -
- 0.00 -
- 0.01 -
- 0.50 -
- 0.38 -
- 0.30 -
- 0.00 -
- 0.00 -
- 0.28 -
- 0.08 -
- 0.01 -
- 0.00 -
- 0.00 -
- 0.52 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
