Feb
1
2
3
4
5
6
7
8
9
10
11
12
13
14
15
16
17
18
19
20
21
22
23
24
25
26
27
28
Max Avg Min
48 40 31
43 35 27
44 38 32
32 29 25
34 28 21
36 28 20
33 27 20
30 26 21
32 24 16
37 31 25
35 31 26
30 27 23
39 28 16
56 40 24
42 37 32
37 30 22
24 14 3
8 1 -7
20 11 1
33 23 12
37 28 19
46 35 24
43 33 23
47 31 15
41 31 21
34 25 16
38 33 27
38 32 26
Max Avg Min
36 31 27
33 30 25
39 33 26
27 24 18
21 18 15
15 10 7
10 8 7
23 16 9
25 14 7
28 24 19
28 26 23
22 17 9
20 14 10
29 25 19
30 27 22
36 31 15
14 6 -15
-8 -14 -20
3 -3 -8
17 9 4
18 15 13
25 22 17
25 18 11
28 17 9
28 11 0
9 1 -7
25 17 4
22 15 9
Max Avg Min
79 - 53
92 - 62
100 - 67
85 - 72
78 - 56
71 - 32
62 - 33
81 - 46
92 - 36
92 - 69
85 - 69
88 - 50
80 - 44
88 - 32
92 - 48
100 - 78
77 - 41
62 - 41
75 - 39
67 - 35
84 - 38
85 - 39
75 - 37
68 - 27
70 - 29
62 - 17
69 - 31
69 - 32
Max Avg Min
22 - 0
12 - 0
20 - 0
21 - 9
21 - 10
22 - 6
14 - 4
18 - 5
18 - 5
14 - 0
16 - 4
17 - 7
24 - 0
18 - 0
24 - 0
30 - 4
29 - 9
24 - 9
20 - 6
21 - 6
17 - 0
15 - 0
22 - 6
24 - 0
30 - 7
16 - 5
18 - 0
17 - 5
Max Avg Min
29.84 - 29.62
29.78 - 29.58
29.81 - 29.54
29.81 - 29.73
29.97 - 29.71
30.14 - 29.97
30.21 - 30.14
30.32 - 30.17
30.32 - 30.03
30.09 - 29.95
30.09 - 30.04
30.1 - 29.99
30.06 - 29.72
29.88 - 29.72
30.12 - 29.86
30.12 - 29.62
30.66 - 30.2
30.76 - 30.63
30.63 - 30.27
30.26 - 29.91
30.04 - 29.89
29.91 - 29.83
30.32 - 29.9
30.37 - 29.87
30.56 - 29.92
30.59 - 30.19
30.18 - 29.99
30.1 - 29.93
Max Avg Min
- 0.00 -
- 0.00 -
- 0.49 -
- 0.02 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.02 -
- 0.02 -
- 0.00 -
- 0.06 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.10 -
- 1.09 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
