Jul
1
2
3
4
5
6
7
8
9
10
11
12
13
14
15
16
17
18
19
20
21
22
23
24
25
26
27
28
29
30
31
Max Avg Min
76 69 62
75 65 54
86 70 54
87 77 67
87 75 63
80 72 64
81 73 64
85 73 60
88 72 56
91 76 60
89 76 63
85 79 72
86 80 73
87 79 71
87 79 70
93 81 68
97 84 70
91 83 75
92 79 66
92 78 63
88 79 70
86 75 64
83 74 64
102 90 78
89 81 72
84 75 66
74 65 56
79 66 53
83 72 61
86 73 59
89 79 69
Max Avg Min
59 52 49
55 50 47
59 56 52
70 65 57
65 62 55
63 62 60
64 58 47
62 54 48
61 52 47
57 53 49
66 58 54
68 65 61
72 67 60
68 67 64
68 65 61
70 64 57
72 67 60
73 65 57
64 57 49
74 68 60
71 69 67
70 66 62
72 68 63
74 71 65
77 70 57
73 67 62
59 54 50
55 52 47
63 58 55
65 59 55
67 64 62
Max Avg Min
67 - 41
80 - 38
93 - 32
93 - 54
93 - 37
93 - 54
93 - 30
97 - 29
87 - 24
84 - 26
84 - 31
90 - 47
93 - 48
84 - 51
90 - 44
87 - 32
93 - 30
88 - 37
73 - 24
93 - 48
93 - 50
93 - 45
93 - 62
85 - 31
91 - 48
93 - 65
86 - 44
93 - 35
84 - 46
87 - 40
84 - 46
Max Avg Min
18 - 7
14 - 0
17 - 0
32 - 0
18 - 0
17 - 4
16 - 5
14 - 0
16 - 0
17 - 0
17 - 0
23 - 6
22 - 7
20 - 6
14 - 4
14 - 0
16 - 0
23 - 7
15 - 4
32 - 0
21 - 0
15 - 0
17 - 0
23 - 4
48 - 0
21 - 6
15 - 0
14 - 0
18 - 4
15 - 0
14 - 0
Max Avg Min
29.96 - 29.77
30.04 - 29.95
29.97 - 29.84
29.97 - 29.85
30.04 - 29.94
30.08 - 30.02
30.1 - 30.05
30.13 - 30.04
30.16 - 30.07
30.17 - 30.06
30.09 - 29.98
29.97 - 29.91
29.95 - 29.89
29.96 - 29.88
30 - 29.93
29.99 - 29.91
29.95 - 29.84
29.91 - 29.8
30.04 - 29.93
30.03 - 29.91
30.02 - 29.93
30.13 - 29.99
30.16 - 30
29.99 - 29.82
30 - 29.75
29.92 - 29.73
30.11 - 29.91
30.14 - 30.06
30.23 - 30.1
30.29 - 30.18
30.21 - 30.09
Max Avg Min
- 0.00 -
- 0.00 -
- 0.00 -
- 0.10 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.03 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.60 -
- 0.00 -
- 0.00 -
- 0.03 -
- 0.00 -
- 0.49 -
- 0.70 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
