Apr
1
2
3
4
5
6
7
8
9
10
11
12
13
14
15
16
17
18
19
20
21
22
23
24
25
26
27
28
29
30
Max Avg Min
57 50 42
62 55 47
70 59 48
58 52 46
49 44 38
53 43 33
67 51 34
66 56 45
63 52 41
46 40 34
54 43 32
63 48 32
66 53 40
67 61 54
77 69 61
67 55 43
57 48 39
73 56 39
61 53 45
47 45 42
53 45 36
53 47 41
60 50 39
66 52 38
61 54 46
55 47 39
54 45 35
50 48 45
57 50 43
62 56 50
Max Avg Min
48 43 38
43 39 36
49 41 36
38 31 25
34 31 28
32 28 23
44 32 29
44 32 22
40 27 17
21 18 15
30 24 19
31 28 26
42 32 27
57 50 42
63 60 57
61 44 36
37 36 33
53 42 32
50 44 39
43 39 33
35 30 21
35 26 19
28 22 14
34 25 20
51 45 34
47 39 27
32 24 14
39 37 32
48 39 34
56 50 42
Max Avg Min
83 - 66
82 - 39
77 - 46
66 - 35
73 - 49
82 - 35
82 - 26
82 - 19
76 - 19
52 - 31
76 - 35
76 - 25
62 - 24
90 - 61
90 - 60
81 - 51
79 - 47
82 - 40
89 - 62
92 - 60
82 - 34
76 - 28
50 - 22
55 - 20
89 - 46
93 - 49
76 - 20
83 - 56
89 - 43
86 - 71
Max Avg Min
17 - 0
21 - 6
23 - 4
25 - 10
23 - 6
20 - 0
23 - 0
28 - 6
31 - 4
24 - 4
15 - 0
16 - 0
26 - 4
16 - 4
36 - 0
36 - 4
15 - 0
24 - 5
18 - 0
26 - 5
15 - 5
25 - 0
25 - 0
15 - 0
14 - 0
23 - 4
21 - 4
22 - 5
17 - 7
14 - 0
Max Avg Min
29.81 - 29.7
29.95 - 29.81
29.96 - 29.83
30.01 - 29.93
30.17 - 29.95
30.34 - 30.19
30.31 - 30.12
30.27 - 30.08
30.07 - 29.93
30.16 - 30.05
30.29 - 30.16
30.31 - 30.14
30.2 - 30.01
30.04 - 29.78
29.77 - 29.57
30.22 - 29.5
30.38 - 30.24
30.29 - 29.92
29.99 - 29.73
30.02 - 29.65
30.07 - 30.01
30.1 - 29.99
30.08 - 29.81
29.8 - 29.68
29.76 - 29.62
30.17 - 29.62
30.3 - 30.13
30.22 - 30.01
30.27 - 30.05
30.04 - 29.9
Max Avg Min
- 0.06 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.16 -
- 0.67 -
- 0.01 -
- 0.00 -
- 0.01 -
- 0.00 -
- 0.02 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.10 -
- 0.00 -
- 0.01 -
- 0.25 -
- 0.36 -
- 0.00 -
