Dec
1
2
3
4
5
6
7
8
9
10
11
12
13
14
15
16
17
18
19
20
21
22
23
24
25
26
27
28
29
30
31
Max Avg Min
42 39 36
44 40 35
35 32 29
32 30 28
33 29 25
33 26 19
25 21 16
32 26 20
35 26 17
34 25 16
38 32 25
41 35 29
46 35 24
40 36 32
46 36 26
49 37 25
42 35 28
42 34 25
49 41 33
46 42 38
38 34 29
34 31 28
38 33 28
33 28 23
45 37 28
47 37 26
53 46 39
53 42 30
30 26 22
36 28 19
39 35 31
Max Avg Min
41 37 33
42 37 30
30 27 22
23 22 20
27 21 16
27 17 11
14 11 8
16 15 12
23 17 14
25 20 13
28 25 22
32 27 23
39 32 22
39 37 32
34 30 23
33 29 25
27 22 20
30 26 20
40 33 26
45 41 36
36 28 23
28 25 23
28 25 17
22 18 15
32 28 22
34 29 25
50 42 30
50 33 25
29 25 18
28 21 15
38 35 28
Max Avg Min
96 - 85
93 - 76
89 - 72
72 - 63
78 - 63
85 - 49
80 - 57
77 - 53
92 - 51
92 - 59
92 - 59
85 - 59
100 - 59
100 - 92
100 - 60
100 - 50
75 - 39
88 - 53
83 - 56
100 - 76
92 - 78
85 - 69
92 - 52
81 - 54
92 - 62
100 - 53
100 - 65
92 - 76
92 - 81
85 - 54
100 - 82
Max Avg Min
25 - 5
18 - 0
24 - 8
14 - 5
16 - 7
17 - 6
18 - 0
10 - 0
12 - 0
15 - 0
16 - 4
22 - 0
14 - 0
13 - 5
14 - 0
14 - 0
17 - 0
14 - 0
18 - 7
15 - 0
22 - 8
13 - 0
24 - 6
17 - 0
12 - 0
18 - 0
22 - 12
24 - 6
21 - 4
20 - 6
25 - 0
Max Avg Min
29.98 - 29.32
29.75 - 29.29
30.22 - 29.77
30.25 - 30.11
30.18 - 30.08
30.46 - 30.07
30.58 - 30.46
30.64 - 30.5
30.48 - 30.32
30.32 - 30.12
30.11 - 29.97
29.98 - 29.73
30.12 - 29.99
30.24 - 30.08
30.19 - 30.12
30.14 - 30.04
30.25 - 30.09
30.26 - 29.99
29.99 - 29.73
29.71 - 29.59
29.83 - 29.58
30.05 - 29.84
30.14 - 30.02
30.28 - 30.15
30.38 - 30.24
30.46 - 30.24
30.2 - 29.59
30.14 - 29.58
30.35 - 30.13
30.18 - 29.99
29.97 - 29.5
Max Avg Min
- 1.13 -
- 0.10 -
- 0.01 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.15 -
- 0.13 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.10 -
- 0.05 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.66 -
- 0.08 -
- 0.05 -
- 0.00 -
- 0.86 -
