Jul
1
2
3
4
5
6
7
8
9
10
11
12
13
14
15
16
17
18
19
20
21
22
23
24
25
26
27
28
29
30
31
Max Avg Min
89 81 72
94 83 71
84 77 69
89 77 65
91 80 68
86 78 70
82 73 63
86 74 61
91 76 61
91 83 74
88 80 71
87 79 70
74 69 63
82 71 59
87 79 70
89 80 71
95 82 69
92 86 80
93 86 78
99 86 73
99 87 75
88 79 70
87 79 70
87 80 72
88 80 72
83 77 71
90 79 68
87 80 73
86 79 71
91 79 67
90 79 68
Max Avg Min
68 61 53
76 71 65
67 58 50
58 54 52
63 60 57
67 61 53
60 52 39
60 52 44
67 57 51
70 68 66
75 71 68
72 64 58
62 56 52
60 55 48
64 60 56
64 61 57
74 69 63
79 75 70
79 73 66
75 72 70
75 70 60
73 70 64
72 71 69
72 70 66
72 67 61
67 62 57
74 67 54
75 72 70
74 68 58
70 63 58
72 70 67
Max Avg Min
73 - 42
94 - 46
90 - 36
68 - 31
70 - 34
73 - 40
87 - 23
90 - 25
70 - 34
87 - 44
87 - 55
90 - 42
87 - 46
93 - 35
84 - 37
73 - 36
84 - 46
85 - 52
94 - 49
93 - 42
79 - 29
93 - 57
100 - 61
93 - 53
93 - 40
84 - 51
88 - 53
93 - 61
94 - 40
93 - 34
93 - 50
Max Avg Min
30 - 9
17 - 4
17 - 0
14 - 0
13 - 0
17 - 0
13 - 0
13 - 0
15 - 0
16 - 6
47 - 0
16 - 4
18 - 4
16 - 0
14 - 4
12 - 0
15 - 0
21 - 4
13 - 0
22 - 5
24 - 5
35 - 0
26 - 0
29 - 0
16 - 0
15 - 0
30 - 0
25 - 0
21 - 0
12 - 0
13 - 0
Max Avg Min
30.02 - 29.91
30.01 - 29.93
30.03 - 29.96
30.01 - 29.94
30.03 - 29.92
30.01 - 29.93
30.01 - 29.88
29.9 - 29.86
29.96 - 29.87
29.93 - 29.84
29.94 - 29.78
30.01 - 29.89
30.1 - 29.99
30.09 - 29.97
30.01 - 29.94
30.06 - 29.98
30.11 - 30.02
30.04 - 29.88
29.93 - 29.84
29.91 - 29.75
29.88 - 29.75
30.04 - 29.86
30.06 - 29.89
30.03 - 29.94
29.98 - 29.84
29.92 - 29.83
29.96 - 29.78
29.96 - 29.83
30.06 - 29.87
30.11 - 30.02
30.12 - 30.03
Max Avg Min
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.39 -
- 0.01 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.01 -
- 0.00 -
- 0.02 -
- 0.02 -
- 1.55 -
- 6.86 -
- 0.18 -
- 0.00 -
- 0.00 -
- 0.71 -
- 0.70 -
- 0.70 -
- 0.00 -
- 0.00 -
