Jun
1
2
3
4
5
6
7
8
9
10
11
12
13
14
15
16
17
18
19
20
21
22
23
24
25
26
27
28
29
30
Max Avg Min
90 77 63
83 76 68
81 74 66
70 63 55
76 64 52
81 65 49
84 71 57
72 63 54
78 67 55
66 61 56
67 62 57
79 69 58
75 65 55
79 66 52
84 72 60
88 78 67
91 84 77
82 72 61
79 69 59
85 74 63
84 72 60
82 73 63
81 74 66
87 79 70
80 70 59
78 69 59
88 74 59
87 79 71
85 77 69
87 77 67
Max Avg Min
64 58 51
66 63 58
60 51 46
56 53 47
50 42 36
45 40 32
60 49 41
59 46 31
56 47 39
56 51 43
58 56 53
61 56 47
46 41 30
46 43 41
63 55 45
67 61 57
67 64 61
69 61 56
65 60 55
67 64 58
66 61 55
64 61 57
67 64 58
67 65 58
65 58 54
63 57 55
65 61 55
69 67 64
70 66 64
74 67 63
Max Avg Min
73 - 40
79 - 46
70 - 30
86 - 44
83 - 25
71 - 21
81 - 31
84 - 27
63 - 47
87 - 55
93 - 73
93 - 46
66 - 20
66 - 27
60 - 42
81 - 37
69 - 43
90 - 54
90 - 62
93 - 51
93 - 55
93 - 54
87 - 58
84 - 40
90 - 60
87 - 60
90 - 43
79 - 53
79 - 55
87 - 59
Max Avg Min
29 - 5
35 - 8
23 - 0
17 - 4
13 - 0
14 - 0
20 - 0
24 - 7
16 - 4
21 - 5
16 - 4
24 - 0
18 - 5
18 - 0
32 - 8
17 - 4
28 - 5
32 - 0
17 - 4
16 - 0
31 - 0
12 - 0
12 - 0
25 - 0
18 - 0
10 - 4
18 - 5
25 - 4
29 - 8
31 - 0
Max Avg Min
30.07 - 29.87
29.9 - 29.78
29.96 - 29.82
29.92 - 29.76
29.99 - 29.92
30.01 - 29.93
30 - 29.82
30.05 - 29.85
30.03 - 29.92
29.94 - 29.75
29.75 - 29.67
29.85 - 29.74
30.03 - 29.87
30.1 - 29.96
29.99 - 29.8
30.06 - 29.88
29.91 - 29.78
30.03 - 29.86
30.1 - 30
30.01 - 29.9
29.99 - 29.82
29.94 - 29.85
29.87 - 29.79
29.9 - 29.83
30.06 - 29.88
30.1 - 30
30.05 - 29.95
30.02 - 29.91
29.97 - 29.84
29.93 - 29.64
Max Avg Min
- 0.00 -
- 0.14 -
- 0.00 -
- 0.19 -
- 0.00 -
- 0.00 -
- 0.08 -
- 0.23 -
- 0.00 -
- 1.26 -
- 0.52 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.65 -
- 0.32 -
- 0.01 -
- 1.28 -
- 0.00 -
- 0.05 -
- 0.41 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.07 -
- 2.60 -
