Jul
1
2
3
4
5
6
7
8
9
10
11
12
13
14
15
16
17
18
19
20
21
22
23
24
25
26
27
28
29
30
31
Max Avg Min
90 77 64
84 78 70
82 74 66
78 72 66
77 68 60
78 68 57
82 68 55
84 72 63
88 80 72
71 68 64
77 72 66
81 74 68
87 76 66
89 80 73
97 84 73
93 84 75
95 83 71
82 76 71
88 76 64
80 74 69
77 70 64
82 72 62
82 70 60
88 71 55
90 82 73
86 78 73
88 79 69
93 81 68
94 84 74
90 84 77
99 88 76
Max Avg Min
64 63 59
69 66 63
72 69 65
71 61 53
57 51 45
53 48 44
56 54 50
61 57 55
66 63 60
68 59 57
72 67 59
68 67 64
70 67 64
72 70 63
69 66 57
73 69 66
76 71 66
69 62 52
73 69 63
73 69 66
69 64 60
62 57 51
63 60 58
66 63 54
68 66 65
71 69 66
73 70 66
71 68 65
73 71 68
77 74 71
77 74 70
Max Avg Min
87 - 39
87 - 56
94 - 65
91 - 43
90 - 34
74 - 30
86 - 36
75 - 41
68 - 46
90 - 60
94 - 76
93 - 66
94 - 55
94 - 44
85 - 27
87 - 40
94 - 54
91 - 35
93 - 57
94 - 74
93 - 62
90 - 35
93 - 50
94 - 44
76 - 46
91 - 59
97 - 59
90 - 41
87 - 44
85 - 59
91 - 39
Max Avg Min
22 - 0
13 - 0
15 - 0
17 - 0
12 - 0
16 - 0
9 - 0
12 - 0
16 - 4
13 - 0
10 - 0
13 - 4
12 - 0
14 - 0
10 - 0
14 - 4
37 - 7
20 - 0
13 - 0
34 - 0
14 - 0
10 - 0
12 - 0
20 - 4
16 - 0
13 - 0
29 - 0
12 - 0
13 - 0
21 - 0
16 - 0
Max Avg Min
30.01 - 29.85
30.03 - 29.92
30.08 - 29.9
30.09 - 29.91
30.19 - 30.09
30.3 - 30.19
30.35 - 30.22
30.22 - 29.99
29.99 - 29.83
29.99 - 29.86
29.97 - 29.87
30.01 - 29.91
30.01 - 29.9
29.96 - 29.86
30.08 - 29.97
30.09 - 29.97
30 - 29.83
30.09 - 29.92
30.11 - 29.94
30.06 - 29.91
30.06 - 29.97
30.01 - 29.94
30 - 29.94
29.94 - 29.82
29.93 - 29.83
29.82 - 29.75
29.87 - 29.77
29.96 - 29.86
29.99 - 29.89
29.93 - 29.8
29.86 - 29.79
Max Avg Min
- 0.00 -
- 0.01 -
- 0.55 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.01 -
- 0.00 -
- 0.00 -
- 0.28 -
- 0.00 -
- 0.00 -
- 0.11 -
- 0.00 -
- 0.00 -
- 0.43 -
- 0.02 -
- 0.01 -
- 2.05 -
- 0.04 -
- 0.02 -
- 0.00 -
- 0.01 -
- 0.00 -
- 0.06 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.10 -
- 0.00 -
