Oct
1
2
3
4
5
6
7
8
9
10
11
12
13
14
15
16
17
18
19
20
21
22
23
24
25
26
27
28
29
30
31
Max Avg Min
79 71 62
76 69 62
78 69 60
74 70 65
80 71 61
64 55 45
68 57 45
75 59 43
71 60 48
74 60 46
76 64 51
73 60 46
64 54 44
62 52 42
64 57 49
54 51 47
53 47 40
50 45 39
54 48 42
61 49 36
55 44 33
42 36 29
46 39 32
44 38 31
51 40 29
55 46 37
54 42 29
53 44 35
57 50 42
63 53 43
64 55 46
Max Avg Min
64 61 56
64 51 41
68 64 53
67 65 63
72 67 61
63 47 39
48 44 40
51 48 43
53 47 42
54 50 45
56 51 47
63 55 44
44 41 34
48 43 41
61 53 43
47 44 41
48 45 38
43 39 37
39 37 32
47 41 35
46 33 24
36 29 24
31 28 23
28 25 21
28 26 23
35 29 27
31 29 26
41 36 30
44 40 36
59 52 42
63 58 43
Max Avg Min
93 - 54
93 - 29
100 - 67
93 - 79
100 - 69
89 - 51
93 - 42
100 - 38
86 - 37
100 - 41
86 - 46
93 - 61
86 - 34
89 - 51
100 - 66
86 - 71
100 - 66
92 - 66
83 - 45
100 - 55
80 - 42
92 - 51
89 - 41
75 - 43
78 - 39
70 - 38
85 - 38
92 - 63
89 - 43
100 - 77
100 - 83
Max Avg Min
22 - 6
13 - 0
20 - 0
13 - 0
26 - 0
20 - 5
17 - 0
12 - 0
14 - 0
13 - 0
18 - 0
16 - 0
16 - 4
17 - 0
18 - 6
18 - 7
16 - 4
20 - 0
22 - 5
18 - 0
22 - 5
14 - 0
20 - 6
21 - 7
26 - 5
23 - 5
18 - 0
20 - 0
14 - 4
16 - 0
25 - 5
Max Avg Min
29.96 - 29.88
30.09 - 29.97
29.97 - 29.84
29.98 - 29.91
29.94 - 29.75
29.78 - 29.69
30.08 - 29.76
30.19 - 30.08
30.25 - 30.15
30.17 - 30.05
30.08 - 29.96
30.18 - 29.96
30.4 - 30.21
30.4 - 30.14
30.12 - 29.77
29.94 - 29.84
29.92 - 29.82
29.97 - 29.83
29.92 - 29.78
29.88 - 29.72
29.98 - 29.78
29.99 - 29.92
30.02 - 29.91
30.3 - 30.01
30.41 - 30.04
30.08 - 29.85
30.07 - 29.97
30.37 - 30.07
30.36 - 30.15
30.13 - 29.75
29.74 - 29.22
Max Avg Min
- 0.00 -
- 0.00 -
- 0.12 -
- 0.00 -
- 0.82 -
- 0.09 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.12 -
- 0.00 -
- 0.00 -
- 0.07 -
- 0.00 -
- 0.29 -
- 0.00 -
- 0.00 -
- 0.01 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.55 -
- 1.04 -
