Mar
1
2
3
4
5
6
7
8
9
10
11
12
13
14
15
16
17
18
19
20
21
22
23
24
25
26
27
28
29
30
31
Max Avg Min
43 33 22
37 31 24
45 35 25
54 45 35
36 32 27
34 30 26
34 29 24
45 39 32
44 39 33
37 35 32
47 37 27
44 36 28
41 33 24
42 34 26
39 35 31
60 46 32
67 58 48
53 44 34
50 39 28
57 49 40
60 51 41
42 40 37
41 35 28
34 29 24
34 29 24
32 29 25
35 29 23
36 29 21
42 33 24
45 36 26
48 36 23
Max Avg Min
32 26 20
29 16 9
29 22 16
46 37 28
36 27 19
25 22 21
28 26 22
38 31 28
43 38 31
29 26 23
33 25 21
34 28 22
28 24 19
29 26 24
32 29 26
43 35 30
56 48 40
45 35 30
33 29 27
55 38 28
51 42 36
39 38 36
39 33 27
26 22 19
22 20 17
18 15 13
18 15 10
19 16 13
22 18 13
26 23 17
28 19 11
Max Avg Min
96 - 55
82 - 42
81 - 36
100 - 60
92 - 75
81 - 66
92 - 75
89 - 53
100 - 89
85 - 64
75 - 37
78 - 65
85 - 54
92 - 51
89 - 64
96 - 36
80 - 60
83 - 50
89 - 45
93 - 53
100 - 47
100 - 92
100 - 92
92 - 61
88 - 54
63 - 49
68 - 43
77 - 40
75 - 35
78 - 33
92 - 23
Max Avg Min
24 - 0
20 - 5
21 - 6
22 - 0
28 - 8
20 - 0
14 - 0
20 - 5
18 - 0
21 - 7
16 - 0
31 - 10
14 - 0
15 - 4
13 - 0
18 - 4
26 - 12
15 - 4
15 - 0
24 - 4
17 - 0
24 - 9
28 - 5
22 - 7
17 - 4
22 - 10
20 - 4
15 - 5
15 - 0
14 - 0
14 - 0
Max Avg Min
30.31 - 30.1
30.53 - 30.19
30.48 - 30.09
30.07 - 29.93
30.29 - 29.93
30.36 - 30.25
30.26 - 30.19
30.26 - 30
29.95 - 29.7
30.09 - 29.93
30.1 - 29.76
30.15 - 29.68
30.44 - 30.18
30.45 - 30.28
30.26 - 30.02
30.13 - 30.01
30 - 29.74
30.37 - 29.97
30.53 - 30.39
30.4 - 29.85
30.11 - 29.92
30.1 - 29.63
29.89 - 29.45
30.2 - 29.9
30.23 - 30.13
30.21 - 30.15
30.29 - 30.17
30.32 - 30.25
30.36 - 30.24
30.22 - 29.98
29.96 - 29.74
Max Avg Min
- 0.00 -
- 0.00 -
- 0.00 -
- 1.11 -
- 0.16 -
- 0.00 -
- 0.00 -
- 0.01 -
- 0.39 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.32 -
- 0.02 -
- 0.30 -
- 0.30 -
- 0.01 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
