May
1
2
3
4
5
6
7
8
9
10
11
12
13
14
15
16
17
18
19
20
21
22
23
24
25
26
27
28
29
30
31
Max Avg Min
48 42 35
44 40 35
52 43 33
62 48 33
70 54 38
76 63 50
60 53 45
85 64 43
77 70 62
82 71 60
64 54 43
55 49 42
73 61 49
64 56 47
54 48 41
60 52 44
71 60 49
75 66 57
72 62 51
68 58 47
73 58 43
80 69 57
70 61 52
67 57 47
69 58 47
75 66 56
70 59 48
68 58 48
70 57 43
74 60 46
72 59 46
Max Avg Min
33 26 20
29 25 22
28 24 19
28 24 19
32 29 25
50 42 30
50 44 40
53 47 40
60 56 49
57 52 46
52 46 36
41 37 30
60 47 31
57 45 35
41 38 35
40 35 30
47 42 34
50 46 40
63 57 46
52 46 35
47 44 40
56 48 37
52 48 46
48 46 42
49 45 43
51 44 38
49 44 39
48 45 40
48 44 42
51 46 41
52 49 44
Max Avg Min
76 - 36
70 - 45
70 - 29
70 - 20
58 - 22
83 - 38
86 - 57
89 - 26
87 - 43
90 - 30
93 - 60
89 - 44
100 - 44
100 - 43
89 - 50
76 - 40
67 - 40
67 - 29
100 - 56
100 - 36
89 - 34
77 - 21
83 - 45
93 - 45
86 - 39
72 - 31
93 - 33
93 - 37
92 - 37
100 - 35
93 - 49
Max Avg Min
21 - 5
18 - 7
18 - 6
14 - 0
16 - 0
20 - 0
13 - 4
15 - 0
25 - 5
23 - 4
28 - 6
24 - 9
20 - 0
30 - 6
17 - 0
15 - 0
15 - 5
24 - 6
15 - 0
20 - 5
12 - 0
26 - 0
21 - 7
20 - 4
14 - 0
20 - 0
32 - 5
21 - 4
15 - 0
17 - 0
15 - 0
Max Avg Min
30.02 - 29.97
30.12 - 29.98
30.22 - 30.1
30.36 - 30.23
30.34 - 30.18
30.18 - 29.97
30.08 - 29.99
30.02 - 29.86
29.89 - 29.72
29.9 - 29.75
30.28 - 29.89
30.37 - 30.17
30.12 - 29.83
29.88 - 29.76
30.04 - 29.87
30.12 - 30.04
30.09 - 29.99
30.06 - 29.87
29.9 - 29.71
30.06 - 29.81
30.08 - 29.92
29.95 - 29.64
29.88 - 29.59
30.02 - 29.89
30.09 - 29.97
29.97 - 29.87
29.9 - 29.81
29.91 - 29.81
29.98 - 29.91
30.07 - 29.94
30.13 - 30.06
Max Avg Min
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.03 -
- 0.00 -
- 0.00 -
- 0.15 -
- 0.00 -
- 0.30 -
- 0.07 -
- 0.00 -
- 0.06 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 1.27 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.10 -
- 0.01 -
- 0.00 -
- 0.00 -
- 0.00 -
