Oct
1
2
3
4
5
6
7
8
9
10
11
12
13
14
15
16
17
18
19
20
21
22
23
24
25
26
27
28
29
30
31
Max Avg Min
66 57 47
69 61 53
63 61 59
77 63 48
50 45 39
50 42 34
51 44 36
60 46 32
65 54 42
51 43 35
67 51 35
53 45 37
67 56 44
71 60 48
60 51 41
70 55 40
68 61 54
54 50 45
52 48 43
59 49 39
68 53 37
65 57 49
70 64 57
78 68 58
75 60 45
51 44 37
48 41 34
49 44 38
51 44 36
48 44 39
50 42 34
Max Avg Min
49 46 42
56 50 44
61 60 56
59 53 40
38 31 22
29 27 24
30 25 19
33 28 25
43 38 33
40 31 25
41 34 30
42 33 27
63 52 28
64 58 45
46 41 35
52 44 37
59 54 49
50 42 36
45 43 41
43 40 38
50 44 37
63 58 48
66 61 55
65 62 58
62 55 39
38 30 26
29 27 26
32 30 27
34 30 27
28 26 22
31 27 21
Max Avg Min
93 - 44
89 - 42
100 - 84
93 - 47
70 - 32
70 - 45
70 - 29
75 - 29
89 - 37
93 - 35
82 - 29
73 - 44
97 - 46
100 - 73
89 - 42
93 - 45
97 - 52
92 - 50
93 - 71
93 - 47
100 - 49
93 - 78
93 - 87
97 - 62
93 - 64
76 - 39
70 - 45
70 - 49
76 - 39
59 - 40
69 - 45
Max Avg Min
13 - 0
18 - 5
10 - 0
23 - 5
22 - 6
18 - 4
16 - 5
24 - 4
27 - 5
21 - 7
26 - 5
17 - 4
20 - 5
32 - 5
17 - 0
30 - 4
29 - 12
25 - 10
14 - 0
14 - 0
13 - 0
21 - 0
14 - 0
21 - 5
24 - 12
24 - 5
17 - 8
25 - 7
24 - 8
29 - 14
21 - 7
Max Avg Min
29.93 - 29.83
29.9 - 29.81
30.02 - 29.87
30.11 - 29.96
30.15 - 30.05
30.18 - 30.06
30.18 - 30.11
30.15 - 30
29.99 - 29.79
30.17 - 29.91
30.25 - 30.04
30.45 - 30.25
30.26 - 29.78
29.77 - 29.42
29.97 - 29.78
29.96 - 29.54
29.54 - 29.25
29.51 - 29.32
29.64 - 29.43
29.94 - 29.65
30.05 - 29.95
29.97 - 29.87
29.94 - 29.87
29.93 - 29.83
30.04 - 29.67
30.32 - 30.07
30.32 - 30.26
30.29 - 30.25
30.28 - 30.04
30.02 - 29.78
29.86 - 29.79
Max Avg Min
- 0.00 -
- 0.00 -
- 0.26 -
- 0.12 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.17 -
- 0.00 -
- 0.02 -
- 0.00 -
- 0.21 -
- 0.77 -
- 0.00 -
- 0.00 -
- 0.51 -
- 0.07 -
- 0.02 -
- 0.00 -
- 0.00 -
- 0.81 -
- 0.06 -
- 0.00 -
- 0.13 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
