Oct
1
2
3
4
5
6
7
8
9
10
11
12
13
14
15
16
17
18
19
20
21
22
23
24
25
26
27
28
29
30
31
Max Avg Min
73 60 48
57 48 39
70 53 37
57 50 39
60 46 32
75 60 46
75 60 46
70 66 62
70 60 46
62 52 43
63 52 43
61 51 42
62 57 53
55 52 48
53 48 44
46 44 39
54 42 30
53 46 41
52 50 48
53 52 50
57 54 50
63 54 46
75 65 55
66 56 43
75 57 39
60 56 53
62 58 53
61 53 46
75 68 60
72 60 50
55 50 45
Max Avg Min
59 51 40
48 33 24
38 32 27
42 31 23
32 29 25
44 36 29
52 41 36
65 62 52
47 41 34
47 43 38
48 44 38
47 44 40
50 48 45
49 46 44
46 42 35
35 30 25
34 28 26
43 39 33
50 46 42
50 48 45
49 46 44
53 49 43
65 56 46
47 44 38
52 44 38
54 52 49
54 52 50
59 52 46
68 65 61
64 45 38
42 41 40
Max Avg Min
96 - 44
94 - 28
79 - 21
65 - 29
88 - 29
74 - 27
76 - 26
100 - 58
90 - 27
97 - 42
97 - 44
100 - 49
83 - 60
93 - 72
100 - 56
74 - 50
82 - 35
79 - 61
96 - 77
100 - 77
86 - 62
90 - 67
100 - 48
93 - 37
100 - 32
96 - 75
97 - 72
100 - 72
100 - 74
93 - 46
86 - 57
Max Avg Min
17 - 0
23 - 0
17 - 0
15 - 4
10 - 0
14 - 4
12 - 0
20 - 7
13 - 0
13 - 0
13 - 0
14 - 0
13 - 5
14 - 6
21 - 8
24 - 14
14 - 0
23 - 0
16 - 6
12 - 4
15 - 5
17 - 9
22 - 6
14 - 0
13 - 0
10 - 6
15 - 0
13 - 4
20 - 6
30 - 9
15 - 5
Max Avg Min
30.04 - 29.86
30.29 - 29.97
30.27 - 29.94
30.37 - 29.95
30.45 - 30.3
30.38 - 30.29
30.35 - 30.11
30.1 - 29.96
30.22 - 30.06
30.3 - 30.22
30.26 - 30.08
30.06 - 29.73
29.71 - 29.62
29.65 - 29.44
29.49 - 29.37
29.76 - 29.48
29.97 - 29.78
29.96 - 29.85
30.01 - 29.86
30.13 - 29.99
30.18 - 30.12
30.12 - 29.86
29.85 - 29.51
29.95 - 29.71
30.1 - 29.95
30.13 - 30.07
30.26 - 30.05
30.24 - 29.9
29.89 - 29.5
29.76 - 29.38
30.07 - 29.77
Max Avg Min
- 0.18 -
- 0.01 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.71 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.11 -
- 0.07 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.00 -
- 0.91 -
- 0.00 -
- 0.00 -
- 0.01 -
- 0.00 -
- 0.00 -
- 0.51 -
- 0.06 -
- 0.00 -
